Id	Name	Path	EntityId
5066549589704837	TrafficHub_BuildingSmall_L0_X133_Y136		239
5066549589770373	TrafficHub_BuildingSmall_L0_X133_Y137		240
5066549589770374	TrafficHub_BuildingSmall_L0_X134_Y137		241
5066549589770375	TrafficHub_BuildingSmall_L0_X135_Y137		242
5066549589704836	TrafficHub_BuildingSmall_L0_X132_Y136		243
5066549589704838	TrafficHub_BuildingSmall_L0_X134_Y136		244
5066549589770372	TrafficHub_BuildingSmall_L0_X132_Y137		245
5066549589639302	TrafficHub_BuildingSmall_L0_X134_Y135		246
5066549589835910	TrafficHub_BuildingSmall_L0_X134_Y138		247
5066549589835909	TrafficHub_BuildingSmall_L0_X133_Y138		248
5066549589901445	TrafficHub_BuildingSmall_L0_X133_Y139		249
5066549589639301	TrafficHub_BuildingSmall_L0_X133_Y135		250
5066549589704835	TrafficHub_BuildingSmall_L0_X131_Y136		251
5066549589639300	TrafficHub_BuildingSmall_L0_X132_Y135		252
5066553880281154	TrafficHub_BuildingSmall_L1_X66_Y69		253
5066553880281155	TrafficHub_BuildingSmall_L1_X67_Y69		254
5066553880215618	TrafficHub_BuildingSmall_L1_X66_Y68		255
5066553880215619	TrafficHub_BuildingSmall_L1_X67_Y68		256
5066553880150082	TrafficHub_BuildingSmall_L1_X66_Y67		257
5066558172954657	TrafficHub_BuildingSmall_L2_X33_Y34		258
