Id	Name	Path	EntityId
1125899911692356	GoldenHall_BuildingHuge_L0_X68_Y74		25
1125899911692355	GoldenHall_BuildingHuge_L0_X67_Y74		26
1125899911626820	GoldenHall_BuildingHuge_L0_X68_Y73		27
1125899911626821	GoldenHall_BuildingHuge_L0_X69_Y73		28
1125899911692357	GoldenHall_BuildingHuge_L0_X69_Y74		29
1125899911757893	GoldenHall_BuildingHuge_L0_X69_Y75		30
1125899911757892	GoldenHall_BuildingHuge_L0_X68_Y75		31
1125904204234786	GoldenHall_BuildingHuge_L1_X34_Y37		32
1125908498022417	GoldenHall_BuildingHuge_L2_X17_Y19		33
1125912792334345	GoldenHall_BuildingHuge_L3_X9_Y9		34
1125912792334344	GoldenHall_BuildingHuge_L3_X8_Y9		35
1125917087039492	GoldenHall_BuildingHuge_L4_X4_Y5		36
