Id	Name	Path	EntityId
1688849869570183	GoldenHall_Small_L0_X135_Y142		45
1688849869701254	GoldenHall_Small_L0_X134_Y144		46
1688849869701255	GoldenHall_Small_L0_X135_Y144		47
1688849869635719	GoldenHall_Small_L0_X135_Y143		48
1688849869635718	GoldenHall_Small_L0_X134_Y143		49
1688849869570182	GoldenHall_Small_L0_X134_Y142		50
1688849869701253	GoldenHall_Small_L0_X133_Y144		51
1688849869701256	GoldenHall_Small_L0_X136_Y144		52
1688849869635720	GoldenHall_Small_L0_X136_Y143		53
1688849869635717	GoldenHall_Small_L0_X133_Y143		54
1688849869766791	GoldenHall_Small_L0_X135_Y145		55
1688849869766790	GoldenHall_Small_L0_X134_Y145		56
1688849869504647	GoldenHall_Small_L0_X135_Y141		57
1688849869504646	GoldenHall_Small_L0_X134_Y141		58
1688854159949892	GoldenHall_Small_L1_X68_Y72		59
1688854159949891	GoldenHall_Small_L1_X67_Y72		60
1688854159884355	GoldenHall_Small_L1_X67_Y71		61
1688854159884356	GoldenHall_Small_L1_X68_Y71		62
1688858452557857	GoldenHall_Small_L2_X33_Y36		63
1688858452557858	GoldenHall_Small_L2_X34_Y36		64
