Id	Name	Path	EntityId
2533274794917957	Square_BuildingHuge_L0_X69_Y69		91
2533274794917955	Square_BuildingHuge_L0_X67_Y69		92
2533274794852419	Square_BuildingHuge_L0_X67_Y68		93
2533274794852421	Square_BuildingHuge_L0_X69_Y68		94
2533274794852420	Square_BuildingHuge_L0_X68_Y68		95
2533274794983491	Square_BuildingHuge_L0_X67_Y70		96
2533274794917956	Square_BuildingHuge_L0_X68_Y69		97
2533274794983492	Square_BuildingHuge_L0_X68_Y70		98
2533279087591458	Square_BuildingHuge_L1_X34_Y34		99
2533279087591459	Square_BuildingHuge_L1_X35_Y34		100
2533279087656994	Square_BuildingHuge_L1_X34_Y35		101
2533283381444625	Square_BuildingHuge_L2_X17_Y17		102
2533287675887625	Square_BuildingHuge_L3_X9_Y9		103
2533291970527236	Square_BuildingHuge_L4_X4_Y4		104
