Id	Name	Path	EntityId
4503599631827011	TrafficHub_BuildingHuge_L0_X67_Y68		201
4503599631892546	TrafficHub_BuildingHuge_L0_X66_Y69		202
4503599631958082	TrafficHub_BuildingHuge_L0_X66_Y70		203
4503599631892547	TrafficHub_BuildingHuge_L0_X67_Y69		204
4503599631958083	TrafficHub_BuildingHuge_L0_X67_Y70		205
4503599632023618	TrafficHub_BuildingHuge_L0_X66_Y71		206
4503599632023619	TrafficHub_BuildingHuge_L0_X67_Y71		207
4503599631827010	TrafficHub_BuildingHuge_L0_X66_Y68		208
4503599631761474	TrafficHub_BuildingHuge_L0_X66_Y67		209
4503599631761473	TrafficHub_BuildingHuge_L0_X65_Y67		210
4503599631761475	TrafficHub_BuildingHuge_L0_X67_Y67		211
4503599631892545	TrafficHub_BuildingHuge_L0_X65_Y69		212
4503599631958081	TrafficHub_BuildingHuge_L0_X65_Y70		213
4503599631827012	TrafficHub_BuildingHuge_L0_X68_Y68		214
4503603924566049	TrafficHub_BuildingHuge_L1_X33_Y34		215
4503603924631585	TrafficHub_BuildingHuge_L1_X33_Y35		216
4503603924566050	TrafficHub_BuildingHuge_L1_X34_Y34		217
4503608218419217	TrafficHub_BuildingHuge_L2_X17_Y17		218
4503608218484753	TrafficHub_BuildingHuge_L2_X17_Y18		219
4503612512862216	TrafficHub_BuildingHuge_L3_X8_Y9		220
