Id	Name	Path	EntityId
1970324841758787	BuildingMiddle_L0_X67_Y73		119
1970324841889860	BuildingMiddle_L0_X68_Y75		120
1970324841758788	BuildingMiddle_L0_X68_Y73		121
1970324841889859	BuildingMiddle_L0_X67_Y75		122
1970324841889861	BuildingMiddle_L0_X69_Y75		123
1970324841758789	BuildingMiddle_L0_X69_Y73		124
1970324841824325	BuildingMiddle_L0_X69_Y74		125
1970324841824323	BuildingMiddle_L0_X67_Y74		126
1970324841824324	BuildingMiddle_L0_X68_Y74		127
1970324841693252	BuildingMiddle_L0_X68_Y72		128
1970324841496643	BuildingMiddle_L0_X67_Y69		129
1970324841496644	BuildingMiddle_L0_X68_Y69		130
1970324841431108	BuildingMiddle_L0_X68_Y68		131
1970324841431109	BuildingMiddle_L0_X69_Y68		132
1970324841496645	BuildingMiddle_L0_X69_Y69		133
1970324841562180	BuildingMiddle_L0_X68_Y70		134
1970324841562181	BuildingMiddle_L0_X69_Y70		135
1970324841431107	BuildingMiddle_L0_X67_Y68		136
1970324841562179	BuildingMiddle_L0_X67_Y70		137
1970324841168962	BuildingMiddle_L0_X66_Y64		138
1970324841365571	BuildingMiddle_L0_X67_Y67		139
1970324841365572	BuildingMiddle_L0_X68_Y67		140
1970324841365568	BuildingMiddle_L0_X64_Y67		141
1970324841431106	BuildingMiddle_L0_X66_Y68		142
1970324841431105	BuildingMiddle_L0_X65_Y68		143
1970324841496641	BuildingMiddle_L0_X65_Y69		144
1970324840906816	BuildingMiddle_L0_X64_Y60		145
1970324840841280	BuildingMiddle_L0_X64_Y59		146
1970324841365569	BuildingMiddle_L0_X65_Y67		147
1970324841562177	BuildingMiddle_L0_X65_Y70		148
1970324841365570	BuildingMiddle_L0_X66_Y67		149
1970324841496642	BuildingMiddle_L0_X66_Y69		150
1970324841562178	BuildingMiddle_L0_X66_Y70		151
1970324841627714	BuildingMiddle_L0_X66_Y71		152
1970324841627715	BuildingMiddle_L0_X67_Y71		153
1970354901745664	BuildingMiddle_L7_X0_Y0		154
