Id	Name	Path	EntityId
1970324841758789	GoldenHall_BuildingMiddle_L0_X69_Y73		65
1970324841758788	GoldenHall_BuildingMiddle_L0_X68_Y73		66
1970324841824325	GoldenHall_BuildingMiddle_L0_X69_Y74		67
1970324841824323	GoldenHall_BuildingMiddle_L0_X67_Y74		68
1970324841889860	GoldenHall_BuildingMiddle_L0_X68_Y75		69
1970324841889861	GoldenHall_BuildingMiddle_L0_X69_Y75		70
1970324841889859	GoldenHall_BuildingMiddle_L0_X67_Y75		71
1970324841758787	GoldenHall_BuildingMiddle_L0_X67_Y73		72
1970324841693252	GoldenHall_BuildingMiddle_L0_X68_Y72		73
1970324841824324	GoldenHall_BuildingMiddle_L0_X68_Y74		74
1970329134366754	GoldenHall_BuildingMiddle_L1_X34_Y37		75
1970329134432290	GoldenHall_BuildingMiddle_L1_X34_Y38		76
1970329134366755	GoldenHall_BuildingMiddle_L1_X35_Y37		77
1970329134301218	GoldenHall_BuildingMiddle_L1_X34_Y36		78
1970333428154385	GoldenHall_BuildingMiddle_L2_X17_Y19		79
1970337722466313	GoldenHall_BuildingMiddle_L3_X9_Y9		80
