Id	Name	Path	EntityId
562949962793095	Vegetation_L0_X135_Y143		76
562949962858631	Vegetation_L0_X135_Y144		77
562949962858630	Vegetation_L0_X134_Y144		78
562949962793094	Vegetation_L0_X134_Y143		79
562949962727558	Vegetation_L0_X134_Y142		80
562949962662023	Vegetation_L0_X135_Y141		81
562949962662022	Vegetation_L0_X134_Y141		82
562949962727559	Vegetation_L0_X135_Y142		83
562949962203270	Vegetation_L0_X134_Y134		84
562949962203269	Vegetation_L0_X133_Y134		85
562949962137734	Vegetation_L0_X134_Y133		86
562949962137735	Vegetation_L0_X135_Y133		87
562949962268806	Vegetation_L0_X134_Y135		88
562949962268807	Vegetation_L0_X135_Y135		89
562949962203271	Vegetation_L0_X135_Y134		90
562949962203272	Vegetation_L0_X136_Y134		91
562949962268805	Vegetation_L0_X133_Y135		92
562949962137733	Vegetation_L0_X133_Y133		93
562949962268808	Vegetation_L0_X136_Y135		94
562949962137736	Vegetation_L0_X136_Y133		95
562949962334341	Vegetation_L0_X133_Y136		96
562949962334343	Vegetation_L0_X135_Y136		97
562949962334344	Vegetation_L0_X136_Y136		98
562949962268804	Vegetation_L0_X132_Y135		99
562949962334340	Vegetation_L0_X132_Y136		100
562949962334339	Vegetation_L0_X131_Y136		101
562949962399876	Vegetation_L0_X132_Y137		102
562949962399875	Vegetation_L0_X131_Y137		103
562949962203267	Vegetation_L0_X131_Y134		104
562949962203268	Vegetation_L0_X132_Y134		105
562949962268803	Vegetation_L0_X131_Y135		106
562949962203266	Vegetation_L0_X130_Y134		107
