Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
100001	2		小狗柜子		
100002	2		小狗柜子		
100003	2		通用空物件		
100004	2		沙发		
100005	2		沙发		
100006	2		沙发		
100007	2		沙发		
100008	2		沙发		
100009	2		沙发		
100010	2		桌子		
100011	2		桌子		
100012	2		桌子		
100013	2		桌子		
100014	2		桌子		
100015	2		桌子		
100016	2		板凳		
100017	2		板凳		
100018	2		板凳		
100019	2		板凳		
100020	2		板凳		
100021	2		板凳		
100022	2		板凳		
100023	2		板凳		
100024	2		板凳		
100025	2		板凳		
100026	2		板凳		
100027	2		板凳		
100028	2		板凳		
100029	2		板凳		
100030	2		板凳		
100031	2		黄色马卡龙		
100032	2		绿色马卡龙		
100033	2		紫色马卡龙		
100034	2		粉色马卡龙		
100035	2		黄色马卡龙		
100036	2		绿色马卡龙		
100037	2		紫色马卡龙		
100038	2		粉色马卡龙		
100039	2		黄色马卡龙		
100040	2		绿色马卡龙		
100041	2		紫色马卡龙		
100042	2		粉色马卡龙		
100043	2		小狗柜子		
100044	2		小狗柜子		
100045	2		小狗柜子		
100046	2		小狗柜子		
100047	2		小狗柜子		
100048	2		小狗柜子		
100049	2		小狗柜子		
100050	2		围栏		
100051	2		围栏		
100052	2		发财树		
100053	2		发财树		
100054	2		发财树		
100055	2		发财树		
100056	2		发财树		
100057	2		发财树		
100058	2		发财树		
100059	2		发财树		
100060	2		发财树		
100061	2		发财树		
100062	2		发财树		
100063	2		发财树		
100064	2		发财树		
100065	2		发财树		
100066	2		发财树		
100067	2		发财树		
100068	2		发财树		
100069	2		发财树		
100070	2		发财树		
100071	2		发财树		
100072	2		发财树		
100073	2		发财树		
100074	2		发财树		
100075	2		发财树		
