Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
300001	4		"""Hide and Seek"" Temporary Cheese"		
300002	4		"""Hide and Seek"" Temporary Cheese"		
300003	4		"""Hide and Seek"" Temporary Cheese"		
300004	4		"""Hide and Seek"" Temporary Cheese"		
300005	4		"""Hide and Seek"" Temporary Cheese"		
300006	4		"""Hide and Seek"" Temporary Cheese"		
300007	4		"""Hide and Seek"" Temporary Cheese"		
300008	4		"""Hide and Seek"" Temporary Cheese"		
300009	4		"""Hide and Seek"" Temporary Cheese"		
300010	4		"""Hide and Seek"" Temporary Cheese"		
300011	4		"""Hide and Seek"" Temporary Cheese"		
300012	4		"""Hide and Seek"" Temporary Cheese"		
300013	4		"""Hide and Seek"" Temporary Cheese"		
300014	4		"""Hide and Seek"" Temporary Cheese"		
300015	4		"""Hide and Seek"" Temporary Cheese"		
300016	4		"""Hide and Seek"" Temporary Cheese"		
300017	4		"""Hide and Seek"" Temporary Cheese"		
300018	4		"""Hide and Seek"" Temporary Cheese"		
300019	4		"""Hide and Seek"" Temporary Cheese"		
300020	4		"""Hide and Seek"" Temporary Cheese"		
300021	4		"""Hide and Seek"" Temporary Cheese"		
300022	4		"""Hide and Seek"" Temporary Cheese"		
300023	4		"""Hide and Seek"" Temporary Cheese"		
300024	4		"""Hide and Seek"" Temporary Cheese"		
300025	4		"""Hide and Seek"" Temporary Cheese"		
300026	4		躲猫猫临时道具箱		
300027	4		躲猫猫临时道具箱		
300028	4		躲猫猫临时道具箱		
300029	4		躲猫猫临时道具箱		
300030	4		躲猫猫临时道具箱		
