Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
2	4027		04绿树		
3	4027		04草丛		
1	4027		04绿树		
4	4027		04绿树		
5	4027		04绿树		
6	4027		04绿树		
7	4027		04绿树		
8	4027		04绿树		
9	4027		04绿树		
10	4027		04绿树		
11	4027		04绿树		
12	4027		04绿树		
13	4027		04绿树		
14	4027		04绿树		
15	4027		04草丛		
16	4027		04草丛		
17	4027		04草丛		
18	4027		04草丛		
19	4027		04草丛		
20	4027		04草丛		
21	4027		04草丛		
22	4027		04高山3		
23	4027		04高山2		
24	4027		04高山2		
25	4027		04星星2		
26	4027		04星星2		
27	4027		04星星1		
28	4027		04高山1		
29	4027		04高山1		
30	4027		04高山2		
31	4027		04高山3		
32	4027		04小山3		
33	4027		04小山3		
34	4027		04小山3		
35	4027		04云1		
36	4027		04云1		
37	4027		04云1		
38	4027		04云3		
39	4027		04草丛		
40	4027		04草丛		
41	4027		04草丛		
42	4027		04草丛		
43	4027		04草丛		
44	4027		04草丛		
45	4027		04草丛		
46	4027		04草丛		
47	4027		04草丛		
48	4027		04草丛		
49	4027		04草丛		
50	4027		04草丛		
51	4027		04草丛		
52	4027		04草丛		
53	4027		04草丛		
54	4027		04草丛		
55	4027		04星星1		
56	4027		调查		['【SoName】']
57	4027		调查		['【SoName】']
58	4027		调查		['【SoName】']
59	4027		拾取		['【SoName】']
60	4027		前往		['【SoName】']
61	4027		04高山1		
62	4027		04高山2		
63	4027		04高山2		
64	4027		04高山2		
65	4027		04草丛		
66	4027		04草丛		
67	4027		04草丛		
68	4027		04草丛		
69	4027		04草丛		
70	4027		04草丛		
71	4027		04草丛		
72	4027		04草丛		
73	4027		离开		['【SoName】']
74	4027		调查		['【SoName】']
75	4027		调查		['【SoName】']
76	4027		调查		['【SoName】']
77	4027		将四叶草交给阿呆蛙		['【SoName】']
