Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1	1		商场门		
2	1		商场门		
3	1		商场门		
4	1		商场门		
5	1		商场门		
6	1		商场门		
7	1		商场门		
8	1		商场门		
9	1		商场门		
10	1		商场门		
11	1		商场门		
12	1		商场门		
13	1		商场门		
14	1		商场门		
15	1		商场门		
16	1		商场门		
17	1		商场门		
18	1		商场门		
19	1		指示牌		
20	1		指示牌		
21	1		指示牌		
22	1		指示牌		
23	1		指示牌		
24	1		指示牌		
25	1		指示牌		
26	1		指示牌		
27	1		指示牌		
28	1		指示牌		
29	1		小车		
30	1		小车		
31	1		小车		
32	1		小车		
33	1		小车		
34	1		小车		
35	1		小车		
36	1		购物篮		
37	1		购物篮		
38	1		购物篮		
39	1		购物篮		
40	1		购物篮		
41	1		购物篮		
42	1		购物篮		
43	1		购物篮		
44	1		购物篮		
45	1		购物车		
46	1		购物车		
47	1		购物车		
48	1		购物车		
49	1		购物车		
50	1		购物车		
51	1		购物车		
52	1		购物车		
53	1		购物车		
54	1		自动付款机		
55	1		自动付款机		
56	1		自动付款机		
57	1		自动付款机		
58	1		自动付款机		
59	1		水桶		
60	1		水桶		
61	1		水桶		
62	1		水桶		
63	1		水桶		
64	1		水桶		
65	1		水桶		
66	1		水桶		
67	1		水桶		
68	1		垃圾桶		
69	1		垃圾桶		
70	1		垃圾桶		
71	1		垃圾桶		
72	1		垃圾桶		
73	1		垃圾桶		
74	1		垃圾桶		
75	1		垃圾桶		
76	1		垃圾桶		
77	1		通用空物件		
78	1		传送带		
79	1		传送带		
80	1		传送带		
81	1		传送带		
83	1		通用空物件		
82	1		通用空物件		
84	1		通用空物件		
90	1		通用空物件		
85	1		通用空物件		
86	1		通用空物件		
87	1		通用空物件		
88	1		通用空物件		
89	1		通用空物件		
94	1		小车		
95	1		跳跃底座4		
99	1		跳跃底座1		
100	1		跳跃底座4		
101	1		跳跃底座3		
102	1		跳跃底座2		
104	1		跳跃底座1		
91	1		跳跃底座1		
92	1		货柜		
93	1		消防箱		
96	1		消防箱		
97	1		消防箱		
98	1		变电箱		
103	1		变电箱		
105	1		跳跃底座4		
106	1		跳跃底座4		
107	1		跳跃底座1		
108	1		购物车		
109	1		购物车		
