Id	Name	Path	EntityId
562949962662048	Vegetation_L0_X160_Y141		100
562949962727584	Vegetation_L0_X160_Y142		101
562949962662047	Vegetation_L0_X159_Y141		102
562949962793120	Vegetation_L0_X160_Y143		103
562949962662049	Vegetation_L0_X161_Y141		104
562949962727585	Vegetation_L0_X161_Y142		105
562949962793121	Vegetation_L0_X161_Y143		106
562949962596512	Vegetation_L0_X160_Y140		107
562949962727586	Vegetation_L0_X162_Y142		108
562949962662050	Vegetation_L0_X162_Y141		109
562949962596513	Vegetation_L0_X161_Y140		110
562949962727583	Vegetation_L0_X159_Y142		111
562949961810048	Vegetation_L0_X128_Y128		112
562949962596511	Vegetation_L0_X159_Y140		113
562949962858653	Vegetation_L0_X157_Y144		114
562949962596508	Vegetation_L0_X156_Y140		115
562949962596509	Vegetation_L0_X157_Y140		116
562949962727580	Vegetation_L0_X156_Y142		117
562949962727579	Vegetation_L0_X155_Y142		118
562949962793116	Vegetation_L0_X156_Y143		119
562949962727581	Vegetation_L0_X157_Y142		120
562949962662043	Vegetation_L0_X155_Y141		121
562949962662045	Vegetation_L0_X157_Y141		122
562949962858651	Vegetation_L0_X155_Y144		123
562949962793115	Vegetation_L0_X155_Y143		124
562949962727578	Vegetation_L0_X154_Y142		125
562949962793114	Vegetation_L0_X154_Y143		126
562949962858652	Vegetation_L0_X156_Y144		127
562949962596507	Vegetation_L0_X155_Y140		128
562949962662044	Vegetation_L0_X156_Y141		129
562949962662041	Vegetation_L0_X153_Y141		130
562949962727577	Vegetation_L0_X153_Y142		131
562949962793117	Vegetation_L0_X157_Y143		132
562949962858654	Vegetation_L0_X158_Y144		133
562949962793118	Vegetation_L0_X158_Y143		134
562949962858650	Vegetation_L0_X154_Y144		135
562949962793119	Vegetation_L0_X159_Y143		136
562949962858655	Vegetation_L0_X159_Y144		137
562949962924188	Vegetation_L0_X156_Y145		138
562949962924189	Vegetation_L0_X157_Y145		139
562949962727582	Vegetation_L0_X158_Y142		140
562949962793113	Vegetation_L0_X153_Y143		141
562949962858656	Vegetation_L0_X160_Y144		142
