Id	Name	Path	EntityId
1970324841758805	BuildingMiddle_L0_X85_Y73		231
1970324841693270	BuildingMiddle_L0_X86_Y72		232
1970324841693269	BuildingMiddle_L0_X85_Y72		233
1970324841758802	BuildingMiddle_L0_X82_Y73		234
1970324841758801	BuildingMiddle_L0_X81_Y73		235
1970324841758800	BuildingMiddle_L0_X80_Y73		236
1970324841824338	BuildingMiddle_L0_X82_Y74		237
1970324841758803	BuildingMiddle_L0_X83_Y73		238
1970324841693266	BuildingMiddle_L0_X82_Y72		239
1970324841824339	BuildingMiddle_L0_X83_Y74		240
1970324841824337	BuildingMiddle_L0_X81_Y74		241
1970324841889875	BuildingMiddle_L0_X83_Y75		242
1970324841693265	BuildingMiddle_L0_X81_Y72		243
1970324841693267	BuildingMiddle_L0_X83_Y72		244
1970324841824340	BuildingMiddle_L0_X84_Y74		245
1970324841824341	BuildingMiddle_L0_X85_Y74		246
1970324841889874	BuildingMiddle_L0_X82_Y75		247
1970324841889873	BuildingMiddle_L0_X81_Y75		248
1970324841758804	BuildingMiddle_L0_X84_Y73		249
1970329134301225	BuildingMiddle_L1_X41_Y36		250
1970329134366761	BuildingMiddle_L1_X41_Y37		251
1970329134366762	BuildingMiddle_L1_X42_Y37		252
1970354901745664	BuildingMiddle_L7_X0_Y0		253
