Id	Name	Path	EntityId
9306273	Main_L0_X161_Y142		1
9371809	Main_L0_X161_Y143		2
9306272	Main_L0_X160_Y142		3
9240737	Main_L0_X161_Y141		4
9240736	Main_L0_X160_Y141		5
9175200	Main_L0_X160_Y140		6
9240735	Main_L0_X159_Y141		7
9371808	Main_L0_X160_Y143		8
9306271	Main_L0_X159_Y142		9
9175199	Main_L0_X159_Y140		10
9175201	Main_L0_X161_Y140		11
9306274	Main_L0_X162_Y142		12
9502877	Main_L0_X157_Y145		13
9502876	Main_L0_X156_Y145		14
9437340	Main_L0_X156_Y144		15
9437341	Main_L0_X157_Y144		16
9437342	Main_L0_X158_Y144		17
9175197	Main_L0_X157_Y140		18
9371803	Main_L0_X155_Y143		19
9240731	Main_L0_X155_Y141		20
9306269	Main_L0_X157_Y142		21
9240733	Main_L0_X157_Y141		22
9240732	Main_L0_X156_Y141		23
9306268	Main_L0_X156_Y142		24
9437339	Main_L0_X155_Y144		25
9371805	Main_L0_X157_Y143		26
9306266	Main_L0_X154_Y142		27
9306265	Main_L0_X153_Y142		28
9437338	Main_L0_X154_Y144		29
9371802	Main_L0_X154_Y143		30
9175196	Main_L0_X156_Y140		31
9175195	Main_L0_X155_Y140		32
9240730	Main_L0_X154_Y141		33
9371804	Main_L0_X156_Y143		34
9371806	Main_L0_X158_Y143		35
9306267	Main_L0_X155_Y142		36
9371807	Main_L0_X159_Y143		37
9437343	Main_L0_X159_Y144		38
9306270	Main_L0_X158_Y142		39
9437344	Main_L0_X160_Y144		40
8388736	Main_L0_X128_Y128		41
4299685966	Main_L1_X78_Y72		42
4299685967	Main_L1_X79_Y72		43
4299620431	Main_L1_X79_Y71		44
4299620429	Main_L1_X77_Y71		45
4299620430	Main_L1_X78_Y71		46
4299554894	Main_L1_X78_Y70		47
4299685965	Main_L1_X77_Y72		48
4299620432	Main_L1_X80_Y71		49
8592293927	Main_L2_X39_Y36		50
8592228391	Main_L2_X39_Y35		51
8592228392	Main_L2_X40_Y35		52
8592228390	Main_L2_X38_Y35		53
8592293928	Main_L2_X40_Y36		54
12886081556	Main_L3_X20_Y18		55
12886081555	Main_L3_X19_Y18		56
17180459018	Main_L4_X10_Y9		57
21475098628	Main_L5_X4_Y4		58
34359738368	Main_L8_X0_Y0		59
