Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
Drama_Stand_01_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_01.anim			
Drama_Stand_02_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_02_Start.anim			
Drama_Stand_02_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_02_Loop.anim			
Drama_Stand_02_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_02_End.anim			
Drama_Stand_03_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_03_Start.anim			
Drama_Stand_03_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_03_Loop.anim			
Drama_Stand_03_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_03_End.anim			
Drama_Stand_04_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_04_Start.anim			
Drama_Stand_04_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_04_Loop.anim			
Drama_Stand_04_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_04_End.anim			
Drama_Stand_05_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_05_Start.anim			
Drama_Stand_05_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_05_Loop.anim			
Drama_Stand_05_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_05_End.anim			
Drama_Stand_06_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_06_Start.anim			
Drama_Stand_06_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_06_Loop.anim			
Drama_Stand_06_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_06_End.anim			
Drama_Stand_07_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_07_Start.anim			
Drama_Stand_07_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_07_Loop.anim			
Drama_Stand_07_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_07_End.anim			
Drama_Stand_08_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_08_Start.anim			
Drama_Stand_08_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_08_Loop.anim			
Drama_Stand_08_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_08_End.anim			
Drama_Stand_09_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_09_Start.anim			
Drama_Stand_09_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_09_Loop.anim			
Drama_Stand_09_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_09_End.anim			
Drama_Stand_10_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_10_Start.anim			
Drama_Stand_10_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_10_Loop.anim			
Drama_Stand_10_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_10_End.anim			
Drama_Stand_11	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_11.anim			
Drama_Stand_12	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_12.anim			
Drama_Stand_13_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_13_Start.anim			
Drama_Stand_13_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_13_Loop.anim			
Drama_Stand_13_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_13_End.anim			
Drama_Stand_14_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_14_Start.anim			
Drama_Stand_14_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_14_Loop.anim			
Drama_Stand_14_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Drama_Stand_14_End.anim			
Walk	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Walk.anim			
WalkStart	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/WalkStart.anim			
WalkEnd	BaseLayer	1	-895785005	846125279		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/Stop_Walk_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStart	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4KalieninaMdCommonSG/R4KalieninaMdCommonSG/CommonLayer/RunStart.anim			
