Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401						400.0	{1: '2', 2: '4386'}
3	3		401							{1: '2', 2: '914'}
4	4		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
5	5		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryMovieFilm.prefab', 2: '2'}
6	6		504							{1: '1'}
7	7		101							{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_07_09.png', 4: '4'}
8	8		101							{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_07_10.png'}
9	9		104							{1: '-165|50|-200', 2: '0'}
10	10		104							{1: '225|70|-300', 2: '0'}
11	11		301			DialogEnable	DialogDisable			{2: '伊什梅尔', 3: '你，快跟我来！', 18: '100013471'}
12	12		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
13	13		401							{1: '2', 2: '4386'}
14	14		101							{4: '4', 5: '1'}
15	15		101							{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_08_01.jpg'}
16	16		301			DialogEnable	DialogDisable			{2: '伊什梅尔', 3: '这个世界要崩塌了！', 18: '100013472'}
17	17		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
18	18		401							{1: '2', 2: '4386'}
19	19		101							{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_010_01.jpg'}
20	20		301			DialogEnable	DialogDisable			{2: '伊什梅尔', 3: '……只是一个世界的毁灭——又一次毁灭。', 18: '100013473'}
21	21		101						500.0	{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
22	22		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
23	23		401							{1: '2', 2: '4627'}
24	24		101						300.0	{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_010_03.jpg'}
25	25		101						1000.0	{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
26	26		205						1000.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_010_03.jpg', 3: '0', 4: '1', 5: '1'}
27	27		205							{1: '999', 3: '1', 4: '1', 5: '0'}
28	28		101							{1: 'Assets/Product/Texture/Image/BgComic/V300cibeizhe/V300_010_03.jpg'}
29	29		301			DialogEnable	DialogDisable			{2: '伊什梅尔', 3: '我叫<color=#FF519F>■■■■</color>，是一名时空旅者。', 18: '100013474'}
30	30		402							{1: '914'}
31	31		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
32	32		504							{1: '0'}
33	33		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryMovieFilm.prefab'}
34	34		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
35	35		302							{2: '伊什梅尔。', 3: '36'}
36	36		302				AniZhuanchangBegin			{2: '还清醒吗？', 3: '37'}
37	37		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1228.jpg'}
38	38		401							{1: '1', 2: '229'}
39	39		201							{1: '1', 2: '501379', 3: '7'}
40	40		502							{1: 'DialogEnable'}
41	41		301			AniZhuanchangEnd				{1: '1', 2: '伊什梅尔', 3: '啊……又是你。', 4: '1', 18: '100012758'}
42	42		204							{1: '1', 2: '8'}
43	43		301							{2: '伊什梅尔', 3: '……嗯，当然是你。', 4: '1', 18: '100012759'}
44	44		202							{1: '1'}
45	45		301							{3: '人类抱着伊什梅尔一路劈砍，将嘶吼的怪物甩在身后，这才好不容易找到了一个稍微安全的地方喘口气。'}
46	46		302							{2: '你的手腕……'}
47	47		301							{3: '伊什梅尔的手腕脚腕被麻绳磨损得厉害，看着就疼，便不敢放她下来。'}
48	48		201							{1: '1', 2: '501379'}
49	49		204							{1: '1', 2: '1'}
50	50		301							{1: '1', 2: '伊什梅尔', 3: '手腕……？没关系，我倒不在乎我的外形变成什么样子。', 4: '1', 18: '100012760'}
51	51		302							{2: '我的意思是——很疼吧。', 3: '52', 4: '我的意思是——抱歉，我来得还是太晚了。', 5: '52'}
52	52		204							{1: '1', 2: '7'}
53	53		301							{3: '伊什梅尔看着人类几欲解释又无从讲起的神情，顿了顿，又看向自己脚踝上的结痂。'}
54	54		204							{1: '1', 2: '1'}
55	55		301							{2: '伊什梅尔', 3: '……哦，你在“心疼”我。', 4: '1', 18: '100012761'}
56	56		204							{1: '1'}
57	57		301							{3: '她又缓慢眨了眨眼，人类了解这个小习惯，眨眼的速度就是她思考的速度。'}
58	58		401							{1: '2', 2: '1543'}
59	59		203							{1: '1', 2: '0.3', 4: '-50', 5: '-100'}
60	60		301							{3: '等她想清楚了，终于点点头，并将额头轻轻贴上人类的肩膀。'}
61	61		204							{1: '1', 2: '8'}
62	62		301							{2: '伊什梅尔', 3: '是的，很疼。', 4: '1', 18: '100012762'}
63	63		301							{3: '她闭上了眼睛。'}
64	64		306							{1: '1'}
65	65		301				DialogDisable			{3: '痛觉从不影响她的思考速度，但疲惫会。刚才从太多人那里收束了“引导”的提线，她胸口那抹生物质感的红色外壳已经红到几乎可以滴血。'}
66	66		306							
67	67		302							{2: '“引导”的力量已经回收得差不多了？', 3: '68'}
68	68		203						300.0	{1: '1', 2: '0.15', 4: '-80', 5: '-100'}
69	69		203							{1: '1', 2: '0.15', 4: '-50', 5: '-100'}
70	70		301			DialogEnable				{3: '伊什梅尔抵着肩膀点点头。'}
71	71		302							{2: '那我们去港口。', 3: '72'}
72	72		204							{1: '1', 2: '7'}
73	73		301							{2: '伊什梅尔', 3: '为什么要去港口？', 4: '1', 18: '100012763'}
74	74		301							{3: '伊什梅尔想了两秒，想起了那晚的几通求助无门的电话。'}
75	75		204							{1: '1', 2: '1'}
76	76		301							{2: '伊什梅尔', 3: '修特罗尔为我们两个买的去科任托斯的船票……你真的放在心上了。', 4: '1', 18: '100012764'}
77	77		302							{2: '我是认真的。', 3: '78'}
78	78		204							{1: '1'}
