Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory261.png'}
2	2		401							{1: '1', 2: '102'}
3	3		301			DialogEnable				{3: '当一场潜入行为变成你追我逃的猫鼠游戏，吃亏的总是准备较少的一方。'}
4	4		301							{3: '——正如同现在的莫瑞，和紧紧跟在他后面的来袭者。'}
5	5		301							{3: '莫瑞向身后丢出一个防御数据体，这也宣告他做的大部分准备都已经被付诸使用。'}
6	6		301							{3: '剩下的最后一个数据武器是一个虚拟手榴弹，但莫瑞可没指望过用一个手榴弹解决来袭者。'}
7	7		301							{3: '——而且，来袭者还紧紧地跟在他身后五米的地方。'}
8	8		301							{3: '不仅如此，虽然莫瑞没有看到，但他的终端提示——有一个意识海信号正从左向自己的方向包夹。'}
9	9		201							{1: '1', 2: '500146'}
10	10		301							{1: '1', 2: '莫瑞', 3: '不管是谁在追我，你们还真的有点水平。', 4: '1'}
11	11		301							{2: '莫瑞', 3: '一分钟内，要么我跑掉，要么我被抓住吗……', 4: '1'}
12	12		301							{3: '就在这个当口，莫瑞面前的道路突然开始坍塌变形。'}
13	13		301							{3: '一条水泥管道脱离原本的固定面，砸在莫瑞面前，将开口暴露给了莫瑞。'}
14	14		202							{1: '1', 6: '1'}
15	15		301							{3: '莫瑞没有多想，纵身跳进了水泥管道，向下方的未知处滑去。'}
16	16		301							{3: '来袭者自然不会放任莫瑞离开，但是——'}
17	17		401							{1: '2', 2: '10007502'}
18	18		301			RImgBg1Shake				{3: '剧烈的爆炸将水泥管道的开口跟连着开口的一部分掀开再压平，最后随着倾斜的地面向下滑去。'}
19	19		301							{3: '失去了目标的来袭者只能向旁一滚，卸掉冲刺的力气停了下来。'}
20	20		301							{3: '而在她身边，空气中开始闪现鳞片状的光影，慢慢露出一个与人类稍有差别的形体。'}
21	21		301							{2: '八咫', 3: '怎么办？要不要干脆把底下也炸掉算了？'}
22	22		301							{2: '瓦莱莉亚', 3: '……那不在任务的要求当中，现在先行撤退。'}
23	23		301							{2: '八咫', 3: '……好吧，听你的。'}
24	24		301				AniZhuanchangBegin			{2: '瓦莱莉亚', 3: '只要他是从我们知道的那个地方脱离浸入，我们就可以直接去堵他本人。'}
25	25		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory264.png'}
26	26		301			AniZhuanchangEnd				{3: '情报部档案室。'}
27	27		301							{3: '满头大汗的莫瑞向自己侧脸伸出手，把被汗液浸透的端子一把掀了下来。'}
28	28		201							{1: '1', 2: '500146'}
29	29		301							{1: '1', 2: '莫瑞', 3: '啧……！幸好赶上了。', 4: '1'}
30	30		301							{3: '从端子上拔下记忆体，莫瑞将其塞入外套。'}
31	31		301							{3: '不过，在摄像头看不到的地方，他偷偷把另一个记忆体踢到了不引人注意的角落里。'}
32	32		301							{2: '莫瑞', 3: '既然两位长官要靠信息差较劲，那么在这里把信息差抹掉，就当是——你们给我带来麻烦的小小报答了。', 4: '1'}
33	33		301				AniZhuanchangBegin			{3: '莫瑞将端子踢到缝隙里，站起身，向外走去。'}
34	34		202							{1: '1', 6: '1'}
35	35		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory45.jpg'}
36	5660		401							{1: '1', 2: '209'}
37	36		201							{1: '1', 2: '500011', 4: '-400'}
38	37		201							{1: '2', 2: '500001', 4: '400'}
39	38		301			AniZhuanchangEnd				{1: '1', 2: '赛利卡', 3: '你要给莫瑞的东西我已经转交了。', 4: '2'}
40	39		301							{2: '赛利卡', 3: '只是……为什么要用尼科拉司令的名义？', 4: '2'}
41	40		301							{2: '哈桑', 3: '没关系，他会毫不客气地承认下来的。', 4: '1'}
42	41		301							{2: '赛利卡', 3: '你们两个人……到底在打什么主意？', 4: '2'}
43	42		301				AniZhuanchangBegin			{2: '赛利卡', 3: '算了……我也不想知道那么多。', 4: '2'}
44	43		202							{1: '1', 2: '2', 6: '1'}
45	44		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory17.jpg'}
46	5661		401							{1: '1', 2: '201'}
47	45		301			AniZhuanchangEnd				{3: '莫瑞哼唱着回忆中的小调，走在空中花园空旷的长廊上。'}
48	46		201							{1: '1', 2: '500146'}
49	47		301							{1: '1', 2: '莫瑞', 3: '虽然中间发生了点意外，不过看来还是赶上了呢。', 4: '1'}
50	48		301							{3: '淡蓝色的地球投影闪烁在长廊的顶端，无数细小的光点在投影上不断移动。'}
51	49		301							{3: '一张银白色的数据芯片不断在莫瑞指间翻转，他的视线在走廊两侧快速扫过。'}
52	50		301							{3: '在莫瑞的视野中是走廊边一个个独立的房间，在房门的正中央显示着全息的文字。'}
53	51		301							{2: '莫瑞', 3: '突击鹰、地狱犬、白鹭……', 4: '1'}
54	52		301							{2: '莫瑞', 3: '衔尾蛇、凤尾蝶……', 4: '1'}
55	53		301							{3: '莫瑞一边走一边将看到的小队名称在心中默念，不知走过了多少房门，莫瑞终于停下了自己的脚步。'}
56	54		301							{2: '莫瑞', 3: '灰鸦小队，找到了。', 4: '1'}
57	55		301							{3: '小调中平缓的前奏结束，转而是一段低沉的余音。'}
58	56		301							{3: '莫瑞将手中的芯片于房门前扫过，短暂的滴答音过后，紧闭的房门在莫瑞面前缓缓打开。'}
59	57		203							{1: '1', 2: '0.25', 3: '-400'}
60	58		201							{1: '2', 2: '500019', 4: '400'}
61	59		301							{1: '1', 2: '联络官', 3: '莫瑞先生，你怎么来这里了？', 4: '2'}
62	60		204							{1: '1', 2: '1'}
63	61		301							{2: '莫瑞', 3: '换班了哦，联络官先生。', 4: '1'}
64	62		301							{2: '联络官', 3: '咦？可是我没收到哈桑议长的换班指令。', 4: '2'}
65	63		301							{2: '莫瑞', 3: '很正常，因为这是尼科拉司令的直接命令。', 4: '1'}
66	64		301							{3: '莫瑞说着从自己的终端上将一份加密文档发送到联络官的终端中，联络官在看完文档之后便不再多说什么，他沉默着对莫瑞敬了个军礼随后走出了房间。'}
67	65		202							{1: '2', 6: '1'}
68	66		203							{1: '1', 2: '0.25'}
69	67		301							{3: '低沉的余音结束，在小调即将转入高潮时莫瑞却突然停止了哼唱。'}
70	68		204							{1: '1', 2: '8'}
71	69		301				AniZhuanchangBegin			{2: '莫瑞', 3: '这段的高潮本来应该是双人合唱呢……', 4: '1'}
72	70		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
73	71		204							{1: '1'}
74	72		301			AniZhuanchangEnd				{3: '莫瑞低声呢喃着这句话，但哀伤的表情只在莫瑞的脸上出现了一秒不到，随后他便抬起头，查阅着面前数据面板中的资料。'}
75	73		301							{2: '莫瑞', 3: '不能浪费时间了，毕竟换来这个联络官的身份可是花了我手上的不少筹码呢。', 4: '1'}
76	74		301							{2: '莫瑞', 3: '但也没办法，毕竟只有联络官的身份能够与灰鸦进行第一时间的联络。', 4: '1'}
