Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_6.jpg'}
2	2		401							{1: '1', 2: '81'}
3	3		301			DialogEnable				{3: '刻瑞斯，最丰饶的女神，我是天上的彩虹，我是天后的使官；'}
4	4		301							{3: '天后在云端，传旨请你离开你那繁荣着小麦、大麦、黑麦、野豆、豌豆的膏田；'}
5	5		301							{3: '离开你那羊群所游息的茂草的山坡，以及伺牧它们的铺满刍草的平原；'}
6	6		301							{3: '离开你那生长着立金花和蒲苇的堤岸，多雨的四月奉着你的命令而把它装饰着的；'}
7	7		301							{3: '在哪里给清冷的水仙女们备下了洁净的冠冕；'}
8	8		301							{3: '离开你那为失恋的情郎们所爱好而徘徊旗下的金雀花的薮丛；'}
9	9		301							{3: '你那牵藤的葡萄园；你那荒瘠斥卤的海滨，你所散步游息的所在：'}
10	10		301							{3: '请你离开这些地方，到这里的草地上来，和尊严的天后陛下一同游戏；'}
11	11		301							{3: '她的孔雀已经轻捷地飞翔起来了。'}
12	12		301							{3: '——请你来陪驾吧，富有的刻瑞斯。'}
13	13		301							{2: '？？？', 3: '女巫在最后一刻救下了吹笛人，勇者成功讨伐了恶龙。'}
14	14		301							{2: '？？？', 3: '少时的友人，她们在命运无形的牵引下，彼此终于相认。'}
15	15		301							{2: '？？？', 3: '在开遍芍药与鸢尾花的湖畔上。'}
16	16		301				AniZhuanchangBegin			{2: '？？？', 3: '她们彼此诉说着先前的遭遇，一切因缘巧合以及阔别重逢的喜悦。'}
17	17		401							{1: '1', 2: '204'}
18	18		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_5.jpg'}
19	19		301			AniZhuanchangEnd				{2: '艾拉', 3: '——赛琳娜！'}
20	20		301							{2: '艾拉', 3: '你是天才。'}
21	21		301							{2: '赛琳娜', 3: '……什、什么？'}
22	22		301							{2: '艾拉', 3: '你一定是个天才！'}
23	23		301							{2: '艾拉', 3: '我真的、真的好喜欢，好喜欢这个故事！'}
24	24		301							{2: '艾拉', 3: '为什么你不把它写下来，就像改编《暴风雨》一样，把它变成戏剧，搬上舞台呢？'}
25	25		301							{2: '艾拉', 3: '你亲手谱写的原创戏剧，我想那一定会非常精彩，我已经迫不及待了！'}
26	26		301							{3: '心如擂鼓，因为未来的可能性而兴奋不已，紧张不已。'}
27	27		301							{2: '赛琳娜', 3: '我认为这个故事还有很多不足……'}
28	28		301							{3: '赛琳娜悄悄地攥紧了放置在膝上的手指。'}
29	29		301							{3: '以幻想碎片构建的故事世界。'}
30	30		301							{3: '她对叙事的种种规范了解浅薄，对各种叙事技巧的掌握也十分青涩，甚至下意识像咏颂诗歌般讲述这个幻想中的故事……'}
31	31		301							{3: '赛琳娜感到十分不安。'}
32	32		301							{2: '艾拉', 3: '可是我就非常喜欢你讲的那些啊。'}
33	33		301							{2: '艾拉', 3: '好美。'}
34	34		301							{2: '艾拉', 3: '他们都好美，在听你讲的时候我的脑海里已经浮现出画面了。我现在就想把出现在脑海的景象通通画下来！'}
35	35		301							{2: '赛琳娜', 3: '可是……'}
36	36		301							{3: '赛琳娜张开口，她想说什么呢？'}
37	37		301							{3: '这个故事的情节还是太过单薄？故事的想法天真，过于不切实际？执着于浪漫而美好的表述，不自觉加入太多灵感和意象的碎片，言辞不够直白有力？'}
38	38		301							{3: '——从一开始，她便深知自己的不足。'}
39	39		301							{3: '一切未曾脱口的话语被拦腰打断，艾拉伸出手，结结实实地给了赛琳娜一个猝不及防的拥抱。'}
40	40		301							{2: '艾拉', 3: '……所以，我觉得赛琳娜的创作非常非常厉害。'}
41	41		301							{3: '身体传来的体温热烈，连同心跳都变得灼热而有力。'}
42	42		301							{2: '艾拉', 3: '……到时候，这部戏剧的舞台布景设计可以交给我吗？'}
43	43		301							{3: '粉色的瞳仁里有最为纯粹的真挚色彩。'}
44	44		301							{2: '赛琳娜', 3: '……嗯。'}
45	45		301							{2: '赛琳娜', 3: '谢谢你，艾拉。'}
46	46		301							{3: '内心鼓噪。'}
47	47		301							{3: '即使是天真的幻想，即使毫无章法，即使她的故事幼稚而青涩。'}
48	48		301							{3: '一切总有开始。'}
49	49		301				AniZhuanchangBegin			{3: '她想要写下来，她想要尝试。'}
50	50		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory284.jpg'}
51	51		401							{1: '1', 2: '12'}
52	52		504							{1: '0.7'}
53	53		301			AniZhuanchangEnd				{3: '在空间站任务出战之前，赛琳娜曾与艺术协会会长艾伦有过一次交谈。'}
54	54		201							{1: '1', 2: '500111'}
55	55		301							{1: '1', 2: '艾伦', 3: '你的歌剧一度在整个空中花园引起轰动，所有艺术协会的人都看好你的前途，没有人怀疑你的天赋和已有的实力。', 4: '1'}
56	56		301							{2: '艾伦', 3: '你出身优渥，前程本该像是钻石那样璀璨闪亮，你没有任何迫不得已，所以不得不成为构造体的理由。', 4: '1'}
57	57		301							{2: '艾伦', 3: '那么你，到底是为了什么，成为了构造体，加入考古小队？', 4: '1'}
58	58		301							{2: '艾伦', 3: '请不要误会，即便是考古小队的队员，也可以继续从事之前的兴趣爱好，只是因为这些必须定期履行的考古任务，现在你能专注于歌剧的时间相比之前应该已经大大减少了。', 4: '1'}
