Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory27.jpg'}
2	2		401							{1: '1', 2: '102'}
3	3		201							{1: '2', 2: '1101001'}
4	4		301			DialogEnable				{1: '1', 2: '渡边', 3: '在一次外出调查任务中，几个遗忘者小队误入了这里。', 4: '2'}
5	5		301							{2: '渡边', 3: '结果被这里的感染体用容器将意识囚禁了起来。', 4: '2'}
6	6		202							{1: '2', 6: '1'}
7	7		201							{1: '3', 2: '500005'}
8	8		301							{1: '1', 2: '遗忘者士兵', 3: '我们派来这里的人越多，损失的人也越多……', 4: '3'}
9	9		301							{2: '遗忘者士兵', 3: '因为我们关于意识海的研究非常落后……', 4: '3'}
10	10		202							{1: '3', 6: '1'}
11	11		201							{1: '1', 2: '1031001'}
12	12		301							{1: '1', 2: '丽芙', 3: '所以你们才需要我……', 4: '1'}
13	13		202							{1: '1', 6: '1'}
14	14		201							{1: '2', 2: '1101001'}
15	15		301							{1: '1', 2: '渡边', 3: '没错。', 4: '2'}
16	16		202							{1: '2', 6: '1'}
17	17		201							{1: '1', 2: '1031001'}
18	18		301		1		AniZhuanchangBegin			{1: '1', 2: '丽芙', 3: '那……接下来你们需要我怎么做呢？', 4: '1'}
