Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		102							{1: '无名孤岛', 2: '第二天', 3: 'Assets/Product/Texture/Atlas/CommonLogo/BgLogo1.png'}
2	2		502							{1: 'ThemeEnable'}
3	3		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory121.png'}
4	4		401							{1: '1', 2: '204'}
5	5		301			DialogEnable				{3: '第二天清晨，在某种奇特的香气中睁开了眼睛，猛然察觉到周围的景色已经和昨晚完全不一样了。'}
6	6		302							{2: '露西亚？', 3: '7'}
7	7		301							{3: '呼唤着露西亚的名字，却没有得到回应。'}
8	8		301							{3: '环视四周的景象，除了一片富丽堂皇的宫殿以外也没有察觉到任何不对。'}
9	9		302							{2: '既然‘看’不出问题……', 3: '11'}
10	10		401							{1: '2', 2: '613'}
11	11		501						400.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab', 2: '3'}
12	12		402							{1: '613'}
13	13		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab'}
14	14		301							{3: '俯身用手一寸寸触摸过陌生的地板，逐渐察觉在四周都有看不到却能摸到的裂痕。'}
15	15		302							{2: '视觉被干扰了……', 3: '16'}
16	16		301							{3: '身体没有丝毫异常的感觉，这份干扰并不是源自于身体。'}
17	17		301							{3: '既然如此，答案就变得显而易见了——'}
18	18		302							{2: '虚拟实境……', 3: '19'}
19	19		301							{3: '这个房间现在正被虚拟实境笼罩，完全换了个外貌，而地面上的裂痕，很可能源自于露西亚。'}
20	20		301							{3: '虚拟实境这种技术早在黄金时代就成熟了，那时人们大多用它来娱乐。'}
21	21		301							{3: '如今它出现在一座以娱乐为主要功能的岛上，倒也是情理之中的事。'}
22	22		301							{3: '但依然还有一个问题——'}
23	23		302							{2: '为什么突然启动了虚拟实境？', 3: '24', 4: '为什么我没有被打斗声唤醒？', 5: '24'}
24	24		201							{1: '1', 2: '500354'}
25	25		301							{1: '1', 2: '？？？', 3: '王子殿下，早上好。', 4: '1'}
26	26		301							{3: '突然，有一个矮小的机器人推着餐车走进了房间。'}
27	27		302							{2: '小机器人？', 3: '28', 4: '是感染体吗？', 5: '28'}
28	28		301							{3: '它没有回答，但从那自然的表现看来，这个小机器人还没有被感染。'}
29	29		301							{3: '为什么这里还留着没被感染的个体？'}
30	30		301							{2: '？？？', 3: '王子殿下，昨晚的安眠香薰让您睡得好吗？', 4: '1'}
31	31		302							{2: '安眠香薰？', 3: '32', 4: '这就是我没被唤醒的原因吗？', 5: '32'}
32	32		301							{2: '？？？', 3: '请用早餐，今天是您的生日，请在早餐之后登上游轮，进行生日庆典。', 4: '1'}
33	33		302							{2: '你是谁？', 3: '34'}
34	34		301							{2: '侍从', 3: '我是您的侍从，王子殿下难道睡糊涂了？', 4: '1'}
35	35		302							{2: '这是在做什么？', 3: '36'}
36	36		301							{3: '侍从没有回答，只是把餐品依次放在桌前。'}
37	37		301							{2: '侍从', 3: '请用餐。', 4: '1'}
38	38		302							{2: '所以说……', 3: '39'}
39	39		301							{2: '侍从', 3: '请用餐。', 4: '1'}
40	40		301							{3: '虽然眼前的这个机器人并没有受到感染，但从它的行为模式上看来，应该还是AI比较简单的那种型号。'}
41	41		301							{3: '那么……想要提出问题，就需要触发关键词。'}
42	42		302							{2: '我要提问。', 3: '43', 4: '需要人工客服。', 5: '43', 6: '我要差评。', 7: '45'}
43	43		301							{2: '侍从', 3: '请用餐。', 4: '1'}
44	44	42	301							{3: '侍从依然重复着它机械的对话。'}
45	45		301							{3: '听到这句话，侍从转过了身。'}
46	46		301							{2: '侍从', 3: '正在连接售后服务。', 4: '1'}
47	47		302							{2: '……果然。', 3: '48'}
48	48		401							{1: '2', 2: '1515'}
49	49		301							{3: '过了数秒，一个女声从侍从的躯体中传来。'}
50	50		301							{2: '女声', 3: '您好，请问是服务有什么不满意吗？', 4: '1'}
51	51		302							{2: '这是什么服务？', 3: '52'}
52	52		301							{2: '女声', 3: '这是客人您下单的‘童话沉浸体验’项目，如果有不满意，还可以更换‘恐怖生存沉浸体验’‘调查员沉浸体验’‘龙与魔法沉浸体验’。', 4: '1'}
53	53		301							{2: '女声', 3: '但有必要提醒您，其他项目的危险程度都比当前要高。', 4: '1'}
54	54		401							{1: '1', 2: '36'}
55	55		302							{2: '我要终止这个项目。', 3: '56'}
56	56		401							{1: '1', 2: '201'}
57	57		301							{3: '侍从的双眼闪过红光。'}
58	58		301							{2: '女声', 3: '您好，既然您已经踏入小岛，就代表已经购买完成，项目开始后无法终止，您在完成体验流程之前都无法离开这座岛。', 4: '1'}
59	59		302							{2: '如果我一定要走？', 3: '60'}
60	60		301							{2: '女声', 3: '对于破坏体验流程的客人，工作人员将采用武力措施。', 4: '1'}
61	61		301							{3: '侍从的双眼再一次闪过红光。'}
62	62		302							{2: '…………', 3: '63'}
63	63		301							{2: '女声', 3: '您必须完成这个故事的扮演角色。', 4: '1'}
64	64		301							{2: '女声', 3: '您必须目睹这个故事的最后一幕。', 4: '1'}
65	65		301							{2: '女声', 3: '在‘小人鱼公主’化为泡沫后，岛上的虚拟实境便会解除，届时可以离开。', 4: '1'}
66	66		302							{2: '化为泡沫也是演出？', 3: '67'}
67	67		301							{2: '女声', 3: '是化为泡沫。', 4: '1'}
68	68		301							{3: '女声像是真的要将‘小人鱼公主’杀死并化为泡沫一般确定。一种不祥的预感涌上心头。'}
69	69		301							{3: '虽然曾经也见过被遗留在原地，因为空置太久而使行为模式变得更加偏激的机器人，但它们的本质依然是处于在‘服务’之中。'}
70	70		301							{3: '但现在……'}
71	71		302							{2: '（不知道它们之中还有没有感染体？）', 3: '72'}
72	72		301							{3: '关于这个问题，答案尚无法探知。'}
73	73		301							{3: '如果只是面前这一个侍从机器人的话，自己完全有信心可以对付。但这座岛还没有被探索完毕，它们的总数和武装尚不明确，最好先和露西亚汇合。'}
74	74		302							{2: '露西亚在哪？', 3: '75'}
75	75		301							{2: '女声', 3: '您只需要跟随故事发展，自然能和其他体验者汇合。', 4: '1'}
76	76		301							{2: '侍从', 3: '王子殿下，庆贺生日的船只已经开到港口。', 4: '1'}
77	77		302							{2: '别叫我王子。', 3: '78', 4: '……', 5: '79'}
78	78		301							{2: '女声', 3: '称呼无法改变，无论您是男女老少，只要抽到了王子的角色，侍从就一直会这么称呼您。', 4: '1'}
79	79		301							{2: '女声', 3: '很抱歉耽误了您体验早餐的时间，请跟随侍从前往港口。', 4: '1'}
80	80		302				AniZhuanchangBegin			{2: '走吧。', 3: '81'}
81	81		202							{1: '1', 6: '1'}
82	82		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory191.png'}
83	83		201							{1: '1', 2: '1031001', 3: '14', 4: '-400'}
84	84		201							{1: '2', 2: '500026', 4: '400'}
85	85		301			AniZhuanchangEnd				{1: '1', 2: '丽芙', 3: '还是没能联系到指挥官和露西亚……', 4: '1'}
86	86		301							{2: '丽芙', 3: '里先生……', 4: '1'}
87	87		301							{3: '里皱着眉头没有回答，他正在加固开回来的船只。'}
88	88		301							{2: '里', 3: '我们已经申请了搜查支援，现在只能等待。', 4: '2'}
89	89		301							{2: '里', 3: '海下依然存在大量感染体，在船只加固完成，获得指挥官的大致坐标之前，都不能轻举妄动。', 4: '2'}
90	91		301							{2: '丽芙', 3: '可是…………', 4: '1'}
91	92		301				AniZhuanchangBegin			{2: '里', 3: '这个总喜欢乱来的人能活到现在，至少有半数要归功于那家伙莫名其妙的运气，在‘命大’这一点上，你要相信指挥官。', 4: '2'}
92	93		401							{1: '1', 2: '36'}
93	94		202			DialogDisable				{1: '1', 2: '2', 6: '1'}
94	95		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory390.jpg'}
95	96		401							{1: '1', 2: '205'}
96	97		302			AniZhuanchangEnd				{2: '阿嚏！', 3: '98'}
97	98		201							{1: '1', 2: '500354'}
98	99		301			DialogEnable				{1: '1', 2: '侍从', 3: '王子殿下，您的身体不太舒服吗？', 4: '1'}
99	100		302							{2: '可能有人想我。', 3: '101', 4: '是的，我不太舒服。', 5: '103'}
