Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		105							{1: 'Assets/Product/Ui/Spine/3-0Spine/UiMovieChiBeiZhe/UiMovieChiBeiZhe_CG1.prefab'}
2	2		401							{1: '1', 2: '5055'}
3	3		301			AniZhuanchangEnd				{2: '伊什梅尔', 3: '…………'}
4	4		301							{2: '伊什梅尔', 3: '难缠的小家伙。'}
5	5		401							{1: '2', 2: '5149'}
6	6		301							{3: '站在巨大的星环前，伊什梅尔翻阅着她手中的书籍。'}
7	7		301							{3: '赤金字迹悄然出现又消失，新的“道路”已然出现在尾页。'}
8	8		301							{2: '伊什梅尔', 3: '真是……一个“奇迹”啊。', 4: '1'}
9	9		301							{3: '又或许，不能够称之为“奇迹”。'}
10	10		105							
11	11		401							{1: '2', 2: '2624'}
12	12		502						400.0	{1: 'DialogDisable'}
13	13		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab', 2: '2'}
14	14		101						500.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg4801_89.jpg'}
15	15		401							{1: '2', 2: '4387'}
16	16		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab', 2: '2'}
17	17		101						500.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg3901_46.jpg'}
18	18		401							{1: '2', 2: '4387'}
19	19		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab', 2: '2'}
20	20		101						500.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg5001_14.jpg'}
21	21		401							{1: '2', 2: '4387'}
22	22		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiZhuanchangBeginHei.prefab', 2: '2'}
23	23		101						500.0	{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
24	24		402							{1: '2624'}
25	25		301			DialogEnable				{3: '无数星火点亮的文明的残昼，露西亚、灰鸦指挥官、七实——'}
26	26		301							{3: '无数个挣扎着的意志汇聚于此刻，爆发出惊天动地的怒吼——'}
27	27		301							{3: '他们不甘于再次结束。'}
28	28		301				AniZhuanchangBegin			{3: '命运的齿轮悄然转动。'}
29	29		105							{1: 'Assets/Product/Ui/Spine/3-0Spine/UiMovieChiBeiZhe/UiMovieChiBeiZhe_CG3.prefab'}
30	30		301			AniZhuanchangEnd				{3: '银色瞳孔的女性露出奇异的微笑。'}
31	31		301							{2: '伊什梅尔', 3: '…………'}
32	32		301							{3: '她看到了。'}
33	33		301							{3: '看到了汇聚于指挥官意识海中的“星火”——'}
34	34		301							{3: '看到了他们用骨血在土地上刻印的字迹——'}
35	35		301							{3: '看到了整个文明发出的怒吼——'}
36	36		301							{3: '她看到了这一切。'}
37	37		301							{3: '在这一切又一切的推动下，她才看到了这个文明的“未来”。'}
38	38		301							{2: '伊什梅尔', 3: '既然这样……'}
39	39		301							{3: '既然这样，她并不介意推他们一把。'}
40	40		301							{3: '或许，这也需要她付出很大的代价，但这样的文明，值得拥有能够期许的未来。'}
41	41		301							{3: '她也愿意站在这个文明中，随他们一起，见证属于他们的终局。'}
42	42		301							{2: '伊什梅尔', 3: '四翼白鸦保佑……'}
43	43		401						800.0	{1: '2', 2: '1600'}
44	44		401							{1: '2', 2: '2824'}
45	45		301		1		AniZhuanchangBegin			{3: '金属碰撞声传来，她摇动了手中的骰子——'}
