Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '500004'}
4	4		301							{1: '1', 2: '阿西莫夫', 3: '没想到你已经提前在这里等着了，我可以理解为你对这次作战十分期待吗？', 4: '1'}
5	5		302							{2: '没错。', 3: '6', 4: '只要可以让你少说两句。', 5: '7'}
6	6	10	301							{2: '阿西莫夫', 3: '很好。', 4: '1'}
7	7		301							{2: '阿西莫夫', 3: '看来你对自己平日的时间观念很有自知之明。', 4: '1'}
8	8		302							{2: '是成长了。', 3: '9'}
9	9		301							{2: '阿西莫夫', 3: '……算了，回归正题。', 4: '1'}
10	10		301							{2: '阿西莫夫', 3: '那么，如你所见，巴别塔计划已经进行到了第五阶段。', 4: '1'}
11	11		301							{2: '阿西莫夫', 3: '相信你对这项测试本身已经非常熟悉了，如果还有什么不确定的地方，自己去看任务说明。', 4: '1'}
12	12		301							{2: '阿西莫夫', 3: '说起来我还从来没有问过你，参与了这么多次测试，你对这项计划感觉如何？', 4: '1'}
13	13		302							{2: '还可以更难。', 3: '14', 4: '有些吃力。', 5: '16'}
14	14		301							{2: '阿西莫夫', 3: '这么有自信？', 4: '1'}
15	15	19	301							{2: '阿西莫夫', 3: '那么希望这次新加入的战略目标能够满足你的需求。', 4: '1'}
16	16		301							{2: '阿西莫夫', 3: '是吗。', 4: '1'}
17	17		301							{2: '阿西莫夫', 3: '这次我们增加了新的战略目标，所以你只需要根据自己的实际情况来调节战斗强度。', 4: '1'}
18	18		301							{2: '阿西莫夫', 3: '当然，适当的紧迫感有助于集中精神，我需要的是最真实的作战数据。', 4: '1'}
19	19		301							{2: '阿西莫夫', 3: '巴别塔计划主要目的是收集更多高难度的作战数据报告，注重构造体强度的同时也要考虑队伍的构成与你本身的指挥能力。', 4: '1'}
20	20		301							{2: '阿西莫夫', 3: '可以说是无限接近于实战的模拟训练环境。', 4: '1'}
21	21		301							{2: '阿西莫夫', 3: '往期每个参与测试的队伍都向我展现了在指挥战术上更多的可能性。', 4: '1'}
22	22		301							{2: '阿西莫夫', 3: '根据前几阶段的作战数据，我们可以创造出更多样更拟真的模拟战斗环境和战略目标。', 4: '1'}
23	23		301							{2: '阿西莫夫', 3: '当然，这也是我推行巴别塔计划的原因之一。', 4: '1'}
24	24		301							{2: '阿西莫夫', 3: '和以前一样，拿出你最真实的应战水平即可。', 4: '1'}
25	25		301							{2: '阿西莫夫', 3: '相信你和队员的刻苦训练能够在这次测试中展现出优秀的成果。', 4: '1'}
26	26		302							{2: '当然。', 3: '27'}
27	27		301		1		AniZhuanchangBegin			{2: '阿西莫夫', 3: '——我期待更有价值的作战资料。', 4: '1'}
