Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101						300.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory535.jpg'}
2	2		101						150.0	{1: 'Assets/Product/Texture/Image/BgStory/BgStory539.jpg'}
3	3		101						150.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory534.jpg'}
4	4		401							{1: '1', 2: '83'}
5	5		301			DialogEnable				{3: '得益于勇者的探求和解救，女巫的暗中协助，在无数次轮回中一直走向同样覆灭结局的吹笛人最终存活了下来。'}
6	6		301							{3: '故事临近尾声，一如童话传说般的圆满。'}
7	7		301							{3: '勇者与吹笛人齐心协力打败了恶龙。'}
8	8		301							{3: '即使有过争夺与冲突，但人们仍然走在充满希望的道路上。'}
9	9		301				AniZhuanchangBegin			{3: '吹笛人与勇者结伴踏上了旅途。'}
10	10		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory533.jpg'}
11	11		301			AniZhuanchangEnd	AniZhuanchangBegin			{3: '日夜更替，四季轮迭，他们一齐淌过时间的长河，一起走过清晨的河畔，夜晚的幽径……'}
12	12		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory532.jpg'}
13	13		301			AniZhuanchangEnd	AniZhuanchangBegin			{3: '途经恬谧的村庄，喧嚣的城都……'}
14	14		101			AniZhuanchangEnd	AniZhuanchangBegin			{1: 'Assets/Product/Texture/Image/BgStory/Bgstory530.jpg'}
15	15		101			AniZhuanchangEnd	AniZhuanchangBegin			{1: 'Assets/Product/Texture/Image/BgStory/Bgstory531.jpg'}
16	16		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory393.jpg'}
17	17		301				AniZhuanchangBegin			{3: '行遍荆棘密布的干涸的荒野，漫步于雨后鸢尾盛开的花田之中，这一路伴随着说话声、笑声与歌声的回响。'}
18	18		401							{1: '1', 2: '81'}
19	19		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_4.jpg'}
20	20		301			AniZhuanchangEnd				{3: '彩虹连接了天地，将人的喜怒哀乐传递给众神，又将神的福音播撒给世人。'}
21	21		301							{3: '伊利斯，彩虹的女神，众神的使者。'}
22	22		301							{3: '伊利斯，失踪的公主，背负骂声的吹笛人。'}
23	23		301							{3: '少女手握同名的紫色花束，在拉布列康埋下宝藏的彼端，在天虹之下，蓦然回首，微风牵起她的长发，她蹁跹的裙摆。'}
24	24		301							{3: '那双鸢尾紫的双眼定定地凝视着自己，神秘而美丽。'}
25	25		301							{3: '脑海中浮现了洽和的字句。'}
26	26		301							{3: '‘神希望我们酬答他，在于他送给我们的花朵，而不在于太阳和土地。’'}
27	27		301							{3: '像受到某种引导和感召，自己朝少女向前伸出了手。'}
28	28		301							{3: '熟悉而陌生的字眼抵在了唇边，不自觉脱口而出的名字——'}
29	29		302							{2: '伊利斯', 3: '30', 4: '□□□', 5: '30'}
30	30		301							{3: '听见了呼唤，少女的唇畔泛上了可媲美春日般明媚的笑意。'}
31	31		501						300.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiHuaping.prefab', 2: '2'}
32	32		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiHuaping.prefab'}
33	33		301							{3: '一切美好得近乎虚假，是勇者的梦境吗？是吹笛人的妄想吗？亦或是链接两者的共享幻觉？'}
34	34		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiHuaping.prefab', 2: '2'}
35	35		401							{1: '2', 2: '952'}
36	36		101						300.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg1801_3.jpg'}
37	37		401							{1: '2', 2: '952'}
38	38		101						300.0	{1: 'Assets/Product/Texture/Image/BgCg/Cgqz2303.jpg'}
39	39		401							{1: '2', 2: '952'}
40	40		101						100.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory289.png'}
41	41		401							{1: '2', 2: '952'}
42	42		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cgqz2905.jpg'}
43	43		401							{1: '2', 2: '952'}
44	44		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cgqz2904.jpg'}
45	45		401							{1: '2', 2: '952'}
46	46		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cgqz2903.jpg'}
47	47		401							{1: '2', 2: '952'}
48	48		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_4.jpg'}
49	49		401							{1: '2', 2: '952'}
50	50		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_3.jpg'}
51	51		401							{1: '2', 2: '952'}
52	52		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_6.jpg'}
53	53		401							{1: '2', 2: '952'}
54	54		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg2401_5.jpg'}
55	55		401							{1: '2', 2: '952'}
56	56		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cg1801_5.jpg'}
57	57		401							{1: '2', 2: '952'}
58	58		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/CgHg101.jpg'}
59	59		401							{1: '2', 2: '952'}
60	60		101						100.0	{1: 'Assets/Product/Texture/Image/BgCg/Cgqz2301.jpg'}
61	61		401							{1: '2', 2: '952'}
