Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory58.jpg'}
2	551		401							{1: '1', 2: '207'}
3	2		201							{1: '2', 2: '500153', 4: '-400'}
4	3		201							{1: '3', 2: '500149', 3: '5', 4: '400'}
5	4		301							{1: '1', 2: '库洛姆', 3: '我的确是追着什么然后来到这里……', 4: '2'}
6	5		301							{2: '库洛姆', 3: '呃，到底是追着什么，我为什么要追。', 4: '2'}
7	6		301							{2: '库洛姆', 3: '再说，这里是哪里？', 4: '2'}
8	7		301							{2: '约翰', 3: '这是我们的家啊，你在这里发呆做什么，库洛姆。', 4: '3'}
9	8		301							{2: '库洛姆', 3: '史密斯先生……？', 4: '2'}
10	9		301							{2: '约翰', 3: '我很早以前就和你说过要叫我父亲，你忘记了吗？', 4: '3'}
11	10		202							{1: '3', 6: '1'}
12	11		201							{1: '3', 2: '1081001', 3: '2', 4: '400'}
13	12		301							{1: '1', 2: '神威', 3: '指挥官他只是睡迷糊了吧，毕竟每天都在通宵，指挥官，今天要不就全队放假吧？', 4: '3'}
14	600		204							{1: '2', 2: '9'}
15	13		301							{2: '库洛姆', 3: '唯独放假是不可能的……等等，神威你叫我什么？', 4: '2'}
16	14		301							{2: '神威', 3: '指挥官呗，怎么，想让我叫你库洛姆了吗，也没什么不好的啦。', 4: '3'}
17	15		301							{2: '库洛姆', 3: '不对，我不是指挥官，我可是你们的队长！', 4: '2'}
18	16		301							{2: '库洛姆', 3: '我是突击鹰的队长！', 4: '2'}
19	17		301							{2: '神威', 3: '你果然是睡迷糊了吧，我们突击鹰的队长是万事，然后你是我们的指挥官呀。', 4: '3'}
20	18		301							{3: '对于库洛姆的表现神威显得有些惊慌，于是他向屋外大喊。'}
21	19		301							{2: '神威', 3: '万事！指挥官好像变傻瓜了！', 4: '3'}
22	20		301							{3: '——'}
23	21		301							{2: '神威', 3: '万事！', 4: '3'}
24	22		301							{2: '万事', 3: '听见了！那你就想办法治好他再带出来！'}
25	23		301							{2: '神威', 3: '这家伙，就算是当了队长也一样只管偷懒呢，指挥官，我们快去骂他一顿吧！', 4: '3'}
26	24		301							{2: '库洛姆', 3: '所以我才不是指挥官，话说我的身体为什么是这样……', 4: '2'}
27	25		301							{2: '库洛姆', 3: '逆元装置呢，我应该是构造体才对。', 4: '2'}
28	26		301							{2: '神威', 3: '唔，库洛姆，你到底发生什么了？', 4: '3'}
29	27		301							{2: '库洛姆', 3: '要问发生什么的是我才对，我应该是构造体才对，在指挥官的考试失败之后，我提交了自愿改造为构造体的申请。', 4: '2'}
30	28		202							{1: '3', 6: '1'}
31	29		201							{1: '3', 2: '500149', 3: '1', 4: '400'}
32	30		301							{1: '1', 2: '约翰', 3: '指挥官考试你是以最优秀成绩出线的。', 4: '3'}
33	31		301							{2: '库洛姆', 3: '我通过了考试？', 4: '2'}
34	32		203							{1: '2', 2: '0.25', 3: '-600'}
35	33		203							{1: '3', 2: '0.25', 3: '600'}
36	34		201							{1: '1', 2: '1081001', 3: '1'}
37	35		301							{1: '1', 2: '神威', 3: '是啊，然后马上就成为了我们突击鹰的指挥官，一路战胜了很多敌人，现在离收复地球就剩下几步了哦。', 4: '1'}
38	36		301							{3: '为了让库洛姆回忆起来，库洛姆的父亲，神威，还有之后到这里来的其他人都向他说明了至今以来的全部事情。'}
39	37		202							{1: '1', 2: '2', 3: '3', 6: '1'}
40	38		301							{3: '库洛姆的父亲一直都待他很好，他在自己的选择和努力之下成为了指挥官。'}
41	39		301							{3: '随后指挥突击鹰与感染体们作战，收复地球上的沦陷区，然后和升格者们殊死战斗。'}
42	40		301							{3: '最终取得了胜利，屋外的大家都在等待着自己，那个不再需要谁因此不幸的世界就在房间的外面。'}
43	41		201							{1: '1', 2: '1081001', 3: '2'}
44	42		301							{1: '1', 2: '神威', 3: '走吧，库洛姆，既然想起来的话那就赶紧进行最后的任务吧。', 4: '1'}
45	43		202							{1: '1'}
46	44		201							{1: '1', 2: '500153', 3: '1'}
47	45		301							{1: '1', 2: '库洛姆', 3: '也是呢……那你们能在门外等我一会儿吗，我换好衣服就过来。', 4: '1'}
48	46		301				AniZhuanchangBegin			{3: '把众人差开，房间变回了空白的状态，唯独连接室外世界的门是如此明确和清晰。'}
49	47		202							{1: '1', 6: '1'}
50	48		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory00.png'}
51	49		201							{1: '2', 2: '500155', 3: '1', 4: '-400'}
52	50		201							{1: '3', 2: '500153', 3: '1', 4: '400'}
53	51		301			AniZhuanchangEnd				{1: '1', 2: '库洛姆', 3: '你往那边去吧，兰斯顿。', 4: '2'}
54	52		301							{2: '库洛姆', 3: '那你呢，库洛姆。', 4: '3'}
55	53		301							{2: '库洛姆', 3: '我走这边。', 4: '2'}
56	54		301							{3: '两个相似但完全不同的灵魂坐在一起，他们背对而坐，他们所看不同。'}
57	55		301							{2: '库洛姆', 3: '那会很辛苦哦，库洛姆。', 4: '3'}
58	56		301							{2: '库洛姆', 3: '就没有不辛苦的事情吧。', 4: '2'}
59	57		301		1		AniZhuanchangBegin			{3: '所以他走了出去。'}
