Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory57.jpg'}
2	2		401							{1: '1', 2: '5'}
3	3		201							{1: '1', 2: '500039'}
4	4		301			DialogEnable				{1: '1', 2: '七实', 3: '咳咳，这里是七实，今年九岁，今天开始七实会用电子日记来记录生活！', 4: '1'}
5	5		301							{2: '七实', 3: '当然啦，才不是因为老师布置了日记作业七实才……', 4: '1'}
6	6		301							{2: '七实', 3: '将每一天都好好记录下来，等七实长大之后，回头看，就会发现七实积累了很多、很多的记忆宝藏！这也是老师告诉七实的话哦！', 4: '1'}
7	7		301							{2: '七实', 3: '唔、唔、那今天要记录些什么呢……', 4: '1'}
8	8		301				AniZhuanchangBegin			{2: '七实', 3: '啊，从七实和七实的家说起吧~', 4: '1'}
9	9		202							{1: '1', 6: '1'}
10	10		101							{1: 'Assets/Product/Texture/Image/BgCg/Cgqz301.jpg'}
11	11		301			AniZhuanchangEnd				{2: '七实', 3: '七实的家里有爸爸、妈妈、七实，啊，还有米米！'}
12	12		301							{2: '七实', 3: '米米是牧羊犬，最喜欢躲在沙发底下睡觉，米米可喜欢被摸摸头了，每一次七实给米米摸摸头，米米都是一脸享受的表情。'}
13	13		301							{2: '七实', 3: '还有七实的爸爸妈妈，是天下最好的爸爸妈妈！是世界上最爱七实的人！也是七实最爱的人！'}
14	14		301							{2: '妈妈', 3: '七实，可以洗手吃饭了，做了你最爱吃的菜哦。'}
15	15		301							{2: '米米', 3: '汪！'}
16	16		301		1		AniZhuanchangBegin			{2: '七实', 3: '啊呜！喜欢的菜！七实马上就来！……那么，今天的记录就到这里啦！'}
