Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory533.jpg'}
2	2		401							{1: '1', 2: '81'}
3	3		301			DialogEnable				{3: '并非流落孤岛的费南迪王子，岛上没有发现形貌丑恶的凯列班，并不是漂流的鲁滨逊，也没有解救到忠心愚钝的星期五。'}
4	4		301							{3: '重复的境遇使你不再浪费时间极目眺望远方去等待一个无望的救援。'}
5	5		301							{3: '结网，捕鱼，生活……轮回的记忆让你对荒岛的一切意外处理和生存技巧都得心应手。'}
6	6		301							{3: '你在石壁上刻画痕迹，在心中默数计时。'}
7	7		301				AniZhuanchangBegin			{3: '龙并没有如期而至，故事的情节有了些微变动，你确实触及到世界的边界。'}
8	8		502			DialogDisable				{1: 'AniZhuanchangEnd'}
9	9		101						750.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory535.jpg'}
10	11		201						250.0	{1: '1', 2: '500437', 3: '1'}
11	999		203							{1: '1', 2: '0.25', 3: '150'}
12	12		301			DialogEnable				{1: '1', 3: '当时的你击中了恶龙的眼睛。', 4: '1'}
13	13		203						1000.0	{1: '1', 2: '1', 3: '150', 4: '200'}
14	14		203						500.0	{1: '1', 2: '0.5', 3: '150', 4: '1200'}
15	15		202							{1: '1', 6: '1'}
16	16		301							{3: '一击即中，龙因疼痛而翻动身躯，失去了往日的灵活和平衡，船在那一刹那仰着船头往前行进了，船体震荡着，龙被惯性甩下海去，而你也抱持着桨船，一同落入水中。'}
17	17		401							{1: '2', 2: '721'}
18	18		301				AniZhuanchangBegin			{3: '海水漫过头顶，无孔不入地钻入口鼻，你仰头向上，抱紧桨船，而恶龙在海里搅动的波浪将你推远。'}
19	19		401							{1: '1', 2: '36'}
20	20		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
21	21		301			AniZhuanchangEnd				{3: '窒息感，失重感，感官开始被剥夺，你慢慢失去了意识。'}
22	22		501			DialogDisable				{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryZhengyanNew.prefab', 2: '2'}
23	23		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory533.jpg'}
24	24		401							{1: '1', 2: '209'}
25	25		301			DialogEnable				{3: '——你在沙滩上醒来，睁眼看到相同的风景，你慢慢支起身体。'}
26	26		301							{3: '世界的变化和故事的发展牵动着角色，而角色的心绪与行动影响着故事。'}
27	27		301							{3: '像一张紧密联系的网，牵一发而动全身。'}
28	28		301		1		AniZhuanchangBegin			{3: '故事节点并不会消失，而你已然做好的应对的准备。'}
