Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory101.png'}
2	2		401							{1: '1', 2: '208'}
3	3		301			DialogEnable				{3: '极北之地的严冬，已经临近夜晚的边沿，雪花却迟迟还没有到来。'}
4	4		301							{3: '今晚将迎来平安夜，刚刚完成调查任务的众人，心中都很期待……'}
5	5		301							{3: '灰鸦小队的所有人都期望着能沉浸在这次节日的氛围里面。'}
6	6		301							{3: '也希望这计划的一切都能顺利进行。'}
7	7		301							{3: '这是他们的第一个平安夜。'}
8	8		201							{1: '1', 2: '1031001'}
9	9		301							{1: '1', 2: '丽芙', 3: '指挥官……！', 4: '1'}
10	10		302							{2: '哎？', 3: '11', 4: '丽芙？', 5: '11'}
11	11		301							{2: '丽芙', 3: '指挥官，我可以占用您一点点时间吗？有件事不管怎样都想和您商量。', 4: '1'}
12	12		302							{2: '当、当然可以……', 3: '13'}
13	13		301							{2: '丽芙', 3: '谢谢您，指挥官！', 4: '1'}
14	14		301							{2: '丽芙', 3: '其实我也不太确定……', 4: '1'}
15	15		204							{1: '1', 2: '14'}
16	16		301							{2: '丽芙', 3: '只是着几天，大家的表现让我有些……不知所措……', 4: '1'}
17	17		202							{1: '1', 6: '1'}
18	18		301							{3: '沙沙沙——'}
19	19		302							{2: '是加密频道的通讯。', 3: '20', 4: '我稍微离开回应一下。', 5: '20'}
20	20		201							{1: '1', 2: '1021001'}
21	21		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
22	22		301							{1: '1', 2: '露西亚', 3: '指挥官，一切都还顺利吗？', 4: '1'}
23	23		301							{2: '露西亚', 3: '被叫住了？是丽芙吗……', 4: '1'}
24	24		301							{2: '露西亚', 3: '……虽然计划中应该是指挥官主动去找她，但接下来才是最关键的部分。', 4: '1'}
25	25		204							{1: '1', 2: '4'}
26	26		301							{2: '露西亚', 3: '指挥官，执行’B计划‘请您自然地把丽芙带往第一阶段的目标地点。', 4: '1'}
27	27		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
28	28		202							{1: '1', 6: '1'}
29	29		301							{3: '哔——'}
30	30		201							{1: '1', 2: '1031001'}
31	31		301							{1: '1', 2: '丽芙', 3: '指挥官？', 4: '1'}
32	32		302							{2: '我回来了。', 3: '33', 4: '久等了。', 5: '33'}
33	33		301							{2: '丽芙', 3: '嗯，事情是这样子的……', 4: '1'}
34	34		301							{2: '丽芙', 3: '总感觉最近大家都在有意识的躲着我。', 4: '1'}
35	35		302							{2: '为什么这么说？', 3: '36', 4: '应该是错觉……', 5: '36'}
36	36		204							{1: '1', 2: '14', 4: '1'}
37	37		301							{2: '丽芙', 3: '不是的！我有好好确认过。', 4: '1'}
38	38		301							{2: '丽芙', 3: '露西亚最近都急匆匆的，好几次我还没来得及打招呼就已经走到好远以外了，就像在有意避开我一样。', 4: '1'}
39	39		301							{2: '丽芙', 3: '里先生也是，以前每次我去找里先生调整外设装备，他都会很耐心地给我科普设备器械的保养知识。', 4: '1'}
40	40		301							{2: '丽芙', 3: '可最近，他却总拿自己很忙来推脱，甚至就好像不想见到我一样……', 4: '1'}
41	41		301							{2: '丽芙', 3: '这些天我一直在想，是不是自己在任务中老拖大家后腿，所以被讨厌了呢？', 4: '1'}
42	42		302							{2: '或许只是很忙？', 3: '43'}
43	43		301							{2: '丽芙', 3: '指挥官不用安慰我的。', 4: '1'}
44	44		301							{2: '丽芙', 3: '我明白自己还有很多不足的地方，需要更多的学习和努力。', 4: '1'}
45	45		302							{2: '丽芙一直都很努力。', 3: '46'}
46	46		301							{2: '丽芙', 3: '这样吗……', 4: '1'}
47	47		204							{1: '1', 2: '6'}
48	48		301							{2: '丽芙', 3: '因为我很喜欢灰鸦小队的大家。所以，很害怕失去现在的关系……', 4: '1'}
49	49		302							{2: '这种时候最好的选择，是跟当事人直接沟通。', 3: '50'}
50	50		204							{1: '1', 2: '1'}
51	51		301							{2: '丽芙', 3: '我明白了，谢谢您，指挥官。', 4: '1'}
52	52		204							{1: '1'}
53	53		301							{2: '丽芙', 3: '……另外，我还有个请求。', 4: '1'}
54	54		302							{2: '嗯？', 3: '55'}
55	55		204							{1: '1', 2: '6'}
56	56		301							{2: '丽芙', 3: '我希望指挥官能继续关注我，在我犯错的时候引导我，见证我的成长。', 4: '1'}
57	57		302							{2: '我会的。', 3: '58', 4: '引导你们也是我的责任。', 5: '58'}
58	58		301							{2: '丽芙', 3: '嗯……抱歉，指挥官，明明这么忙还占用了您的时间。', 4: '1'}
59	59		302							{2: '丽芙，你看这四周的建筑。', 3: '60', 4: '要不要四处走走散散心？', 5: '60'}
60	60		204							{1: '1', 2: '7'}
61	61		301							{2: '丽芙', 3: '啊？嗯……这里的建筑确实很特别，还没有仔细看过呢。', 4: '1'}
62	62		204							{1: '1'}
63	63		301							{2: '丽芙', 3: '……可周围还有感染体在游荡……', 4: '1'}
64	64		302							{2: '有丽芙在身边，我很放心。', 3: '65'}
65	65		204							{1: '1', 2: '6'}
66	66		301							{2: '丽芙', 3: '我会好好担任指挥官护卫的工作的。', 4: '1'}
67	67		301							{2: '丽芙', 3: '那个……指挥官在的话……我也很安心。', 4: '1'}
68	68		302							{2: '临时冒险小队，出发！', 3: '69', 4: '深夜的探险！', 5: '69'}
69	69		204							{1: '1', 2: '7'}
70	70		301				AniZhuanchangBegin			{2: '丽芙', 3: '哎哎？！', 4: '1'}
71	71		202							{1: '1', 6: '1'}
72	72		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory106.png'}
73	73		301			AniZhuanchangEnd				{3: '沙沙沙——'}
74	74		201							{1: '1', 2: '1021001'}
75	75		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
76	76		301							{1: '1', 2: '露西亚', 3: '里，你那边准备得怎么样？', 4: '1'}
77	77		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
78	78		202							{1: '1', 6: '1'}
79	79		301							{2: '里', 3: '有些棘手，到底是谁想出用这种白色库罗罗作为应变方案的？'}
80	80		301							{3: '沙沙沙——'}
81	81		201							{1: '1', 2: '1021001', 4: '-400'}
82	82		201							{1: '2', 2: '1041001', 3: '2', 4: '400'}
83	83		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
84	84		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '2'}
85	85		301							{1: '1', 2: '七实', 3: '是七实喔，最最最可爱的七实喔！哎嘿，要想在居然没有下雪的惊奇十二月制造一场漂亮的人工降雪，这不是最完美的方案？！', 4: '2'}
86	86		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
87	87		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '2'}
88	88		202							{1: '1', 2: '2', 6: '1'}
89	89		301							{2: '里', 3: '我应该想到的。'}
90	90		201							{1: '1', 2: '1021001', 4: '-400'}
91	91		201							{1: '2', 2: '1041001', 3: '2', 4: '400'}
92	92		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
93	93		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '2'}
94	94		301							{1: '1', 2: '七实', 3: '我可是最厉害的七实，嘿嘿。', 4: '2'}
95	95		301							{2: '露西亚', 3: '里，需要支援吗？', 4: '1'}
96	96		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
97	97		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '2'}
98	98		202							{1: '1', 2: '2', 6: '1'}
99	99		301							{2: '里', 3: '只是稍微有点棘手，这点程度还不至于拖累我赶上进度，降雪会准时带到的。'}
100	100		201							{1: '1', 2: '1041001', 3: '1'}
101	101		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
102	102		301							{1: '1', 2: '七实', 3: '哎哎，对了对了，七实有看到，你们是不是把卡列也找来帮忙了？', 4: '1'}
103	103		204							{1: '1', 2: '2'}
104	104		301							{2: '七实', 3: '七实要去找卡列玩，这里的东西已经腻了，我要去看看卡列那里有什么新鲜有趣的东西~', 4: '1'}
105	105		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
106	106		202							{1: '1', 6: '1'}
107	107		301							{3: '哔——'}
108	108		301							{2: '里', 3: '（叹了口气）这些总算能安静地干活了。'}
109	109		301							{3: '沙沙沙——'}
110	110		201							{1: '1', 2: '1111001', 3: '5'}
111	111		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
112	112		301							{1: '1', 2: '卡列尼娜', 3: '喂！你们！不要把火引到我身上来啊——！', 4: '1'}
113	113		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
114	114		202							{1: '1', 6: '1'}
115	115		301							{2: '里', 3: '以你的远程超级火力，要解决一个小小的七实想必简简单单吧?'}
116	116		201							{1: '1', 2: '1111001', 3: '5'}
117	117		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
118	118		301							{1: '1', 2: '卡列尼娜', 3: '可恶……！你这家伙，我会想办法度过难关的……！', 4: '1'}
119	119		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
120	120		202							{1: '1', 6: '1'}
121	121		301							{2: '七实', 3: '卡列~亲爱的卡列~你最最喜欢的七实来找你玩咯~'}
122	122		201							{1: '1', 2: '1111001'}
123	123		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
124	124		301							{1: '1', 2: '卡列尼娜', 3: '好快？！露西亚，我要切断通讯了，等计划进行到我这一步再联系——', 4: '1'}
125	125		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
126	126		202							{1: '1', 6: '1'}
127	127		301							{3: '哔——'}
128	128		201							{1: '1', 2: '1021001'}
129	129		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
130	130		301							{1: '1', 2: '露西亚', 3: '……那么，里，指挥官已经朝着预定地点靠近了，现在到你发光发热的时候了。', 4: '1'}
131	131		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
132	132		202							{1: '1', 6: '1'}
133	133		301							{2: '里', 3: '知道了知道了，要想制造一场漂亮的库罗罗螺母雪，某种意义上还真是需要发光发热……'}
134	134		201							{1: '1', 2: '1021001'}
135	135		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
136	136		301		1		AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '我会汇报每个区域的作战情况，里，抓紧时间。', 4: '1'}
