Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory95.png'}
2	2		401							{1: '1', 2: '202'}
3	3		201							{1: '1', 2: '500213'}
4	4		301			DialogEnable				{1: '1', 2: '罗塞塔', 3: '咕呃……', 4: '1'}
5	5		203			PanelActor1Shake				{1: '1', 2: '1', 3: '100', 4: '-50'}
6	6		203			PanelActor1Shake				{1: '1', 2: '0.5', 4: '-150'}
7	7		301							{3: '承受着帕弥什病毒侵蚀症状，同时背着普夫艰难前进的罗塞塔终究还是体力不支，单膝跪倒在地。', 4: '1'}
8	8		201							{1: '1', 2: '500208'}
9	9		301							{1: '1', 2: '仿生机械', 3: '叽嘎——！', 4: '1'}
10	10		301							{3: '一只仿生机械没有打算放过这个机会，跳出了包围圈，准备给予罗塞塔最后一击。'}
11	11		202							{1: '1'}
12	12		201							{1: '2', 2: '500205', 4: '400'}
13	13		301							{1: '1', 3: '就在此时，一个高大的身影从树林中跃出，将扑向罗塞塔的仿生机械踩于脚下。', 5: '1'}
14	14		201							{1: '1', 2: '500213', 4: '-400'}
15	15		301							{1: '1', 2: '忒米雅', 3: '你没受伤吧！', 4: '2'}
16	16		301							{2: '罗塞塔', 3: '守林人……', 4: '1'}
17	17		301							{3: '仿生机械挣扎着想要爬起来，却被长矛刺穿了它的动力连接区，瞬间失去了行动能力。'}
18	18		204							{1: '2', 2: '1'}
19	19		301							{2: '忒米雅', 3: '嗯？你们是，之前那个老猎人和他的孙女！', 4: '2'}
20	20		204							{1: '1', 2: '14'}
21	21		301							{2: '罗塞塔', 3: '太好了！求求你们把爷爷他送到港口吧！他急需得到治疗……', 4: '1'}
22	22		301							{3: '看到罗塞塔带着希冀的目光，忒米雅是多么想帮助她——但无奈却只能别开了视线。', 4: '1', 5: '2'}
23	23		401							{1: '1', 2: '211'}
24	2301		204							{1: '2'}
25	24		301							{2: '忒米雅', 3: '很抱歉，我们守林人不被允许靠近港口……这里已经是我们的活动极限范围了。', 4: '2'}
26	25		202							{1: '1', 2: '2'}
27	26		301							{3: '过去的梦魇不单束缚着罗塞塔和普夫，同样束缚着守林人……以及这片极地上的每一个人。'}
28	27		301							{3: '罗塞塔失望地看着忒米雅，咬咬牙将普夫再次背起来。'}
29	28		201							{1: '1', 2: '500213'}
30	29		301							{1: '1', 2: '罗塞塔', 3: '我明白了……', 4: '1'}
31	30		201							{1: '1', 2: '500205'}
32	31		301							{1: '1', 3: '少女的眼神让忒米雅的心前所未有地刺痛，比失去一切成为守林人的那一天更让她悲伤。', 4: '1'}
33	32		301				AniZhuanchangBegin			{3: '但她始终没有迈步追上罗塞塔，她有太多背负的东西了，不单是过去的罪孽，也有守林人的未来。', 4: '1'}
34	33		202							{1: '1', 6: '1'}
35	35		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory90.png'}
