Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory301.png'}
2	2		401							{1: '1', 2: '202'}
3	3		201							{1: '1', 2: '500099', 4: '-400'}
4	4		201							{1: '2', 2: '500165', 4: '450'}
5	5		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryGoldDust.prefab', 3: '1'}
6	6		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab', 3: '1'}
7	7		301			DialogEnable				{1: '1', 2: '露西亚', 3: '呼……呼……唔……', 4: '1'}
8	8		301							{3: '惊人的热量从露西亚的机体上散发出来，一旁手足无措的异人型构造体尝试触碰了一下，很快就缩回了手。'}
9	9		301							{2: '拉弥亚', 3: '你没事……咿！好烫好烫！', 4: '2'}
10	10		301							{3: '如果是普通的构造体，在这样的高温下，早就会因为过热保护而陷入宕机状态了。'}
11	11		301							{3: '但是有一种露西亚从未接触过的力量强化了……或者说强制突破了机体内的各项安全锁，让这副机体的性能突破了理论上的上限。'}
12	12		301							{2: '露西亚', 3: '这就是……升格者的力量？', 4: '1'}
13	13		301							{3: '耳边的低语已经消失，露西亚感觉自己的意识海与某样东西若即若离的联系正在变得紧密起来。'}
14	14		301							{3: '而在拉弥亚的视角中，面前这位救了自己的白发构造体身上除了使空气扭曲的高温外，还有不断迸溅的红色电火花。'}
15	15		301			RImgBg1Shake				{2: '露西亚', 3: '离我远点！', 4: '1'}
16	16		203							{1: '2', 2: '0.2', 3: '800'}
17	17		202							{1: '2'}
18	18		301							{3: '听到露西亚的呵斥声，拉弥亚像是受惊的青蛙一样弹了起来，一溜烟躲到了十米外的废墟墙壁后面，只探出一个脑袋向露西亚的方向观察着。'}
19	19		203							{1: '1', 2: '0.25'}
20	20		306							{1: '1'}
21	21		401							{1: '2', 2: '905'}
22	22		301							{3: '露西亚的意识像是在风雨中飘摇的孤舟，虽然杂音般的低语已经消失，但是不可观测，不可具象，不可理解的数据流却在她的意识海中掀起了海啸。'}
23	23		205							{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0', 4: '1', 5: '2'}
24	24		301				AniZhuanchangBegin			{3: '海浪之上，是倒映着的模糊影像，它向名为‘露西亚’的孤舟扑过来，要将她卷入海底。'}
25	25		402							{1: '905'}
26	26		401							{1: '1', 2: '36'}
27	27		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryGoldDust.prefab', 4: '1'}
28	28		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryGanRanNew.prefab', 4: '1'}
29	29		306							
30	30		205							{1: '999', 3: '1', 4: '1', 5: '0'}
31	31		101						2000.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory302.png'}
32	32		401							{1: '1', 2: '201'}
33	33		201							{1: '1', 2: '500019', 4: '-650'}
34	34		201							{1: '2', 2: '500019'}
35	35		201							{1: '3', 2: '500019', 4: '650'}
36	36		301			AniZhuanchangEnd				{1: '1', 2: '查德', 3: '该死，明明就要得手了，好不容易才捉到那只滑溜的人鱼！', 4: '1'}
37	37		301							{2: '克拉伦斯', 3: '我说，刚刚那个是大名鼎鼎的露西亚吧，她不是因为上次任务失去了所有队友和指挥官所以还在空中花园待机吗？', 4: '2'}
38	38		301							{2: '沃克', 3: '会不会是上头派了什么秘密任务，还是说她加入清理部队了？', 4: '3'}
39	39		301							{2: '查德', 3: '不可能啊，你没看到她军服上的队标还是灰鸦的吗？', 4: '1'}
