Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory71.jpg'}
2	2		401							{1: '1', 2: '102'}
3	3		201							{1: '1', 2: '1031001', 3: '1'}
4	5		301			DialogEnable				{1: '1', 2: '丽芙', 3: '渡边先生，我们收集了这么多叶子的话应该够用了吧？', 4: '1'}
5	6		201							{1: '1', 2: '1101001', 3: '1'}
6	7		301							{1: '1', 2: '渡边', 3: '嗯……足够了，不管怎么说，还是要多谢你们。', 4: '1'}
7	8		202							{1: '1'}
8	9		301							{3: '收集完叶子的渡边一行人准备返回遗忘者基地的时候，却发现遗忘者慌慌张张地向着他们跑来。'}
9	10		201							{1: '1', 2: '500005'}
10	11		301							{1: '1', 2: '遗忘者士兵', 3: '渡边先生！你们果然在这里。', 4: '1'}
11	12		201							{1: '1', 2: '1101001', 3: '5'}
12	13		301							{1: '1', 2: '渡边', 3: '发生什么事了？', 4: '1'}
13	14		201							{1: '1', 2: '500005'}
14	15		301							{1: '1', 2: '遗忘者士兵', 3: '基地被感染体袭击了……现在同伴们正在忙着转移物资。', 4: '1'}
15	16		201							{1: '1', 2: '1101001'}
16	17		301							{1: '1', 2: '渡边', 3: '嗯，我知道了。', 4: '1'}
17	18		201							{1: '1', 2: '500124'}
18	19		301							{1: '1', 2: '常羽', 3: '基地被袭击了大叔你怎么还这么冷静的？', 4: '1'}
19	20		201							{1: '1', 2: '1101001', 3: '1'}
20	21		301							{1: '1', 2: '渡边', 3: '在这种地方生活，遗忘者早就做好被袭击的准备了。', 4: '1'}
21	22		301							{2: '渡边', 3: '这不是第一次，肯定也不会是最后一次。', 4: '1'}
22	23		301							{3: '渡边眯着眼盯着远处冒出火光的基地，那是他们曾经的家园。'}
23	24		301							{2: '渡边', 3: '因为遗忘者本来就一无所有，因此也什么都可以果断舍弃。', 4: '1'}
24	25		301		1		AniZhuanchangBegin			{2: '渡边', 3: '我们唯一无法割舍的大概只有作为人类生存下去的信念，和抱着同样信念的同伴。', 4: '1'}
