Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory226.png'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '500026'}
4	4		301			DialogEnable				{1: '1', 2: '里', 3: '……', 4: '1'}
5	5		301							{2: '里', 3: '异常信号应该就是从这片区域发出的，仿生机械的造影越来越强，大概很快就要接近核心了。', 4: '1'}
6	6		302							{2: '保持警惕，时刻注意自己的意识海情况。', 3: '7'}
7	7		201							{1: '1', 2: '1031001', 3: '14'}
8	8		301							{1: '1', 2: '丽芙', 3: '刚才那些……', 4: '1'}
9	9		201							{1: '1', 2: '500026'}
10	10		301							{1: '1', 2: '里', 3: '……仿生机械拟意识海里的东西，最好都不要深究。', 4: '1'}
11	11		201							{1: '1', 2: '500166'}
12	12		301							{1: '1', 2: '露西亚', 3: '不要给指挥官带来额外的负担，尽快清除这片区域残留的安博莉亚的数据，结束战斗吧。', 4: '1'}
13	13		201							{1: '1', 2: '1031001', 3: '14'}
14	14		301							{1: '1', 2: '丽芙', 3: '……明白。', 4: '1'}
15	15		201							{1: '1', 2: '500166', 3: '1'}
16	16		301		1		AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '嗯……丽芙，打起精神来。', 4: '1'}
