Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory46.jpg'}
2	2		401							{1: '1', 2: '12'}
3	3		201							{1: '1', 2: '500011', 4: '-400'}
4	4		201							{1: '2', 2: '500012', 4: '400'}
5	5		301							{1: '1', 2: '尼科拉', 3: '你给灰鸦的指挥官开放了‘虚妄讬言’的查阅权限？', 4: '2'}
6	6		301							{2: '哈桑', 3: '是的，与其让那些无法清理的麻烦躺在档案室里落灰，为什么不把它们展示给有可能完成目标的人呢？', 4: '1'}
7	7		301							{2: '哈桑', 3: '而且这也不失为一种磨炼。', 4: '1'}
8	8		301							{2: '尼科拉', 3: '为什么是这种时候。', 4: '2'}
9	9		301							{2: '哈桑', 3: '我预感很快就会有一场硬仗要打了。', 4: '1'}
10	10		301							{2: '哈桑', 3: '在此之前提升下我们王牌的实力不是很必要的吗？', 4: '1'}
11	11		301							{2: '哈桑', 3: '况且这种时候在意部队之间的职责界限反而会拖累大局。', 4: '1'}
12	12		301							{2: '尼科拉', 3: '但你知道‘基伽勒档案’那里可不仅仅只有需要清理的目标。', 4: '2'}
13	13		301							{2: '哈桑', 3: '我有分寸。', 4: '1'}
14	14		301							{2: '哈桑', 3: '更关键的是这种磨炼是有必要的。', 4: '1'}
15	15		301							{2: '尼科拉', 3: '……那么我相信你的判断。', 4: '2'}
16	16		301							{2: '哈桑', 3: '嗯，为了夺回地球。', 4: '1'}
17	17		301							{2: '尼科拉', 3: '是的，一切为了夺回地球。', 4: '2'}
18	18		202							{1: '2', 6: '1'}
19	19		203							{1: '1', 2: '0.25'}
20	20		301							{3: '尼科拉说完这句话之后转身朝着舰桥外走去。'}
21	21		301							{2: '尼科拉', 3: '我要从清理部队那边调一批人手。'}
22	22		301							{2: '哈桑', 3: '这种时候？', 4: '1'}
23	23		301							{2: '尼科拉', 3: '我有分寸。'}
24	24		301							{3: '哈桑沉思了几秒后点了点头，身体仍旧保持着一贯的姿势，注视着面前那颗蔚蓝的星球。'}
25	25		301		1		AniZhuanchangBegin			{2: '哈桑', 3: '……好吧。', 4: '1'}
