Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory571.jpg'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '500013', 7: '1'}
4	4		401							{1: '2', 2: '15024034'}
5	5		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStorySlash02.prefab', 2: '2'}
6	6		502						1000.0	{1: 'PanelActor1Shake'}
7	7		505							{1: 'PanelActor1Shake'}
8	8		401							{1: '2', 2: '2603'}
9	9		203							{1: '1', 2: '0.2', 4: '-1200'}
10	10		202						500.0	{1: '1'}
11	11		301			DialogEnable				{3: '战斗即将结束，七实一记跃斩，砍倒了奔上前来的最后一个机械体。'}
12	12		301							{3: '原本嘈杂混乱的战场变得寂然无声，幽邃的空间内，只有中央的一台巨型计算机散发着晦暗的光芒。'}
13	13		301							{3: '七实走上前去，与计算机的缆线连接，展开了对话。'}
14	14		201							{1: '1', 2: '501070'}
15	15		301							{1: '1', 2: '七实', 3: '你好呀，可以告诉七实你的名字嘛？', 4: '1'}
16	16		202							{1: '1', 6: '1'}
17	17		301							{2: '计算机', 3: '服务■子机■——'}
18	18		301							{2: '计算机', 3: '太昊。'}
19	19		201							{1: '1', 2: '501070'}
20	20		301							{1: '1', 2: '七实', 3: '你知道，这个世界的人类都去哪了吗？', 4: '1'}
21	21		202							{1: '1', 6: '1'}
22	22		301							{2: '计算机', 3: '病■爆发后，一些九龙人迁入了地下避■所中，仿造母机■胥创造了太昊，用于调■社会资源。'}
23	23		301							{2: '计算机', 3: '但是，人类■经有■■年没有回■过太昊■呼唤。'}
24	24		201							{1: '1', 2: '501070'}
25	25		301							{1: '1', 2: '七实', 3: '你说话一卡一卡的，七实来帮你检查检查。', 4: '1'}
26	26		202							{1: '1'}
27	27		301							{3: '七实将武器放在一边，拾掇起缆线，绕到了计算机的背后。'}
28	28		301							{2: '七实', 3: '呜哇……太长时间没有检修，核心元件都坏掉了。'}
29	29		301							{2: '计算机', 3: '千米级地下避■所没能抵挡病■的入侵，该■划被确■认为失败。'}
30	30		301							{2: '计算机', 3: '本机推测，在漫长的战■中，帕弥什已经灭■了人■。'}
31	31		401							{1: '2', 2: '901'}
32	32		301							{3: '发出最后一段回应后，计算机就停止运作，渐渐失去了光芒。'}
33	33		201							{1: '1', 2: '501070', 3: '12'}
34	34		301				DialogDisable			{1: '1', 2: '七实', 3: '停机了……', 4: '1'}
35	35		302							{2: '一些九龙幸存者躲入了深层地下，但似乎没能逃过帕弥什。', 3: '36'}
36	36		302							{2: '没什么别的信息了，我们走吧。', 3: '37'}
37	37		301			DialogEnable				{2: '七实', 3: '嗯，七实感觉这里阴森森的，还是赶紧去下个地方吧。', 4: '1'}
38	38		204							{1: '1', 2: '2'}
39	39		301		1		AniZhuanchangBegin			{2: '七实', 3: '指挥官，前面的光线很暗，要抓紧七实，注意脚下哦！', 4: '1'}
