Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401							{1: '1', 2: '36'}
3	3		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiLianjie1New.prefab', 2: '2'}
4	4		401							{1: '2', 2: '1509'}
5	5		301			DialogEnable				{2: '系统', 3: '……正在建立连接……'}
6	6		301				AniZhuanchangBegin			{2: '系统', 3: '链接成功。'}
7	7		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiLianjie1New.prefab'}
8	8		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory6.jpg'}
9	9		401							{1: '1', 2: '101'}
10	10		301			AniZhuanchangEnd				{3: '……'}
11	11		201							{1: '1', 2: '500013'}
12	12		401							{1: '2', 2: '1508'}
13	13		301							{1: '1', 2: '感染体', 3: '——！！——！！', 4: '1'}
14	14		201							{1: '1', 2: '1021001'}
15	15		301							{1: '1', 2: '露西亚', 3: '感染体的数量超出预估范围……果然不该和丽芙还有里分开搜索吗。', 4: '1'}
16	16		302							{2: '露西亚！', 3: '17'}
17	17		204							{1: '1', 2: '3'}
18	18		301							{2: '露西亚', 3: '指挥官，你为什么……', 4: '1'}
19	19		201							{1: '1', 2: '500013'}
20	20		401							{1: '2', 2: '1508'}
21	21		301							{1: '1', 2: '感染体', 3: '——！！', 4: '1'}
22	22		201							{1: '1', 2: '1021001'}
23	23		401							{1: '4', 2: '102005'}
24	24		301							{1: '1', 2: '露西亚', 3: '别碍事！', 4: '1'}
25	25		201							{1: '1', 2: '500013'}
26	26		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryHitNew.prefab', 3: '1'}
27	27		401							{1: '2', 2: '10002001'}
28	28		301			PanelActor1Shake				{1: '1', 2: '感染体', 3: '！', 4: '1'}
29	29		202							{1: '1', 6: '1'}
30	30		401						1000.0	{1: '2', 2: '1506'}
31	31		201							{1: '1', 2: '1021001', 3: '3'}
32	32		301							{1: '1', 2: '露西亚', 3: '这样就好了，指挥官，为什么会用远程通讯……总之能向我说明一下吗？', 4: '1'}
33	33		302							{2: '（说明状况）', 3: '34'}
34	34		204							{1: '1'}
35	35		401							{1: '4', 2: '102002'}
36	36		301							{2: '露西亚', 3: '原来如此，指挥官你被某人绑架，然后现在利用那位口中的链接舱和我进行了链接，是这个状况没错吧。', 4: '1'}
37	37		204							{1: '1', 2: '3'}
38	38		301							{2: '露西亚', 3: '但没想到这个叫链接舱的东西竟然会如此奇妙，不仅是机体功率上升……而且还有一种指挥官就站在身旁的感觉。', 4: '1'}
39	39		401							{1: '4', 2: '102003'}
40	40		301							{2: '露西亚', 3: '总觉得能好好应用的话就能和指挥官展开更多战术了呢。', 4: '1'}
41	41		204							{1: '1'}
42	42		302							{2: '这个之后再探讨。', 3: '43', 4: '那就开始第一个战术吧。', 5: '45'}
43	43		204							{1: '1', 2: '6'}
44	44	46	301							{2: '露西亚', 3: '也是，得先找到指挥官你的所在呢。', 4: '1'}
45	45		301							{2: '露西亚', 3: '嗯，首先要找到指挥官的所在地点并且救出指挥官。', 4: '1'}
46	46		201							{1: '1', 2: '500142'}
47	47		401							{1: '2', 2: '1508'}
48	48		301							{1: '1', 2: '感染体', 3: '——！——————！！！！', 4: '1'}
49	49		201							{1: '1', 2: '1021001', 3: '4'}
50	50		301		1		AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '是追踪声音过来的感染体吗，指挥官，我们上吧。', 4: '1'}
