Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory1.jpg'}
2	2		401							{1: '1', 2: '202'}
3	3		201							{1: '1', 2: '1021001'}
4	4		301			DialogEnable				{1: '1', 2: '露西亚', 3: '目标只有那只感染体！', 4: '1'}
5	5		401							{1: '2', 2: '1508'}
6	6		201							{1: '1', 2: '500013'}
7	7		301							{1: '1', 2: '感染体', 3: '————！！', 4: '1'}
8	8		201							{1: '1', 2: '1011001'}
9	9		301							{1: '1', 2: '里', 3: '不可能让你逃的。', 4: '1'}
10	10		201							{1: '1', 2: '1021001'}
11	11		301							{1: '1', 2: '露西亚', 3: '在丽芙到达指定点以后我们就散开，明白了吗？', 4: '1'}
12	12		201							{1: '1', 2: '1011001'}
13	13		301							{1: '1', 2: '里', 3: '了解。', 4: '1'}
14	14		201							{1: '1', 2: '1031001'}
15	15		301							{1: '1', 2: '丽芙', 3: '按照路径演算，这里就是指定点了，只要瞄准射击就可以了。', 4: '1'}
16	16		302							{2: '不用紧张。', 3: '18', 4: '看起来是挺轻松的工作。', 5: '17'}
17	17		301							{2: '丽芙', 3: '嗯，有指挥官和我在一起……一定会很轻松的。', 4: '1'}
18	18		201							{1: '1', 2: '1021001'}
19	19		301							{1: '1', 2: '露西亚', 3: '目标感染体按照预定往指挥官那边去了，准备好了吗？', 4: '1'}
20	20		302							{2: '没问题。', 3: '21', 4: '只靠丽芙没问题吗？', 5: '21'}
21	21		201							{1: '1', 2: '1031001'}
22	22		301							{1: '1', 2: '丽芙', 3: '可能，还要再向前一些才能命中目标。', 4: '1'}
23	23		201							{1: '1', 2: '1011001'}
24	24		301							{1: '1', 2: '里', 3: '等等，丽芙，往前的话会被发现的！', 4: '1'}
25	25		201							{1: '1', 2: '1031001'}
26	26		301							{1: '1', 2: '丽芙', 3: '射击！', 4: '1'}
27	27		201							{1: '1', 2: '500013'}
28	28		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiHuijinNew.prefab', 2: '2'}
29	29		301							{1: '1', 2: '感染体', 3: '——！！', 4: '1'}
30	30		302							{2: '没命中……！？', 3: '31', 4: '被发现了！？', 5: '31'}
31	31		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiHuijinNew.prefab'}
32	32		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryBlackSmokeNew.prefab', 2: '1'}
33	33		301							{2: '感染体', 3: '——！！——！！', 4: '1'}
34	34		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryBlackSmokeNew.prefab', 4: '1'}
35	35		301							{2: '感染体', 3: '————！！！', 4: '1'}
36	36		201							{1: '1', 2: '1011001'}
37	37		301							{1: '1', 2: '里', 3: '作战失败了啊……', 4: '1'}
38	38		201							{1: '1', 2: '1031001', 3: '14'}
39	39		301							{1: '1', 2: '丽芙', 3: '……', 4: '1'}
40	40		302							{2: '丽芙，还有下次。', 3: '41', 4: '看来又要回去写检讨报告了。', 5: '42'}
41	41	43	301							{2: '丽芙', 3: '只是等待下次的话是不行的……', 4: '1'}
42	42		301							{2: '丽芙', 3: '都是因为我……', 4: '1'}
43	43		301							{2: '丽芙', 3: '我一定要尽快，尽可能的成为对指挥官，对队伍有用的成员才行。', 4: '1'}
44	44		201							{1: '1', 2: '1021001'}
45	45		301							{1: '1', 2: '露西亚', 3: '那就让指挥官指导你进行特训怎么样。', 4: '1'}
46	46		302							{2: '让我来吗？', 3: '47', 4: '什么特训？', 5: '49'}
47	47		201							{1: '1', 2: '1031001', 3: '14'}
48	48	52	301							{1: '1', 2: '丽芙', 3: '嗯，指挥官的话一定能给予丽芙有效的建议的。', 4: '1'}
49	49		201							{1: '1', 2: '1011001'}
50	50		301							{1: '1', 2: '里', 3: '丽芙实战经验相比其他构造体有所不足，总之想到什么就先陪着她做一次如何？', 4: '1'}
51	51		201							{1: '1', 2: '1031001', 3: '14'}
52	52		301		1		AniZhuanchangBegin			{1: '1', 2: '丽芙', 3: '那……那就拜托你了，指挥官。', 4: '1'}
