Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory79.jpg'}
2	2		401							{1: '1', 2: '209'}
3	3		301			DialogEnable				{2: '系统', 3: '‘皇宫从这边走。’'}
4	4		301							{3: '在前进途中发现了立在路边的一块牌子，而依着木牌指示的方向也的确看见了类似城池之类的东西。'}
5	1001		201							{1: '1', 2: '500181', 3: '1'}
6	5		301							{1: '1', 2: '薇拉', 3: '所以我们这之后就是要到里面找到国王接任务了对吧？', 4: '1'}
7	1002		201							{1: '2', 2: '500176', 4: '600'}
8	6		301							{1: '1', 2: '卡穆', 3: '真是拐弯抹角，直接告诉我要去杀谁不就好了。', 4: '2'}
9	1003		201							{1: '3', 2: '500180', 4: '-600'}
10	7		301							{1: '1', 2: '卡列尼娜', 3: '加一。', 4: '3'}
11	8		302							{2: '或许不是要杀谁的任务也说不定。', 3: '9', 4: '或许会出现打不过的敌人。', 5: '10'}
12	9	11	301							{2: '卡穆', 3: '但要是那种奇怪的跑腿任务的话我可就要砍了国王了。', 4: '2'}
13	10	11	301							{2: '薇拉', 3: '要是有那种敌人我倒想见见呢。', 4: '1'}
14	11		301							{3: '不论如何，眼前的这三个人都是‘勇往直前’的类型。'}
15	12		301							{2: '薇拉', 3: '怎么突然叹气，难道【kuroname】你累吗？', 4: '1'}
16	13		301							{3: '见到这边发出轻叹以后薇拉就转头过来，装出一副的关心的样子，但是那个带有嘲笑感的笑容却始终未变。'}
17	14		301							"{2: '薇拉', 3: '""累了的话就丢下【kuroname】,说到底系统就没有强制一定要四个人一起行动。""', 4: '1'}"
18	15		301							{2: '卡列尼娜', 3: '啊，这么说来我之前去侦察时候甚至能一个人跑到挺远的地方。', 4: '3'}
19	16		301							{3: '明明这边什么都还没说，这群人就已经开始考虑抛下队友来继续前进的办法了。'}
20	1004		302							{2: '等等，我还能走！', 3: '17', 4: '你们不知道rpg队友是很重要的吗？', 5: '19'}
21	17	18	301							{2: '薇拉', 3: '很好，毕竟我也不想真的这么快就丢弃一个好用的肉盾。', 4: '1'}
22	18	21	301							{3: '虽然听见了肉盾两个字，但这里还是当作听错了吧。'}
23	19	20	301							{2: '卡穆', 3: '队友？你吗，还是其余两个不顶用的构造体？', 4: '2'}
24	20	21	301							{3: '虽然很想反驳，但就如卡穆所说的那样，这个队伍的平衡性实在是太差了。'}
25	21		301							{2: '薇拉', 3: '总之【kuroname】看上去还挺精神的样子，我们就趁夜晚之前赶到皇宫吧。', 4: '1'}
26	22		301		1		AniZhuanchangBegin			{2: '卡穆', 3: '这点我倒是挺赞成的，哼，那走吧。', 4: '2'}
