Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory226.png'}
2	2		401							{1: '1', 2: '202'}
3	3		201							{1: '1', 2: '1031001', 7: '1'}
4	4		301							{1: '1', 2: '丽芙', 3: '……', 4: '1'}
5	5		301							{2: '丽芙', 3: '所以，航线联合接收暴乱中幸存的难民，就是为了拿他们当异人型改造的实验体。', 4: '1'}
6	6		301							{3: '丽芙的紧紧交握的手微微颤抖。'}
7	7		201							{1: '1', 2: '500026', 7: '1'}
8	8		301							{1: '1', 2: '里', 3: '而且还对实验体隐瞒了真相，谎称这只是普通的构造体改造，让重病的难民自愿接受改造。', 4: '1'}
9	9		201							{1: '1', 2: '1031001', 7: '1'}
10	10		301							{1: '1', 2: '丽芙', 3: '这……是多么残酷的，灭绝人性的事情……', 4: '1'}
11	11		301							{2: '丽芙', 3: '不管是安博莉亚还是其他幸存者，他们都只是想要活下去而已。', 4: '1'}
12	12		201							{1: '1', 2: '500026', 7: '1'}
13	13		301							{1: '1', 2: '里', 3: '……', 4: '1'}
14	14		201							{1: '1', 2: '500166', 7: '1'}
15	15		301							{1: '1', 2: '露西亚', 3: '……这才是无法被原谅的罪行。', 4: '1'}
16	16		301		1		AniZhuanchangBegin			{2: '露西亚', 3: '继续前进吧，指挥官。', 4: '1'}
