Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	3		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
2	2		401							{1: '1', 2: '205'}
3	10		502							{1: 'RImgBg1Shake'}
4	13		401							{1: '2', 2: '10005001'}
5	4		301			DialogEnable				{3: '嗡——（电锯轰鸣声）'}
6	11		301							{3: '轰轰轰——'}
7	1		201							{1: '1', 2: '1041001', 3: '2'}
8	5		301							{1: '1', 2: '七实', 3: '找到你喽~和指挥官玩捉迷藏好开心呀。', 4: '1'}
9	7		301							{2: '七实', 3: '要不是你有这么多电锯，我可能还要花更多时间才能找到你。', 4: '1'}
10	12		301							{2: '七实', 3: '嘿嘿，你再夸夸想到用电锯开路这个好办法的七实也可以哦。', 4: '1'}
11	8		301		1		AniZhuanchangBegin			{2: '七实', 3: '好，接下来换你找我啦~', 4: '1'}
