Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory191.png'}
2	2		401							{1: '1', 2: '206'}
3	3		301			DialogEnable				{3: '随着罗兰在四人的配合攻击下连连后退，四周的虚拟实景也开始淡化，露出了这里原本的样貌。'}
4	4		201							{1: '1', 2: '500008'}
5	5		301							{1: '1', 2: '罗兰', 3: '看来已经来不及了。', 4: '1'}
6	6		302							{2: '……？', 3: '7'}
7	7		301							{2: '罗兰', 3: '你们还真是阴魂不散啊，灰鸦小队。', 4: '1'}
8	8		301							{2: '罗兰', 3: '原本以为你们会在那艘幽灵船上就丧命，现在却流落到了这里。', 4: '1'}
9	9		203							{1: '1', 2: '0.25', 3: '400'}
10	10		201							{1: '2', 2: '500347', 4: '-400'}
11	11		301							{1: '1', 2: '露西亚', 3: '那个救援信号果然是你故意制造的陷阱。', 4: '2'}
12	12		301							{2: '罗兰', 3: '没错，唉~但看来也只能到这里了。', 4: '1'}
13	13		302							{2: '别跑！', 3: '14'}
14	14		301							{2: '露西亚', 3: '你就要这样丢下海巫婆吗？！', 4: '2'}
15	15		301							{2: '罗兰', 3: '海巫婆？', 4: '1'}
16	16		301							{2: '罗兰', 3: '哦，你说伊德……', 4: '1'}
17	17		301							{3: '他笑着转过身，看向匍匐在地上，已经一动不动的机械体。'}
18	18		301							{2: '罗兰', 3: '她们三姐妹各自无聊的执念也该结束了。', 4: '1'}
19	19		302							{2: '三姐妹？', 3: '20'}
20	20		301							{2: '罗兰', 3: '没什么，这不是什么重要的事。', 4: '1'}
21	21		301							{2: '罗兰', 3: '毕竟只有伊德是被感染过的个体，至于其他两个，说不定已经在某处见过她们了吧？', 4: '1'}
22	22		301							{2: '罗兰', 3: '失去伊德这位管理者之后，她所控制的中枢也会停止运作，你们的目的已经达到了。'}
23	23		301							{2: '罗兰', 3: '至于我们的恩怨，就留到下次再谈吧。', 4: '1'}
24	24		301							{3: '他挥了挥手，迅速撤离了众人的视野。'}
25	25		202							{1: '1', 2: '2', 6: '1'}
26	26		201							{1: '1', 2: '1031001', 3: '7'}
27	27		301							{1: '1', 2: '丽芙', 3: '指挥官，你胸口的伤……', 4: '1'}
28	28		302							{2: '是露西亚的循环液。', 3: '30'}
29	30		301							{2: '丽芙', 3: '露西亚……！', 4: '1'}
30	31		202							{1: '1', 6: '1'}
31	32		301							{3: '丽芙急忙跑到露西亚身边，查看她手腕上简单处理过的伤口。'}
32	33		201							{1: '1', 2: '500026'}
33	34		301							{1: '1', 2: '里', 3: '……这件衣服……', 4: '1'}
34	35		301							{3: '他看着自己身上的王子礼服欲言又止，似乎很想发表一些不恰当的感想。'}
35	36		302							{2: '这是战术需要。', 3: '37', 4: '你有话就说。', 5: '39'}
36	37		301							{2: '里', 3: '……', 4: '1'}
37	38		204							{1: '1', 2: '10'}
38	39		301							{2: '里', 3: '算了。', 4: '1'}
39	40		201							{1: '1', 2: '500347'}
40	41		301							{1: '1', 2: '露西亚', 3: '既然已经和大家汇合了，现在就返回吧。', 4: '1'}
41	42		302							{2: '海下的感染体呢？', 3: '43'}
42	43		201							{1: '1', 2: '1031001'}
43	44		301							{1: '1', 2: '丽芙', 3: '已经渐渐恢复到彷徨的状态了。', 4: '1'}
44	45		201							{1: '1', 2: '500026'}
45	46		301							{1: '1', 2: '里', 3: '只要没有人指示，它们就不会再像之前那样有组织地攻击船只。', 4: '1'}
46	47		302							{2: '好，全员返回。', 3: '48'}
47	48		201							{1: '1', 2: '500347'}
48	49		401							{1: '1', 2: '36'}
49	50		301				AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '等等，指挥官，在返回之前，我可以再做一件事吗？', 4: '1'}
50	51		202							{1: '1', 6: '1'}
51	52		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory390.jpg'}
52	53		401							{1: '1', 2: '33'}
53	54		301			AniZhuanchangEnd				{3: '海风穿过船只，卷起礼服上松动的领结飞向了远方。'}
54	55		301							{3: '不经意间回首看向那座如今已‘无人’的孤岛。'}
55	56		301							{3: '在离开此地之前，大家同意了露西亚的提案，通过控制中枢，将大部分小机器人留在了地下的密封室内。'}
56	57		301							{3: '但随着时间流逝，那里也会在未来的某一年被帕弥什完全入侵，将它们变为感染体吧。'}
57	58		301							{3: '所以——'}
58	59		201							{1: '1', 2: '500347'}
59	60		301							{1: '1', 2: '露西亚', 3: '我们会尽快回来，让这座岛恢复真正的繁荣，伊德……', 4: '1'}
60	61		301							{3: '她闭上双眼，聆听着海风的低语。仿佛它正在讲述这座小岛的未来与过去。'}
61	62		301							{2: '露西亚', 3: '到了那时……没有人再需要独自背负与牺牲，迷途至此的人也不会沦为任何目的下的猎物。', 4: '1'}
62	63		301		1		AniZhuanchangBegin			{2: '露西亚', 3: '我向你保证。', 4: '1'}
