Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory616.jpg'}
2	2		205							{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.8', 4: '0.8', 5: '0'}
3	3		401			AniZhuanchangEnd				{1: '1', 2: '147'}
4	4		401							{1: '2', 2: '4143'}
5	5		301			DialogEnable				{3: '疾涛迸溅，拉弥亚狼狈地在激浪间辗转腾挪。'}
6	6		401							{1: '2', 2: '2796'}
7	7		401							{1: '2', 2: '9327108'}
8	8		301			DialogEnable				{3: '破空声骤响，带着怨愤的重击刺破海浪，避无可避地袭来。'}
9	9		211							{1: '1', 2: '1021023', 3: '3', 7: '1'}
10	10		301							{1: '1', 2: '拉弥亚', 3: '呜——', 4: '101', 18: '100003918', 19: '1', 21: 'v211lamiya'}
11	11		301							{3: '就当拉弥亚闭上眼睛咬着牙准备硬扛这一击的时候。'}
12	12		212							{1: '1', 6: '1'}
13	13		401						500.0	{1: '2', 2: '657'}
14	14		401							{1: '2', 2: '561'}
15	15		301				RImgBg1Shake			{3: '咚——'}
16	16		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryJianXue.prefab', 2: '2'}
17	17		401							{1: '2', 2: '2974'}
18	18		301							{3: '经由渔船上的捕鲸枪发出的鱼叉成功命中了海神的手臂，后者吃痛，攻击偏斜。'}
19	19		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryJianXue.prefab'}
20	20		211							{1: '1', 2: '1021023', 3: '3', 7: '1'}
21	21		301							{1: '1', 2: '拉弥亚', 3: '【kuroname】？！你怎么来了！快回去！', 4: '101', 18: '100003919', 19: '1', 21: 'v211lamiya'}
22	22		302							{2: '别分心，再争取一点时间。', 3: '23'}
23	23		302							{2: '空花正在努力介入。', 3: '24'}
24	24		301							{2: '拉弥亚', 3: '你……我……这……不……不行！对你来说太危险了。', 4: '101', 18: '100003920', 19: '1', 21: 'v211lamiya'}
25	25		301							{2: '拉弥亚', 3: '我……我一个人可以的！真的，相信我。', 4: '101', 18: '100003921', 19: '1', 21: 'v211lamiya'}
26	26		302							{2: '小心！', 3: '27'}
27	27		212							{1: '1', 6: '1'}
28	28		401						500.0	{1: '2', 2: '657'}
29	29		401							{1: '2', 2: '561'}
30	30		301				RImgBg1Shake			{3: '咚——'}
31	31		301							{3: '险而又险地，指挥官操控的第二枚鱼叉也命中了海神。'}
32	32		302							{2: '存量不多了，专心。', 3: '33'}
33	33		211							{1: '1', 2: '1021023', 3: '3', 7: '1'}
34	34		301		1		AniZhuanchangBegin			{2: '拉弥亚', 3: '你……你这个……好！我知道了！', 4: '101', 18: '100003922', 19: '1', 21: 'v211lamiya'}
