Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory260.png'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '1031001', 4: '-600'}
4	4		201							{1: '2', 2: '500026', 4: '600'}
5	5		201							{1: '3', 2: '500166'}
6	6		301			DialogEnable				{1: '1', 2: '提示', 3: '安全信道代号E-02-00436，安全锁L2……2……2……（HN（）PT_（^T VVO BI*TY}_{“&^ '}
7	7		301							{3: '安全锁上的信号跳动着不明所以的代码。'}
8	8		301							{2: '里', 3: '这是……连安全锁也劫持了吗。', 4: '2'}
9	9		302							{2: '有办法吗？', 3: '10'}
10	10		301							{2: '里', 3: '这玩意儿的输入模块已经完全变成了一罐糨糊，就算手里有授权密钥，恐怕也……', 4: '2'}
11	11		301							{2: '露西亚', 3: '意思是，只能用暴力打开了吧。', 4: '3'}
12	12		301				DialogDisable			{2: '里', 3: '……这倒搞不好真的是个办法。', 4: '2'}
13	13		305							{1: '14', 2: '14'}
14	14		202		1		AniZhuanchangBegin			{1: '1', 2: '2', 3: '3', 6: '1'}
