Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory53.jpg'}
2	2		301			DialogEnable				{3: '173号城市，代达罗斯安保产品仓库内部，AM03:16'}
3	3		301							{3: '随着仓库内部的灯光逐渐亮起，比安卡看到，这间用来存放公司商品的仓库，站满了被拘束装置控制着的构造体。'}
4	4		201							{1: '1', 2: '500130'}
5	5		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
6	6		301							{1: '1', 2: '文', 3: '这可不是你该来的地方。', 4: '1'}
7	7		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
8	8		201							{1: '1', 2: '500128'}
9	9		301							{1: '1', 2: '比安卡', 3: '这些全都是……失踪者？！', 4: '1'}
10	10		301							{2: '比安卡', 3: '为什么会这样，罗先生，菲力小姐……能听到我说话吗？', 4: '1'}
11	11		201							{1: '1', 2: '500130'}
12	12		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
13	13		301							{1: '1', 2: '文', 3: '放弃吧。', 4: '1'}
14	14		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
15	15		201							{1: '1', 2: '500128'}
16	16		301							{1: '1', 2: '比安卡', 3: '这个改造方式……是你做的吗？文先生。', 4: '1'}
17	17		201							{1: '1', 2: '500130'}
18	18		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
19	19		301							{1: '1', 2: '文', 3: '看到眼前这一幕你的心里已经有答案了，不是吗？', 4: '1'}
20	20		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
21	21		201							{1: '1', 2: '500128'}
22	22		301							{1: '1', 2: '比安卡', 3: '……', 4: '1'}
23	23		201							{1: '1', 2: '500130'}
24	24		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
25	25		301							{1: '1', 2: '文', 3: '所以说我讨厌多嘴的人，要不是白天那个废物，我们二人也不至于变成现在这个样子。', 4: '1'}
26	26		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
27	27		201							{1: '1', 2: '500128'}
28	28		301							{1: '1', 2: '比安卡', 3: '那么他所说的商品，是……代达罗斯的成员，也是……被我清理的那些受感染的构造体……', 4: '1'}
29	29		201							{1: '1', 2: '500130'}
30	30		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
31	31		301							{1: '1', 2: '文', 3: '没错，都是我们公司改造的，商品。', 4: '1'}
32	32		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
33	33		202							{1: '1', 6: '1'}
34	34		301							{3: '听到文确定的答复后，比安卡整个人有点晃神，踉跄了两步后才再次站稳。'}
35	35		201							{1: '1', 2: '500130'}
36	36		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
37	37		301							{1: '1', 2: '文', 3: '我们出售的是安全，安全是用武器和实力得到的，那么这个时代最强力的武器是什么，我想答案不言而喻了吧。', 4: '1'}
38	38		301							{2: '文', 3: '哼，但是总有些蠢材还抱着伪善的幻想，想要让武器继续保有人性。', 4: '1'}
39	39		301							{2: '文', 3: '可笑。', 4: '1'}
40	40		301							{2: '文', 3: '武器就是武器，他们被改造后就不再是人类，而是商品，是供我们人类使用的、无血无肉、无情的兵器。', 4: '1'}
41	41		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
42	42		201							{1: '1', 2: '500128'}
43	43		301							{1: '1', 2: '比安卡', 3: '那么我也是……', 4: '1'}
44	44		201							{1: '1', 2: '500130'}
45	45		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
46	46		301							{1: '1', 2: '文', 3: '除了你那该死的信仰这一点瑕疵，让我无法完全抹去你的人性以外，你是最杰出的。', 4: '1'}
47	47		301							{2: '文', 3: '不过有一点你和其他商品是一样的，那就是武器，都有自己的使用寿命。', 4: '1'}
48	48		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
49	49		201							{1: '1', 2: '500128', 3: '9'}
50	50		301							{1: '1', 2: '比安卡', 3: '唔……', 4: '1'}
51	51		201							{1: '1', 2: '500130'}
52	52		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
53	53		301							{1: '1', 2: '文', 3: '别挣扎了，很快你也会变成那些被你‘清理’的构造体一样。', 4: '1'}
54	54		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
55	55		201							{1: '1', 2: '500128', 3: '9'}
56	56		301							{1: '1', 2: '比安卡', 3: '住口！那我做的这些，所谓的解脱，所谓的多数人安危，都，都是……', 4: '1'}
57	57		201							{1: '1', 2: '500130'}
58	58		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
59	59		301							{1: '1', 2: '文', 3: '你本可以在我为你编制好的梦想摇篮中度过一生，直到报废被其他员工回收为止。', 4: '1'}
60	60		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
61	61		202							{1: '1', 6: '1'}
62	62		301							{3: '怒不可遏的比安卡掏出弓朝着仓库西南方向射去。'}
63	63		301							{3: '‘滋滋——’'}
64	64		301							{3: '一阵电流音过后，文的声音不再响起，整个空间中只能听到比安卡急促的喘息声。'}
65	65		201							{1: '1', 2: '500128', 3: '9'}
66	66		301							{1: '1', 2: '比安卡', 3: '嘶……呼……呼……', 4: '1'}
67	67		201							{1: '1', 2: '500130'}
68	68		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
