Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory16.jpg'}
2	2		401							{1: '1', 2: '208'}
3	3		301			DialogEnable				{3: '那之后，比安卡把庭霓带回了空中花园。'}
4	4		301							{3: '在那之后又过了几天。'}
5	5		201							{1: '1', 2: '500128'}
6	6		301							{1: '1', 2: '比安卡', 3: '清理部队，比安卡，前来报道。', 4: '1'}
7	7		203							{1: '1', 2: '0.25', 3: '400'}
8	8		201							{1: '2', 2: '500004', 4: '-400'}
9	9		301							{1: '1', 2: '阿西莫夫', 3: '你来了。', 4: '2'}
10	10		301							{2: '比安卡', 3: '怎么了？', 4: '1'}
11	11		301							{2: '阿西莫夫', 3: '在你把庭霓带回来之后……我们又找了一些测试者准备继续实验。', 4: '2'}
12	12		301							{2: '阿西莫夫', 3: '但是庭霓对他们的指令响应程度明显地低于理想值。', 4: '2'}
13	13		301							{2: '阿西莫夫', 3: '按艾伦的说法，也许是庭霓已经‘认主’了也说不定。', 4: '2'}
14	14		301							{2: '阿西莫夫', 3: '所以，我把你叫来，希望得知当时的任务详情。', 4: '2'}
15	15		202							{1: '1', 2: '2', 6: '1'}
16	16		301							{3: '………………'}
17	17		301							{3: '………………'}
18	18		201							{1: '2', 2: '500004'}
19	19		301							{1: '1', 2: '阿西莫夫', 3: '知道了，原来是这样。', 4: '2'}
20	20		301							{2: '阿西莫夫', 3: '这就是我说的，不要在战术装备里引进太多的仿生要素了，现在除了比安卡之外，它对其他人的亲和度明显不够。', 4: '2'}
21	21		301							{2: '阿西莫夫', 3: '从下一个单元开始，要严肃地检讨并注意这个问题。', 4: '2'}
22	22		301							{2: '阿西莫夫', 3: '虽然在那场战斗中，庭霓的数据不管是战斗能力还是同步率都创造了当前的最高值。', 4: '2'}
23	23		301							{2: '阿西莫夫', 3: '但如果一个战术装备，只能在特定的人身边才能发挥最大作用，那这个战术装备就是有缺陷的。', 4: '2'}
24	24		301							{2: '阿西莫夫', 3: '我们的任务是为所有战斗人员制造能发挥最大效率的装备。', 4: '2'}
25	25		203							{1: '2', 2: '0.25', 3: '-400'}
26	26		201							{1: '1', 2: '500128', 4: '400'}
27	27		301							{1: '1', 2: '比安卡', 3: '我理解……', 4: '1'}
28	28		301							{2: '阿西莫夫', 3: '但是……就像我刚才说的，庭霓确实有在特定场合下发挥最大效能的能力。', 4: '2'}
29	29		301							{2: '阿西莫夫', 3: '所以，以后请尽量在执行任务的时候带上庭霓，比安卡小姐。', 4: '2'}
30	30		301							{2: '比安卡', 3: '……？', 4: '1'}
31	31		301							{2: '阿西莫夫', 3: '效能和潜力都是不容忽视的，为此，如果可以在你跟庭霓的合作中得到足够多的数据的话……', 4: '2'}
32	32		301							{2: '阿西莫夫', 3: '也许我们能再次重现同样的效能，这跟我们的任务并不矛盾。', 4: '2'}
33	33		301							{2: '比安卡', 3: '也就是说……以后，庭霓可以跟我共同作战了？', 4: '1'}
34	34		301							{2: '阿西莫夫', 3: '是的，而记录跟分析每一次战斗的数据，就是你的任务了。', 4: '2'}
35	35		204							{1: '1', 2: '1'}
36	36		301							{2: '比安卡', 3: '明白了。', 4: '1'}
37	37		301							{2: '阿西莫夫', 3: '那，我们就去见见庭霓吧，比安卡小姐。', 4: '2'}
38	38		301							{2: '比安卡', 3: '嗯，好。', 4: '1'}
39	39		202							{1: '1', 2: '2', 6: '1'}
40	40		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory00.png'}
41	41		301							{3: '………………'}
42	42		201							{1: '1', 2: '500312'}
43	43		301							{1: '1', 2: '庭霓', 3: '————', 4: '1'}
44	44		202							{1: '1', 6: '1'}
45	45		301							{3: '庭霓站在实验室内的人造庭园正中央。'}
46	46		301							{3: '它静静地站在那里，一如往常。'}
47	47		301							{3: '它曾经为了帮助无法独活的生物取得独立的能力而生。'}
48	48		301							{3: '也因此，它被当做异类直到破败，埋没在荒芜的地表。'}
49	49		301							{3: '而现在，有个与它相似的存在来到它的身边。'}
50	50		301							{3: '那个存在，拓展了庭霓的世界。'}
51	51		301							{3: '带着无来由的感觉，庭霓觉得，她一定会再次来到这里。'}
52	52		301		1		AniZhuanchangBegin			{3: '——她一定会，让自己的世界，变得更加完整。'}
