Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory31.jpg'}
2	2		401							{1: '1', 2: '210'}
3	3		301			DialogEnable				{3: '阿卡狄亚大撤退后第三年。'}
4	4		301							{3: '渡边脱离空中花园，在地球上流浪的第三年。'}
5	5		502							{1: 'RImgBg1DisableSlow'}
6	6		101			RImgBg2Enable				{1: 'Assets/Product/Texture/Image/BgStory/BgStory26.jpg'}
7	7		301							{3: '在地球上游历，加入各类阵营，结识幸存者……他这几年的日子不比他在与感染体作战的那几年要来得平静。'}
8	8		502							{1: 'RImgBg1DisableSlow'}
9	9		101			RImgBg2Enable				{1: 'Assets/Product/Texture/Image/BgCg/Cg408_1.jpg'}
10	10		301							{3: '当回过神来时，在这几年的动荡中，他身边已聚起了相当数量的伙伴。'}
11	11		301							{3: '空中花园未能收容的军人，在临时收容所内挣扎的流民，与其他营地合并时的合作者，或是被其他地球团体抛弃的人……'}
12	12		502							{1: 'RImgBg1DisableSlow'}
13	13		101			RImgBg2Enable				{1: 'Assets/Product/Texture/Image/BgStory/BgStory28.jpg'}
14	14		401							{1: '1', 2: '209'}
15	15		301							{3: '以及最近才收留的，游荡在地球上已有相当时日的难民们。'}
16	16		201							{1: '1', 2: '500005'}
17	17		301							{1: '1', 2: '军人里昂', 3: '首领。', 4: '1'}
18	18		201							{1: '1', 2: '1101001'}
19	19		301							{1: '1', 2: '渡边', 3: '嗯。', 4: '1'}
20	20		301							{3: '将手中装满香料的小袋子抛回给角落里的伙伴，渡边摘下手套，拍了拍手，看着眼前的大锅内煮着的食材沸腾，心中祈祷着其中的热量能让营地的人们多撑过一会儿。'}
21	21		401							{1: '2', 2: '2704'}
22	22		201							{1: '1', 2: '500005'}
23	23		301							{1: '1', 3: '军人接过小袋子，粗暴地塞回背后的麻袋里，里面的食材与香料在他的挤压下沙沙作响。'}
24	24		301							{2: '军人里昂', 3: '去，去，别盯着这里，不会少你吃的。', 4: '1'}
25	25		202							{1: '1', 6: '1'}
26	26		201							{1: '1', 2: '500140', 4: '-600'}
27	27		201							{1: '2', 2: '500454'}
28	28		201							{1: '3', 2: '500460', 4: '600'}
29	29		301							{1: '1', 3: '一边塞着袋子，军人一边对窗外紧盯着炊车内部的难民挥手，让他们赶紧离开。而窗外的难民只是缩了缩脖子，没有完全离开炊车。'}
30	30		301							{3: '自从这个月发生的第三起民众盗窃食物后，营地内的氛围多少都变得紧张不少。食物的分配问题，还有民众的信任问题，都让管理营地军人们都绷紧了神经。'}
31	31		202							{1: '1', 2: '2', 3: '3', 6: '1'}
32	32		201							{1: '1', 2: '500005', 4: '-400'}
33	33		201							{1: '2', 2: '500005', 4: '400'}
34	34		301							{1: '1', 3: '炊车周围虽然没有士兵把守，方便一些没有军事背景的人取用物资，但内部小憩的士兵都坐在食材周围，既是防止有人偷窃食材，也是为互相作证，以防监守自盗。'}
35	35		301							{3: '咕咕咕……'}
36	36		301							{2: '军人里昂', 3: '咳咳。', 4: '1'}
37	37		301							{3: '长时间的紧张盯防消耗着每一个人的神经，饥饿不知不觉已经找上门。哪怕军人连忙用咳嗽声掩盖，渡边也敏锐捕捉到了那位士兵肚子的叫声。'}
38	38		202							{1: '1', 2: '2', 6: '1'}
39	39		201							{1: '1', 2: '1101001'}
40	40		301							{1: '1', 2: '渡边', 3: '再撑一会就行，午饭马上就好。', 4: '1'}
41	41		202							{1: '1', 6: '1'}
42	42		201							{1: '1', 2: '500005', 4: '-400'}
43	43		201							{1: '2', 2: '500005', 4: '400'}
44	44		301							{1: '1', 2: '军人里昂', 3: '唉，总算有得吃了。之前跟那个叫‘人间集团’的营地谈合作，给出那么多东西，才换来这么点食材，还好搜索队给力，不然快给饿死了。', 4: '1'}
45	45		301							{2: '军人匹罗', 3: '那你可得趁这顿午饭好好享受，我们还得接着跟那个营地合作。这次苏玛已经去了谈了好几个小时，怎么想谈判过程都不大顺利吧。', 4: '2'}
46	46		202							{1: '1', 2: '2', 6: '1'}
47	47		201							{1: '1', 2: '1101001'}
48	48		301							{1: '1', 2: '渡边', 3: '意料之中，对方物资那么丰富，不可能轻易跟我们合作的。相信我们的‘外交官’能尽力就行。', 4: '1'}
49	49		301							{2: '渡边', 3: '当然如果不行，我们还有后手，就是之后要执行的那场战斗了。', 4: '1'}
50	50		301							{2: '渡边', 3: '就是为了这场战斗，才必须让你们吃饱。最近获取一批已经过期几年的MRE，足够给你们提供能量了。', 4: '1'}
51	51		301							{2: '渡边', 3: '东钝集团开发的这个MRE以前经常因为食材变质而遭到投诉，但发酵后的这东西营养价值还更高点，更方便你们长期作战。', 4: '1'}
52	52		202							{1: '1', 6: '1'}
