Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory154.png'}
2	2		401							{1: '1', 2: '204'}
3	3		301			DialogEnable				{3: '——经过白天与升格者惨烈的战斗，夜航船作为负责外围防御与海上防卫的据点，甲板上仍然还躺着少量伤员。'}
4	4		301							{3: '除了夜航船的船员，也有留下来帮忙协防的遗忘者士兵和阿迪莱商业联盟的成员。'}
5	5		301							{3: '在他们身边走过的蒲牢除了点头表示感谢之外也没办法做更多——她还有更重要的工作。'}
6	6		201							{1: '1', 2: '500145'}
7	7		301							{1: '1', 2: '蒲牢', 3: '小心一点！四角都记得绑牢，绳结的绑法还学不会吗？', 4: '1'}
8	8		301							{3: '蒲牢正在指挥船员搬运留在夜航船上面的大量货物。'}
9	9		301							{2: '蒲牢', 3: '这些曾经支持着夜航船长久运作的珍宝货物，运不走的最终也只能变成累赘就地处理掉，说实话真是心疼啊……', 4: '1'}
10	10		301							{3: '对于在船上生活了长久时间的蒲牢来说，对夜航船抱持着十分复杂的心情。'}
11	11		301							{2: '蒲牢', 3: '大家都上岸了，把烂摊子丢给我不知道跑去哪了，夜航船也变得如此冷清了啊——嗯？看来也并非如此呢。', 4: '1'}
12	12		202							{1: '1'}
13	13		301							{3: '在杂乱堆积的货物边上，两拨人分明地对峙起来，看他们的装束，应该都不是船上的人。'}
14	100		401							{1: '1', 2: '201'}
15	14		201							{1: '1', 2: '500172', 4: '-400'}
16	15		201							{1: '2', 2: '500127', 4: '400'}
17	16		301							{1: '1', 2: '遗忘者士兵', 3: '够了！阿迪莱的，你们那歪理我们不想再听了！', 4: '1'}
18	17		301							{2: '苏菲亚', 3: '‘价高者得’不是歪理。', 4: '2'}
19	18		301							{2: '遗忘者士兵', 3: '我就知道有句话叫先来后到！夜航船的人明明已经答应了把这批货物送给我们，这是承诺好的呐。', 4: '1'}
20	19		201							{1: '2', 2: '500125', 3: '2', 4: '400'}
21	20		301							{1: '1', 2: '贾米拉', 3: '价格得当的话，连自己都能出卖，更别说是一个口头承诺了。', 4: '2'}
22	21		301							{2: '遗忘者士兵', 3: '喂！你丫在说啥子呢！', 4: '1'}
23	22		301							{2: '遗忘者士兵', 3: '渡边先生吩咐我们留在这里采购物资，绝对不能什么成果都没有拿到！', 4: '1'}
24	23		202							{1: '1', 2: '2'}
25	24		301							{3: '就在双方剑拔弩张的时候，夜航船上突然出现了大量感染体，甲板上显得一片混乱。'}
26	25		201							{1: '1', 2: '500013'}
27	26		201							{1: '2', 2: '500013', 4: '-600'}
28	27		201							{1: '3', 2: '500013', 4: '600'}
29	28		401							{1: '2', 2: '1508'}
30	29		301							{1: '1', 2: '感染体', 3: '——！——！', 4: '1', 5: '2', 6: '3'}
31	30		202							{1: '1', 2: '2', 3: '3', 6: '1'}
32	31		201							{1: '1', 2: '500125', 4: '-400'}
33	32		201							{1: '2', 2: '500127', 4: '400'}
34	33		301							{1: '1', 2: '苏菲亚', 3: '首领，是感染体，它们不知道从哪里冒出来了。', 4: '2'}
35	34		301							{2: '贾米拉', 3: '今天要应付一个接一个粗鄙的家伙真是累坏了，你说对吗，苏菲亚。', 4: '1'}
36	35		202							{1: '1', 2: '2'}
37	36		301							{3: '听到贾米拉的指示，苏菲亚拔出双枪，一边开枪牵制，一边保护着贾米拉后退。'}
