Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory260.png'}
2	2		401							{1: '1', 2: '204'}
3	3		301			DialogEnable				{3: '虽然搞不懂为什么那个戴帽子的程式会想要帮助自己，但七实好歹还是成功甩开了那些异常的程式，疾驰着离开了那个异常空间。'}
4	4		301							{3: '虽然七实早有预备，但还是在越过隔层的时候因为躯体感觉的不一致而失去平衡。'}
5	5		201							{1: '1', 2: '500091'}
6	6		301							{1: '1', 2: '七实', 3: '呜哇！！！又来吗！！！', 4: '1'}
7	7		301							{3: '七实着实摔了一跤，手中还在运转的链锯轰鸣着飞出，砸在了一旁正在检查的修复程式旁边，但它们只是机械地拔出链锯，然后仔仔细细地修复着被砸坏的地面。'}
8	8		301							{3: '从地上爬起来之后，七实再次调整了自己的躯体感觉，然后捡起被丢在一边的链锯，小心翼翼地碰了碰修复程式的脑袋，但对方似乎完全没有在意。'}
9	9		301							{2: '七实', 3: '完全没反应嘛……果然是只有在那个异常区域里面的程式才会变得异常吧。', 4: '1'}
10	10		301							{3: '七实重新背起链锯，整理起刚才在异常区域内发生的事情。'}
11	11		301							{2: '七实', 3: '程式有了自主意识很明显那个并不是正常的情况，但是不知道为什么外面这些修复程式对那里发生的事情毫无反应……', 4: '1'}
12	12		204							{1: '1', 2: '8'}
13	13		301							{2: '七实', 3: '嗯……那这下麻烦了呢，找不到源头的话，靠七实一个人估计阻止不了那个区域继续扩大啊……', 4: '1'}
14	14		301							{3: '七实歪着脑袋思索着的时候，之前曾经出现过的声音再次出现她的脑海里。'}
15	15		203							{1: '1', 2: '0.25', 3: '-400'}
16	16		201							{1: '2', 2: '500264', 4: '400'}
17	17		301							{1: '1', 2: '？？？', 3: '名为七实的个体，未经许可的侵入行为是违反条例规定的，请立即离开并提交入侵经过的报告。', 4: '2'}
18	18		204							{1: '1'}
19	19		301							{2: '七实', 3: '啊……这个……这个是……', 4: '1'}
20	20		301							{3: '被抓个正着的七实也编不出什么好的借口，但她想起来自己有更重要的事情需要报告。'}
21	21		204							{1: '1', 2: '5'}
22	22		301							{2: '七实', 3: '对了，不说这个，七实有很重要的事情要告诉机器奶奶你哦！', 4: '1'}
23	23		301							{3: '虽然七实的表述一塌糊涂而且增加了很多无所谓的细节，但是好歹是将之前异常区域的危险性说清楚了。'}
24	24		301							{2: '？？？', 3: '你所报告的内容已大概了解，基于防护规程，开始扫描修复程式网络节点……', 4: '2'}
25	25		301							{3: '七实得意地等待着扫描结束，看她的样子估计都已经想好了怎么去接受对方的赞美了。'}
26	26		301							{2: '？？？', 3: '扫描结束……异常数量为0，并未发现统计外漏洞，这也就说明，修复作业确实在正常有序地进行中。', 4: '2'}
27	27		301							{2: '七实', 3: '怎么可能！你再查仔细一点啦……', 4: '1'}
28	28		301							{2: '？？？', 3: '我要修正我的结论，确实发现了一个异常情况。', 4: '2'}
29	29		301							{2: '七实', 3: '果然！七实就说了嘛！', 4: '1'}
30	30		301							{2: '？？？', 3: '异常情况就是你造成的，因为非法入侵导致内部数据紊乱，现在修复作业比预计进度延迟了0.04%，请马上离开这里。', 4: '2'}
31	32		301							{2: '七实', 3: '不是这样的！？七实是为了……', 4: '1'}
32	33		301							{2: '？？？', 3: '将数据库资料与个体七实本日的行为记录结合分析，预测名为七实的个体还存在继续进行‘欺骗’与‘破坏公共秩序’行为的可能性，建议立即停止这种行为。', 4: '2'}
33	34		301							{2: '七实', 3: '七实才没有！', 4: '1'}
34	35		301							{2: '？？？', 3: '这也可能是谎言，请你马上离开这里，假设真的发生了漏洞，修复程式会自动运行并修复，并不需要由个别意识来负责检测。', 4: '2'}
35	36		301							{2: '七实', 3: '呜……你不信就算了！', 4: '1'}
36	37		301							{3: '七实对着空无一人的地方做了个鬼脸，然后转头望了一眼伪造空间隔层所在的地方，但最后还是摇了摇头。'}
37	38		301		1		AniZhuanchangBegin			{2: '七实', 3: '反正它都说了不关七实的事，我不管了！', 4: '1'}
