Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		401							{1: '1', 2: '201'}
2	2		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory49.jpg'}
3	3		201							{1: '1', 2: '500101', 4: '400'}
4	4		201							{1: '2', 2: '500008', 4: '-400'}
5	5		301			DialogEnable				{1: '1', 2: '加百列', 3: '罗兰，你有见过拉弥亚吗？', 4: '1'}
6	6		301							{2: '罗兰', 3: '没有，你有事找她吗？', 4: '2'}
7	7		301							{2: '加百列', 3: '只是想要随时确认每个人的状况而已，拉弥亚又不是那么稳定，我担心她会做出什么奇怪的事情。', 4: '1'}
8	8		301							{2: '罗兰', 3: '不会有事的，再怎么说她也习惯一个人了。', 4: '2'}
9	9		202							{1: '1', 2: '2'}
10	10		201							{1: '1', 2: '500109'}
11	11		301							{1: '1', 2: '赛琳娜', 3: '……', 4: '1'}
12	12		201							{1: '1', 2: '500101'}
13	13		301							{1: '1', 2: '加百列', 3: '不了结这位女性吗，罗兰。', 4: '1'}
14	14		201							{1: '1', 2: '500008', 3: '4'}
15	15		301				AniZhuanchangBegin			{1: '1', 2: '罗兰', 3: '暂时维持这样吧，我还不想丢失美丽的参考物。', 4: '1'}
16	16		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory191.png'}
17	1601		401							{1: '1', 2: '208'}
18	17		201							{1: '1', 2: '500061'}
19	18		301			AniZhuanchangEnd				{1: '1', 2: '机械', 3: '……', 4: '1'}
20	19		201							{1: '1', 2: '500091', 3: '1'}
21	20		301							{1: '1', 2: '七实', 3: '唔唔唔，你说什么~', 4: '1'}
22	21		301							{3: '乐园如今已经无人，在空荡的角落中七实一边玩水，一边捉弄眼前的机械。'}
23	22		201							{1: '1', 2: '500061'}
24	23		301							{2: '机械', 3: '……'}
25	24		201							{1: '1', 2: '500091'}
26	25		301							{1: '1', 2: '七实', 3: '七实还不想工作，不对，七实从一开始就不打算工作！', 4: '1'}
27	26		301							{2: '七实', 3: '工作本身就代表了失败，你明白了吗！', 4: '1'}
28	27		301							{3: '面对七实的说教，机械本身还是一动不动，没有任何表示。'}
29	28		301							{3: '最终等七实想不出来任何颓唐可用作借口的说辞以后，机械终于是行动了起来。'}
30	29		201							{1: '1', 2: '500061'}
31	30		301							{2: '机械', 3: '七实，现在已经……', 4: '1'}
32	31		201							{1: '1', 2: '500091'}
33	32		301							{1: '1', 2: '七实', 3: '七实听不见，听不见！', 4: '1'}
34	33		301							{3: '就如小孩子一般七实直接在地上打滚起来，没有适当调整出力的机体直接粉碎了身下的地板。'}
35	34		201							{1: '1', 2: '500061'}
36	35		301							{1: '1', 2: '机械', 3: '我也没有能力阻止你，但七实，你要记得自己应该做的事。', 4: '1'}
37	36		201							{1: '1', 2: '500091'}
38	37		301							{1: '1', 2: '七实', 3: '这点事我当然知道。', 4: '1'}
39	38		301							{3: '保持着瘫倒在地上的姿势，七实把身背向机械，带着些许抱怨。'}
40	39		301		1		AniZhuanchangBegin			{2: '七实', 3: '总之七实要继续逃跑，你们可不要再跟过来了！', 4: '1'}
