Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory12.jpg'}
2	2		401							{1: '1', 2: '201'}
3	3		301			DialogEnable				{3: '……成功地找到了感染体较少的小径。'}
4	4		201							{1: '1', 2: '1031001', 4: '-600'}
5	5		201							{1: '2', 2: '500166', 4: '0'}
6	6		201							{1: '3', 2: '500026', 4: '600'}
7	7		301				AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '在这里寻找线索吧。', 4: '2'}
8	8		202							{1: '1', 2: '2', 3: '3', 6: '1'}
9	9		301			AniZhuanchangEnd				{3: '经过数十分钟的搜查，灰鸦再次聚集在一起。'}
10	10		201							{1: '1', 2: '1031001', 4: '-600'}
11	11		201							{1: '2', 2: '500166', 4: '0'}
12	12		201							{1: '3', 2: '500026', 4: '600'}
13	13		301							{1: '1', 2: '丽芙', 3: '抱歉……我没有找到什么符合关键词的线索……', 4: '1'}
14	14		301							{2: '里', 3: '我这里也没有，但用那封遗书进行了关联搜索时倒是看到了一些相关的影像。', 4: '3'}
15	15		301							{2: '里', 3: '看来有人曾经目睹过它的完整版，两人欢呼雀跃地去坐标地点寻找了。', 4: '3'}
16	16		301							{2: '露西亚', 3: '是什么时候的记录？', 4: '2'}
17	17		301							{2: '里', 3: '时间标记已经模糊了，看来相当久远。', 4: '3'}
18	18		301							{2: '露西亚', 3: '到现在还没有传来帕弥什可以被控制的消息……', 4: '2'}
19	19		301							{2: '露西亚', 3: '也就是说，有可能是他们遇到了危险，也有可能是一个完全无用的消息。', 4: '2'}
20	20		302							{2: '露西亚有什么新的线索吗？', 3: '21'}
21	21		301							{2: '露西亚', 3: '看到大量拾荒者被地下喷发的红潮吞噬。', 4: '2'}
22	22		301							{2: '丽芙', 3: '大量……拾荒者？', 4: '1'}
23	23		301							{2: '露西亚', 3: '并且他们的神情十分虔诚，简直就像是自愿的一样。', 4: '2'}
24	24		301							{2: '露西亚', 3: '但我也只看到了这个片段，不知道更多信息。', 4: '2'}
25	25		301		1		AniZhuanchangBegin			{2: '丽芙', 3: '一边留意线索，一边继续前进吧，指挥官。', 4: '1'}
