Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory16.jpg'}
2	2		401							{1: '1', 2: '208'}
3	3		201							{1: '1', 2: '1021001'}
4	4		301			DialogEnable				{1: '1', 2: '露西亚', 3: '指挥官的状况怎么样？', 4: '1'}
5	5		201							{1: '1', 2: '500004'}
6	6		301							{1: '1', 2: '阿西莫夫', 3: '很好，甚至吃了两份特供快餐，倒是体内的帕弥什病毒处于一种从未观测到的状态。', 4: '1'}
7	7		201							{1: '1', 2: '1021001'}
8	8		301							{1: '1', 2: '露西亚', 3: '那指挥官……', 4: '1'}
9	9		201							{1: '1', 2: '500004'}
10	10		301							{1: '1', 2: '阿西莫夫', 3: '别担心，病毒仍然被免疫血清压抑着活性，所以不会危害那家伙的身体健康。', 4: '1'}
11	11		301							{2: '阿西莫夫', 3: '但是这些病毒不断释放着信号单元，形成了一条……', 4: '1'}
12	12		202							{1: '1', 6: '1'}
13	13		301							{3: '阿西莫夫说着瞥了眼露西亚，但是关心指挥官心切的露西亚并没有察觉到这一微小的动作。'}
14	14		201							{1: '1', 2: '500004'}
15	15		301							{1: '1', 2: '阿西莫夫', 3: '构造体连接信道，升格者通过这种方式模拟出了构造体与指挥官意识相连的状态。', 4: '1'}
16	16		201							{1: '1', 2: '1031001'}
17	17		301							{1: '1', 2: '丽芙', 3: '没有办法切断这种连接吗？', 4: '1'}
18	18		201							{1: '1', 2: '500004'}
19	19		301							{1: '1', 2: '阿西莫夫', 3: '啧，虽然不想承认，但目前我们确实没有这种技术手段。', 4: '1'}
20	20		201							{1: '1', 2: '1011001'}
21	21		301							{1: '1', 2: '里', 3: '既然安全确保了，那么，你们要如何对待我们的指挥官。', 4: '1'}
22	22		301							{2: '里', 3: '当成你们的小白鼠做研究吗？', 4: '1'}
23	23		201							{1: '1', 2: '1021001', 3: '4', 4: '-400'}
24	24		201							{1: '2', 2: '1031001', 4: '400'}
25	25		301							{1: '1', 2: '露西亚&丽芙', 3: '！', 4: '1', 5: '2'}
26	26		202							{1: '1', 2: '2', 6: '1'}
27	27		201							{1: '1', 2: '500004'}
28	28		301							{1: '1', 2: '阿西莫夫', 3: '唉，你们这群当兵的怎么都这样。', 4: '1'}
29	29		301							{2: '阿西莫夫', 3: '收起你们要动手的念头，首先我们已经获取了足够的数据样本，不需要做什么人体实验。', 4: '1'}
30	30		301							{2: '阿西莫夫', 3: '其次，为了保障你们指挥官的安全，以及在这条信道产生危害时我们能够及时采取应对措施——', 4: '1'}
31	31		301							{2: '阿西莫夫', 3: '暂时收容是必要的，这一点已经与你们指挥官沟通过了。', 4: '1'}
