Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory103.png'}
2	2		401							{1: '1', 2: '280'}
3	3		401							{1: '2', 2: '5165'}
4	4		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiFogNew.prefab', 2: '1'}
5	5		501							{1: 'Assets/Product/Ui/Prefab/UiEffect/UiMovie/FxUiMovieBgSnowfall.prefab', 2: '2'}
6	6		306			AniZhuanchangEnd				{1: '1'}
7	7		301			DialogEnable	DialogDisable			{3: '人类与罗塞塔决定以雪暴作为掩护，穿越敌人完成封口后的包围网。'}
8	8		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiDuihualiziLoopWhite.prefab', 2: '1', 5: '11'}
9	9		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiDuihualiziLoopWhite.prefab', 2: '1', 5: '12'}
10	10		511							{1: '11', 2: '0', 3: '-1350|650|0'}
11	11		511							{1: '12', 2: '0', 3: '1350|650|0'}
12	12		401							{1: '2', 2: '2704'}
13	13		104						1200.0	{1: '15|0|-80', 2: '1', 4: '1'}
14	14		301			DialogEnable	DialogDisable			{3: '雪原在濒死地咆哮，天空与大地被搅拌成了一锅沸腾的白色石膏，浓稠得令人窒息。'}
15	15		511							{1: '11', 2: '1', 3: '-1050|650|0'}
16	16		511							{1: '12', 2: '1', 3: '1050|650|0'}
17	17		401							{1: '2', 2: '2704'}
18	18		104						1200.0	{1: '-15|0|-160', 2: '1', 4: '1'}
19	19		301			DialogEnable	DialogDisable			{3: '而光线是一种诡异的、弥漫的灰白，前后左右在视线里打成一团。世界收缩了，缩小到这令人发狂的、旋转的白色牢笼之中，除此之外，万物皆虚。'}
20	20		511							{1: '11', 2: '1', 3: '-850|650|0'}
21	21		511							{1: '12', 2: '1', 3: '850|650|0'}
22	22		401							{1: '2', 2: '2704'}
