Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory39.jpg'}
2	2		401							{1: '1', 2: '202'}
3	3		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryFireLiziNew.prefab', 2: '2'}
4	4		201							{1: '1', 2: '1021001', 3: '9'}
5	5		301			DialogEnable				{1: '1', 2: '露西亚', 3: '这些守卫……怎么砍、都砍不完……', 4: '1'}
6	6		301							{2: '露西亚', 3: '指挥官！这样下去我坚持不了多久……只要我的机体状态报警响起，你就从我制造的缺口逃出去……', 4: '1'}
7	7		301							{2: '露西亚', 3: '我会战斗到最后，确保指挥官顺利出逃。', 4: '1'}
8	8		302							{2: '一定还有别的办法！', 3: '9', 4: '我不会扔下露西亚！', 5: '9'}
9	9		301							{2: '露西亚', 3: '我已经决定了，到了那个时刻，我会亲手把指挥官推出去。', 4: '1'}
10	10		201							{1: '1', 2: '500015'}
11	100		401							{1: '2', 2: '1508'}
12	11		301							{1: '1', 2: '苦刑之女', 3: '奴隶！停止攻击！', 4: '1'}
13	12		201							{1: '1', 2: '1021001', 3: '9'}
14	13		301							{1: '1', 2: '露西亚', 3: '……', 4: '1'}
15	14		201							{1: '1', 2: '500015'}
16	15		301							{1: '1', 2: '苦刑之女', 3: '女王陛下邀请这个人类进入寝宫……奴隶，把那个人类带过来。', 4: '1'}
17	16		201							{1: '1', 2: '1021001', 3: '9'}
18	17		301							{1: '1', 2: '露西亚', 3: '你休想带走指挥官！', 4: '1'}
19	18		201							{1: '1', 2: '500015'}
20	19		301							{1: '1', 2: '苦刑之女', 3: '奴隶，把人类带给我……', 4: '1'}
21	20		201							{1: '1', 2: '1011001', 3: '9'}
22	21		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLouDianNew.prefab', 3: '1'}
23	101		401							{1: '2', 2: '1511'}
24	22		301							{1: '1', 2: '里', 3: '你左一句禁卫、右一句奴隶，说的好像这两个身份有什么区别似的……', 4: '1'}
25	23		203							{1: '1', 2: '0.25', 3: '400'}
26	24		201							{1: '2', 2: '1021001', 3: '9', 4: '-400'}
27	25		301							{1: '1', 2: '露西亚', 3: '里！丽芙呢……', 4: '2'}
28	26		301							{2: '里', 3: '（机体损伤严重）我从地底爬出来后，就收到指挥官的求助……我必须优先保护指挥官……', 4: '1'}
29	27		301							{2: '露西亚', 3: '你怎么把自己搞成这个样子？', 4: '2'}
30	28		301							{2: '里', 3: '守卫想把我困死在秘道里，所以我搞塌了密道……就成这样了。', 4: '1'}
31	29		301							{2: '里', 3: '（枪管对准苦刑之女）我之前和她交过手……中途她撤退了……看来她的优先目标是指挥官。', 4: '1'}
32	30		301							{2: '露西亚', 3: '是的，她已经表过态。', 4: '2'}
33	31		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLouDianNew.prefab', 4: '1'}
34	32		202							{1: '1', 6: '1'}
35	33		203							{1: '2', 2: '0.25'}
36	34		301			PanelActor2Shake				{1: '1', 2: '露西亚', 3: '如果那个女王想见指挥官，她得先过灰鸦这一关。', 4: '2'}
37	35		201							{1: '2', 2: '500015'}
38	102		401							{1: '2', 2: '1508'}
39	36		301		1	PanelActor2Shake	AniZhuanchangBegin			{1: '1', 2: '苦刑之女', 3: '竟然忤逆女王？！构造体，你们连奴隶都不如！', 4: '2'}
