Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory931.png'}
2	2		401							{1: '1', 2: '5003'}
3	3		401							{1: '2', 2: '4419'}
4	4		301			DialogEnable				{3: '终端滋滋啦啦地发出声响。'}
5	5		402							{1: '4419'}
6	6		401							{1: '2', 2: '2982'}
7	7		301							{2: '卡列尼娜', 3: '——布丽（滋滋）姬特！收到请——回答！'}
8	8		201							{1: '1', 2: '500906', 3: '4'}
9	9		301							{1: '1', 2: '布丽姬特', 3: '卡列尼娜？！', 4: '1'}
10	10		202							{1: '1', 6: '1'}
11	11		401							{1: '2', 2: '2982'}
12	12		301							{2: '卡列尼娜', 3: '【哔——】布偶熊！信号增强（滋滋）——联络上布丽姬特了！'}
13	13		301							{3: '终端传来的白噪音忽大忽小，终于稳定在了一个能够正常通讯的频率。'}
14	14		301							{2: '卡列尼娜', 3: '我手里拿着诺曼提供的地图，告诉我你的位置！'}
15	15		201							{1: '1', 2: '500906', 3: '4'}
16	16		301							{1: '1', 2: '布丽姬特', 3: '我在最底层——那张地图显示的最底层矿道下面的区域！', 4: '1'}
17	17		202							{1: '1', 6: '1'}
18	18		301							{2: '卡列尼娜', 3: '【哔】刚才的动静果然是你搞出来的！'}
19	19		301							{2: '卡列尼娜', 3: '那边要塌了！我提供坐标给你，朝这个方向跑，我们在前面给你开路！'}
20	20		201							{1: '1', 2: '500906', 3: '4'}
21	21		301							{1: '1', 2: '布丽姬特', 3: '等等，特洛伊呢？！', 4: '1'}
22	22		204							{1: '1', 2: '4'}
23	23		301							{3: '她记得她把特洛伊安置在了……'}
24	24		202							{1: '1', 6: '1'}
25	25		301							{2: '卡列尼娜', 3: '特洛伊跟我们在一起！【kuroname】看到你的标记了！'}
26	26		502							{1: 'RImgBg1Shake'}
27	27		401							{1: '2', 2: '4536'}
28	28		401							{1: '2', 2: '4142'}
29	29		301		1		AniZhuanchangBegin			{2: '卡列尼娜', 3: '别废话了，快！'}
