Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101				AniZhuanchangEnd			{1: 'Assets/Product/Texture/Image/BgStory/Bgstory157.png'}
2	2		401							{1: '1', 2: '205'}
3	3		301							{3: '击败机械警卫后，大量青蚨从它们的腹腔中倾泻出来，堆满了整个舞台。'}
4	4		201							{1: '1', 2: '500145'}
5	5		301							{1: '1', 2: '蒲牢', 3: '啊……亏本了…………', 4: '1'}
6	6		301							{3: '她备受打击地瘫坐在一旁。'}
7	7		302							{2: '（把入场券递给蒲牢）', 3: '8'}
8	8		301							{2: '蒲牢', 3: '……这是？', 4: '1'}
9	9		302							{2: '我要青蚨没有用。', 3: '10'}
10	10		204							{1: '1', 2: '1'}
11	11		301							{2: '蒲牢', 3: '你不要了？', 4: '1'}
12	12		302							{2: '留给船上的大家吧。', 3: '133'}
13	133		204							{1: '1'}
14	13		301							{2: '蒲牢', 3: '没问题吗？', 4: '1'}
15	14		302							{2: '嗯。', 3: '15'}
16	15		301							{2: '蒲牢', 3: '那我可以……留一点本钱吗？如果阿迪莱他们知道了……呜……', 4: '1'}
17	16		302							{2: '可以。', 3: '17', 4: '但下次要把条件写明显一点。', 5: '17'}
18	17		301							{2: '蒲牢', 3: '呜……谢谢，我下次一定会把条件注明……', 4: '1'}
19	18		201							{1: '1', 2: '500026'}
20	19		301							{1: '1', 2: '里', 3: '不，还是不要设定这种条件了。', 4: '1'}
21	20		201							{1: '1', 2: '500145'}
22	21		301							{1: '1', 2: '蒲牢', 3: '……我尽量……', 4: '1'}
23	22		302							{2: '把大家叫回来吧。', 3: '23'}
24	23		301							{3: '她沮丧地点了点头，站起身消失在光幕背后。'}
25	24		202							{1: '1'}
26	25		302							{2: '看来蒲牢在经商上要学的还有很多。', 3: '26'}
27	26		201							{1: '1', 2: '1031001', 3: '1'}
28	27		301							{1: '1', 2: '丽芙', 3: '是吗？我倒是觉得她已经很厉害了。', 4: '1'}
29	28		201							{1: '1', 2: '500026'}
30	29		301							{1: '1', 2: '里', 3: '商人不但要策划活动，还要宣传，更需要提防突发事件。', 4: '1'}
31	30		301							{2: '里', 3: '她没有接触过这些，不知道要把入场券登记实名也可以理解。', 4: '1'}
32	31		301							{2: '里', 3: '不过……', 4: '1'}
33	32		302							{2: '常羽也没有提醒。', 3: '33', 4: '苏菲亚也没有提醒。', 5: '33'}
34	33		301							{2: '里', 3: '没错。', 4: '1'}
35	34		302							{2: '是他们也疏漏了？', 3: '35', 4: '还是有什么其他计划呢？', 5: '35'}
36	35		201							{1: '1', 2: '500166'}
37	36		301							{1: '1', 2: '露西亚', 3: '目前的情报太少，还无法得知这件事。', 4: '1'}
38	37		201							{1: '1', 2: '1031001', 3: '1'}
39	38		301							{1: '1', 2: '丽芙', 3: '原来是这样……商人真的有很多学问呢。', 4: '1'}
40	39		301							{2: '丽芙', 3: '不过……就这样放弃奖品没有问题吗？', 4: '1'}
41	40		302							{2: '没问题。', 3: '41', 4: '至少这一次玩得还算开心。', 5: '41'}
42	41		201							{1: '1', 2: '500026', 3: '10'}
43	42		301							{1: '1', 2: '里', 3: '别怪我现在提醒你，回去还有报告要写。', 4: '1'}
44	43		201							{1: '1', 2: '1031001', 3: '7'}
45	44		301							{1: '1', 2: '丽芙', 3: '啊……检测到指挥官的血压有一瞬间升高了……', 4: '1'}
46	45		201							{1: '1', 2: '500166', 3: '1'}
47	46		301		1		AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '在离开九龙夜航船之前再收集些资料吧，大家都会帮忙的。', 4: '1'}
