Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgCg/Cgqz112.jpg'}
2	1003		401							{1: '1', 2: '201'}
3	2		301			DialogEnable				{3: '不知道过了多少天，此时的天空已经下起了暴雨。'}
4	3		301							{3: '罗兰的脚步声在露西亚藏身的废墟后方响起。'}
5	4		301							{3: '此时的罗兰已经没有了往日的悠闲。'}
6	5		301							{3: '与罗兰无数次的交手，无数次的逃跑，无数次的躲藏，露西亚的机体已经充满了磨损与褪色的外观。'}
7	6		301							{3: '而旷日持久的战斗，同样也在罗兰的身上留下了大量痕迹，在雨水的冲刷下，整个人显得有些狼狈。'}
8	7		301							{2: '罗兰', 3: '我真的已经……厌倦了……'}
9	8		301							{2: '露西亚', 3: '已经追到这里了吗……'}
10	9		301							{2: '罗兰', 3: '露西亚！我知道你就在这附近，别再躲躲藏藏了。'}
11	10		301							{3: '露西亚强忍着痛苦，将武器叼在嘴里，左手从制服上扯下一缕布条，随后用布条将武器绑在自己的右手上。'}
12	11		301							{3: '因为制服被扯开，一串构造体的铭牌从露西亚的怀中滑落出来。'}
13	12		301							{3: '露西亚缓缓闭上双眼，几秒后微微抬头，捡起铭牌挂在自己的脖子上。'}
14	13		301							{3: '完成这一切动作的露西亚靠着墙壁，缓缓起身，静静地等待机会的到来。'}
15	14		301							{3: '远处的建筑废墟中，加百列撑着漆黑的雨伞为露娜挡雨，露娜在伞下若有所思地看着罗兰和露西亚所在的街道。'}
16	15		301							{2: '露娜', 3: '（已经过去一周了，我们还是没有成功控制住姐姐）'}
17	16		301							{2: '露娜', 3: '（如果一开始没有急着对姐姐使用升格者的能力，或许情况就会容易很多……）'}
18	17		301							{2: '露娜', 3: '（但这期间……我和姐姐也已经见面很多次了，如果只是一时的迷茫……）'}
19	18		301							{2: '露娜', 3: '（又或许，姐姐从未迷茫过……对帕弥什病毒的憎恨，已经超越了对我的……）'}
20	19		301							{3: '突然想到了什么的露娜猛然抬头，转身朝着与罗兰和露西亚完全相反的方向前进，加百列想要跟上却被露娜拦下。'}
21	20		301							{2: '露娜', 3: '我需要一样东西，暂时离开下，加百列，你在这里看着罗兰，不要让他失控毁掉了自己和姐姐的机体。'}
22	21		301				AniZhuanchangBegin			{2: '加百列', 3: '遵命。'}
23	22		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory1.jpg'}
24	23		301			AniZhuanchangEnd				{3: '罗兰经过搜索后终于确定了露西亚躲藏的位置，谨慎地朝着露西亚前进。'}
25	24		201							{1: '1', 2: '500008'}
26	25		301							{1: '1', 2: '罗兰', 3: '喂喂，肮脏的墙角就这么适合你吗？', 4: '1'}
27	26		201							{1: '1', 2: '500099'}
28	27		301							{1: '1', 2: '露西亚', 3: '！', 4: '1'}
29	28		202							{1: '1', 6: '1'}
30	29		301							{3: '当罗兰来到墙壁的死角处时，露西亚猛然从墙后跃出，朝着罗兰的脖子横斩过去。'}
31	30		301							{3: '但是这一斩只砍到了罗兰的链刀上，显然早有防备的罗兰并不会被露西亚虚弱的偷袭伤到。'}
32	31		201							{1: '1', 2: '500008'}
33	32		301							{1: '1', 2: '罗兰', 3: '差一点哦。', 4: '1'}
34	33		301							{2: '罗兰', 3: '真可惜你没有抓住机会，轮到我了。', 4: '1'}
35	34		202							{1: '1', 6: '1'}
36	35		301							{3: '罗兰翻转链刀，将露西亚的武器卸力引到地上，随后用尽全身力气撞向露西亚的怀中，将露西亚从墙后击飞到街道上。'}
37	36		201							{1: '1', 2: '500099'}
38	37		301							{1: '1', 2: '露西亚', 3: '唔。', 4: '1'}
39	38		202							{1: '1', 6: '1'}
40	39		301							{3: '罗兰弯着身子喘气，稍微回复了一些体力后对着露西亚举起枪，一瘸一拐地靠近了倒在街道上的露西亚。'}
41	40		201							{1: '1', 2: '500008'}
42	41		301							{1: '1', 2: '罗兰', 3: '终于！', 4: '1'}
43	42		301							{2: '罗兰', 3: '你没法躲藏了……', 4: '1'}
44	43		202							{1: '1', 6: '1'}
45	44		301							{3: '露西亚被击倒后仍然挣扎着想要起身，在刚撑起武器想要站起时，罗兰的枪已经抵到了露西亚的头上。'}
46	45		201							{1: '1', 2: '500099'}
47	46		301							{1: '1', 2: '露西亚', 3: '……', 4: '1'}
48	47		201							{1: '1', 2: '500008'}
49	48		301							{1: '1', 2: '罗兰', 3: '不许动，否则下一发子弹就不是打断腿了。', 4: '1'}
50	49		201							{1: '1', 2: '500099'}
51	50		301							{1: '1', 2: '露西亚', 3: '喝！', 4: '1'}
52	51		202							{1: '1', 6: '1'}
53	52		301							{3: '露西亚用尽全力挥动武器，突如其来的冲击让罗兰一阵踉跄，最后不得不向后移动才得以稳定身形。'}
54	53		301							{3: '罗兰还来不及再次逼上前，露西亚就已经抬起武器对准了自己的心脏位置。'}
55	54		201							{1: '1', 2: '500008', 3: '4'}
56	55		301							{1: '1', 2: '罗兰', 3: '什么！', 4: '1'}
57	56		202							{1: '1', 6: '1'}
58	57		301							{3: '罗兰也从未想到露西亚的性格竟然能刚烈到这样的地步。'}
59	58		201							{1: '1', 2: '500105'}
60	59		301							{1: '1', 2: '露娜', 3: '姐姐！', 4: '1'}
61	60		202							{1: '1', 6: '1'}
62	61		301							{3: '在刀身接触到机体的瞬间，远处突然传来的声音打断了露西亚的动作。'}
63	62		201							{1: '1', 2: '500099'}
64	63		301							{1: '1', 2: '露西亚', 3: '……', 4: '1'}
65	64		202							{1: '1', 6: '1'}
66	65		301							{3: '露西亚回头看去，只见露娜正从街道另一头缓缓朝自己走来。'}
67	66		301							{3: '即便被雨水胡乱地冲刷着自己的身躯，露娜身上散发出的那坚定而高傲的气质也无法被折损。'}
68	67		301							{3: '但与之不相配的，是露娜脸上那痛彻心扉的悲伤。'}
69	68		201							{1: '1', 2: '500105'}
70	69		301							{1: '1', 2: '露娜', 3: '比起活在地狱，死亡确实容易得多……', 4: '1'}
71	70		301							{2: '露娜', 3: '但我们不是约定好了要一起活下去吗……', 4: '1'}
72	71		301							{2: '露娜', 3: '曾经那个傻傻地跟在你身后，不依靠你就无法活下去的妹妹。', 4: '1'}
73	72		301							{2: '露娜', 3: '已经活下来了，就在你的面前。', 4: '1'}
74	73		301							{2: '露娜', 3: '现在的你，却要抛弃我而去吗？', 4: '1'}
75	500		202							{1: '1', 6: '1'}
76	74		301							{3: '露娜拿出藏在背后的玩偶。'}
77	75		201							{1: '1', 2: '500047'}
78	76		301							{1: '1', 3: '是一只破旧的青蛙。', 4: '1'}
79	77		201							{1: '1', 2: '500105'}
80	78		301							{1: '1', 2: '露娜', 3: '但这只玩偶不是真的，是我在附近的废墟中找到的。', 4: '1'}
81	79		301							{2: '露娜', 3: '因为……原本的那只青蛙玩偶……我在离开之前留给了姐姐你……', 4: '1'}
82	80		301							{2: '露娜', 3: '那只青蛙玩偶，现在……', 4: '1'}
83	81		204							{1: '1', 2: '13'}
84	82		301							{2: '露娜', 3: '还在吗？', 4: '1'}
85	83		202							{1: '1', 6: '1'}
86	84		301							{3: '露西亚维持着姿势不动，但脸上已经滑下一颗颗泪珠。'}
87	85		301							{3: '随着露娜一句句话语，露西亚的眼前又出现了儿时的那座教堂，那个女孩，以及那个无力的自己。'}
