Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401							{1: '1', 2: '12'}
3	3		301			DialogEnable				{3: '在打败魔王的一瞬间，周遭全部的一切都变得模糊，感觉自己被什么力量捉住，然后抛出去一般。'}
4	4		201							{1: '1', 2: '500166', 3: '5'}
5	5		301							{1: '1', 2: '露西亚', 3: '指挥官！', 4: '1'}
6	6		301							{3: '回过神来是一片漆黑，然后发现远处的某个光点是刚才战斗的那个地方。'}
7	7		302							{2: '发生了什么？', 3: '8', 4: '其他人呢。', 5: '10'}
8	8		201							{1: '1', 2: '500001'}
9	9		301							{1: '1', 2: '女神', 3: '只是在准备大结局而已。', 4: '1'}
10	10		201							{1: '1', 2: '500174', 3: '1'}
11	11		301							{1: '1', 2: '丽芙', 3: '嗯，大家都没事哦。', 4: '1'}
12	12		201							{1: '1', 2: '500001'}
13	13		301							{1: '1', 2: '女神', 3: '恭喜你们通关了这个游戏，勇者们。', 4: '1'}
14	14		201							{1: '1', 2: '500176'}
15	15		301							{1: '1', 2: '卡穆', 3: '你是女神吗，还是魔王。', 4: '1'}
16	16		201							{1: '1', 2: '500001', 3: '2'}
17	17		301							{1: '1', 2: '女神', 3: '当然是女神了，顺带一提无论是国王还是魔王他们都有好好的活着哦。', 4: '1'}
18	18		201							{1: '1', 2: '500176'}
19	19		301							{1: '1', 2: '卡穆', 3: '什么……还活着！？该不会是要我们二周目吧！', 4: '1'}
20	20		201							{1: '1', 2: '500001'}
21	21		301							{1: '1', 2: '女神', 3: '我刚才不是说你们通关了嘛，这个游戏迎来了完结了，所以就算国王也好，魔王也好，他们再也做不了什么了。', 4: '1'}
22	22		201							{1: '1', 2: '1081001', 3: '1'}
23	23		301							{1: '1', 2: '神威', 3: '也就是世界和平了吗？', 4: '1'}
24	24		201							{1: '1', 2: '500001'}
25	25		301							{1: '1', 2: '女神', 3: '嗯，世界和平了，直到下次游戏重启之前。', 4: '1'}
26	26		302							{2: '重启之前？', 3: '27', 4: '不是永久的和平吗？', 5: '28'}
27	27	29	301							{2: '女神', 3: '因为你看我们虽然能有独立于游戏之外的意识，但始终都是游戏的一部分。', 4: '1'}
28	28		301							{2: '女神', 3: '要是有另外的勇者进入，点击重新开始游戏的这个按钮，那世界就会因此发生改变，然后魔王抑或其他什么东西就会开始作恶。', 4: '1'}
29	29		201							{1: '1', 2: '1081001', 3: '17'}
30	30		301							{1: '1', 2: '神威', 3: '那我们做的事情不就白费了吗！', 4: '1'}
31	31		201							{1: '1', 2: '500001'}
