Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
2	2		401							{1: '1', 2: '208'}
3	3		201							{1: '1', 2: '500189'}
4	4		301			DialogEnable				{1: '1', 2: '卡穆', 3: '我已经成为了黑野的士兵，也过得很好。', 4: '1'}
5	5		301							{2: '卡穆', 3: '然后……', 4: '1'}
6	6		301							{2: '卡穆', 3: '对了，臭师傅，我一定会追上你的。', 4: '1'}
7	7		301							{3: '卡穆在部队集合的地方拿出自己的终端发送信息，虽然想要直接通信，但不知为何师傅一直都没有回应卡穆的呼叫。'}
8	8		301							{2: '卡穆', 3: '啧，那个人到底在做什么呢。', 4: '1'}
9	9		301							{3: '除了活下去以外，师傅就是卡穆的第二个目标，他和毛镇在街上相遇。'}
10	10		301							{3: '本以为毛镇是个肥羊的卡穆立刻就袭击了过去，但却被狠狠教训了一顿，是他教会了卡穆‘生存’的方式。'}
11	11		301							{2: '卡穆', 3: '哼，不回也罢，等我拿到成绩以后爬上去见你就是。', 4: '1'}
12	12		202							{1: '1'}
13	13		201							{1: '1', 2: '500197'}
14	14		201							{1: '2', 2: '500197', 4: '600'}
15	15		201							{1: '3', 2: '500197', 4: '-600'}
16	16		301							{1: '1', 3: '这么说着卡穆把放在一边大剑背回背上，然后他注意到一些同伴正带着不怎么开心的表情在讨论什么。'}
17	17		202							{1: '1', 2: '2', 3: '3'}
18	18		201							{1: '1', 2: '500189'}
19	19		301							{1: '1', 2: '卡穆', 3: '你们的确是今天的巡逻班吧，为什么聚在这里？', 4: '1'}
20	20		203							{1: '1', 2: '0.25', 3: '600'}
21	21		201							{1: '2', 2: '500197'}
22	22		201							{1: '3', 2: '500197', 4: '-600'}
23	23		301							{1: '1', 2: '士兵A', 3: '有什么好巡逻的，我们这可是移动基地，明天就不在这个地方了吧。', 4: '2'}
24	24		301							{3: '就如这名士兵所说的那样，在通过那个地狱的测试以后卡穆等人就被分派到移动车队之中，整整两个月都在城市区外面执行任务。'}
25	25		301							{2: '士兵B', 3: '还以为是在城市里面当保安，但结果却是移动突击组呢……感觉我们比军人还危险不是吗？', 4: '3'}
26	26		301							{2: '卡穆', 3: '但相对配给充足装备优良，而且作为队友的你们也很优秀，虽然不及我就是了。', 4: '1'}
27	27		301							{2: '士兵B', 3: '卡穆，你这家伙……出去单挑！', 4: '3'}
28	28		301							{2: '卡穆', 3: '哦？你又要刷新败绩了吗。', 4: '1'}
29	29		301							{3: '同伴之间的吵闹算是这个队伍的家常便饭，而这样的吵闹也不会引来任何责怪，因为卡穆的这支队伍就连高级的队长也没有。'}
30	30		301							{3: '每次任务都是通过远程通讯来发布，至于补给的血清和其他东西则会使用空投来发放。'}
31	31		301							{2: '卡穆', 3: '不过打架先放一边，你们刚才到底在聊啥啊？', 4: '1'}
32	32		301							{2: '士兵A', 3: '我们在聊前几天的任务，卡穆你应该也记得吧，就那个废弃城市区。', 4: '2'}
33	33		301							{2: '卡穆', 3: '是说那群游民对吧？', 4: '1'}
34	34		301							{3: '所谓的游民是指没有城市归属，或是因为犯了事而被驱逐人们。'}
