Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory61.jpg'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '2', 2: '1011001', 4: '-400'}
4	4		201							{1: '1', 2: '1021001', 3: '4', 4: '400'}
5	5		301			DialogEnable				{1: '1', 2: '里', 3: '准备好了吗，露西亚？', 4: '2'}
6	6		301							{2: '露西亚', 3: '可以了。里，激活战术终端吧。', 4: '1'}
7	7		301							{2: '里', 3: '明白。', 4: '2'}
8	8		302							{2: '怎么回事？', 3: '9', 4: '还有敌人吗？'}
9	9		202							{1: '2', 6: '1'}
10	10		203							{1: '1', 2: '0.25'}
11	11		204							{1: '1'}
12	12		301							{1: '1', 2: '露西亚', 3: '是这样的，指挥官。', 4: '1'}
13	13		301							{2: '露西亚', 3: '我拜托里将现阶段的相关资料整合成一份可读性数据。', 4: '1'}
14	14		301							{2: '露西亚', 3: '在里激活战术终端的同时，我会将我方的资料上传至终端，用以节省不必要的说明时间。', 4: '1'}
15	15		302							{2: '流程化了啊。', 3: '16', 4: '做得好！', 5: '16'}
16	16		204							{1: '1', 2: '1'}
17	17		301							{1: '1', 2: '露西亚', 3: '多谢指挥官的夸奖。', 4: '1'}
18	18		204							{1: '1'}
19	19		301							{2: '露西亚', 3: '此次任务的目标原型是阿斯麦，隶属于萌军敢死队，是库莉珂元帅手下干将之一，曾担任冲锋队队长。', 4: '1'}
20	20		203							{1: '1', 2: '0.25', 3: '400'}
21	21		201							{1: '2', 2: '1011001', 3: '10', 4: '-400'}
22	22		301							{1: '1', 2: '里', 3: '冲锋……这熟悉的战斗定位。有种这会是个麻烦角色的预感。', 4: '2'}
23	23		202							{1: '1', 2: '2', 6: '1'}
24	24		201							{1: '1', 2: '500074'}
25	25		301							{1: '1', 2: '阿斯麦', 3: '你们……', 4: '1'}
26	26		201							{1: '1', 2: '1021001'}
27	27		301							{1: '1', 2: '露西亚', 3: '您好，我们是执行者灰鸦小队的成员。', 4: '1'}
28	28		201							{1: '1', 2: '500074'}
29	29		301							{1: '1', 2: '阿斯麦', 3: '你们啊，再给我，好好解释一下，那个世界政府——究竟是怎么回事？', 4: '1'}
30	30		201							{1: '1', 2: '1021001'}
31	31		301							{1: '1', 2: '露西亚', 3: '世界政府是英雄‘多米尼克’推动建立的全球统一政府，目的是为了凝结全人类的力量进行……', 4: '1'}
32	32		201							{1: '1', 2: '500074'}
33	33		301							{1: '1', 2: '阿斯麦', 3: '所以说，元首，的，萌军，呢？', 4: '1'}
34	34		201							{1: '1', 2: '1021001'}
35	35		301							{1: '1', 2: '露西亚', 3: '按照历史的轨迹推断，你们组织的存续直至世界政府成立，应该是和其他组织一起，被融合吸收了。', 4: '1'}
36	36		201							{1: '1', 2: '500074'}
37	37		301							{1: '1', 2: '阿斯麦', 3: '你的意思是，萌军、我们、全都已经变成历史的尘埃了吗！', 4: '1'}
38	38		201							{1: '1', 2: '1031001', 3: '14'}
39	39		301							{1: '1', 2: '丽芙', 3: '并、并不是……这个样子的。', 4: '1'}
40	40		201							{1: '1', 2: '1021001', 3: '4'}
41	41		301							{1: '1', 2: '露西亚', 3: '世界的和平与统一的重要性，相信阿斯麦队长再明白不过。', 4: '1'}
42	42		301							{2: '露西亚', 3: '而且，至少，在现在世界政府的管理下，再也不需要你们为了保护……LOLI的权益而战斗。', 4: '1'}
43	43		301							{2: '露西亚', 3: '请您安定地接受时代的变迁吧。'}
44	44		201							{1: '1', 2: '500074'}
45	45		301							{1: '1', 2: '阿斯麦', 3: '……虽然明白，但我果然，还是安定不下来啊！', 4: '1'}
46	46		301							{2: '阿斯麦', 3: '不行！六酱——', 4: '1'}
47	47		202							{1: '1', 6: '1'}
48	48		301							{3: '——啪嚓——'}
49	49		302							{2: '关闭终端了吗？', 3: '50', 4: '这点也……流程化了啊……', 5: '50'}
50	50		201							{1: '1', 2: '1011001'}
51	51		301							{1: '1', 2: '里', 3: '嗯，这也是流程化的环节之一。', 4: '1'}
52	52		301							{2: '里', 3: '好了，意识：阿斯麦，检测通过，回收完成。', 4: '1'}
53	53		201							{1: '1', 2: '1031001', 3: '14'}
54	54		301							{1: '1', 2: '丽芙', 3: '……这样真的可以吗？', 4: '1'}
55	55		301							{2: '丽芙', 3: '萌军……有好好保存下来的部分，是非常重要的部分……', 4: '1'}
56	56		301							{2: '丽芙', 3: '指挥官……明明，大家奋战的记录，为了守护而奋战的理念……并不是，全部消失了。', 4: '1'}
57	57		302							{2: '下次好好解释吧。', 3: '58', 4: '见到库莉珂，她会明白的。', 5: '58'}
58	58		204							{1: '1', 2: '6'}
59	59		301		1		AniZhuanchangBegin			{2: '丽芙', 3: '嗯！', 4: '1'}
