Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory287.png'}
2	2		401							{1: '1', 2: '203'}
3	3		201							{1: '1', 2: '500175'}
4	4		301							{1: '1', 2: '卡穆', 3: '……啧。', 4: '1'}
5	5		301							{3: '卡穆此时站在废墟城市的一座坍塌的楼体上，他的脚下是奔涌而过的红潮。'}
6	6		301							{2: '卡穆', 3: '真麻烦，又不能直接淌过去。', 4: '1'}
7	7		202							{1: '1', 6: '1'}
8	8		301							{3: '卡穆看着远处的高楼，思考着快速穿越城市的方法。'}
9	9		301							{3: '这时他脚下不断拍击着楼壁的红潮突然开始骚动，无数异合生物在红潮中生成又碎裂，最后变为一个个透明的卵，以极快的速度孵化，破裂。'}
10	10		301							{3: '形体更为完全的异合生物摆脱了黏腻的卵壳，成群结队地爬向即将被红潮淹没的楼顶，然后机械地扭动头部在周围徘徊，以一种寻找猎物的姿态。'}
11	11		301							{3: '此时在这附近唯一还在呼吸的‘活物’，只有站在楼顶的卡穆。'}
12	12		301							{3: '红潮催化的异合生物发出尖锐的嘶叫声，向着卡穆冲了过去。'}
13	13		201							{1: '1', 2: '500175', 3: '5'}
14	14		301							{1: '1', 2: '卡穆', 3: '【哔——】……这些是什么东西！', 4: '1'}
15	15		301							{2: '卡穆', 3: '啧，真让人火大。', 4: '1'}
16	16		301							{3: '那些烦人升格者本来就足够令人火大了，这些东西比十个罗兰还让人不快。'}
17	17		301							{2: '卡穆', 3: '令人作呕。', 4: '1'}
18	18		301				AniZhuanchangBegin			{3: '卡穆抡起大剑，砸向那些蜂拥而来的异合生物。'}
19	19		204							{1: '1'}
20	20		301			AniZhuanchangEnd				{2: '卡穆', 3: '……', 4: '1'}
21	21		202							{1: '1', 6: '1'}
22	22		401							{1: '2', 2: '10006001'}
23	23		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryHitNew.prefab', 2: '2'}
24	24		301							{3: '解决了最后一只异合生物后，卡穆的终端传来了通讯接入的声音。'}
25	996		401							{1: '1', 2: '201'}
26	25		301							{3: '时间恰好得令人有些不适。'}
27	26		201							{1: '1', 2: '500175'}
28	27		301							{1: '1', 2: '卡穆', 3: '说。', 4: '1'}
29	28		301							{3: '那边的人似乎习惯了卡穆绝对称不上友好的态度，用一如既往温和的声音传达着信息，卡穆却因此感到无端烦躁。'}
30	29		301							{2: '卡穆', 3: '你说，灰鸦小队？', 4: '1'}
31	30		301							{2: '卡穆', 3: '……我知道了。', 4: '1'}
32	31		202							{1: '1', 6: '1'}
33	32		301							{3: '断掉通讯，卡穆看着对方发来的地图，以及几个标识出了目的地位置的路线推演。'}
34	33		301							{3: '最近的一个位于地下深处，离卡穆现在的位置不到2公里。'}
35	34		201							{1: '1', 2: '500175'}
36	35		301							{1: '1', 2: '卡穆', 3: '……', 4: '1'}
37	36		301		1		AniZhuanchangBegin			{2: '卡穆', 3: '啧，真不让人省心。', 4: '1'}
