Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory5.jpg'}
2	2		401							{1: '1', 2: '29'}
3	3		301			DialogEnable				{2: '-AI-', 3: '现在为镇压区域成功的指挥官随机分配构造体队员——'}
4	4		201							{1: '1', 2: '1041001', 3: '2'}
5	100		401							{1: '4', 2: '105151'}
6	5		301							{1: '1', 2: '风暴', 3: '特立独行，天下无双！', 4: '1'}
7	6		302							{2: '风暴……其他的呢？', 3: '7'}
8	7		202							{1: '1'}
9	8		301							{3: '‘虚像地平线’系统每次随机选出三个构造体队员以供选择，指挥官可以从中选择一个作为队员加入。'}
10	9		301							{2: '-AI-', 3: '第二名候选构造体——'}
11	10		201							{1: '1', 2: '1041001', 3: '2'}
12	101		401							{1: '4', 2: '105151'}
13	11		301							{1: '1', 2: '风暴', 3: '特立独行，天下无双！', 4: '1'}
14	12		302							{2: '怎么还是风暴……', 3: '13'}
15	13		202							{1: '1'}
16	14		301							{2: '-AI-', 3: '第三名候选构造体——'}
17	15		201							{1: '1', 2: '1041001', 3: '2'}
18	102		401							{1: '4', 2: '105151'}
19	16		301							{1: '1', 2: '风暴', 3: '特立独行，天下无双！', 4: '1'}
20	17		302							{2: '……', 3: '18'}
21	18		202							{1: '1'}
22	19		301							{2: '-AI-', 3: '请选择需要加入队伍的构造体——'}
23	20		302							{2: '风暴', 3: '21', 4: '风暴', 5: '21', 6: '风暴', 7: '21'}
24	21		201							{1: '1', 2: '500004'}
25	22		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
26	23		301							{1: '1', 2: '阿西莫夫', 3: '怎么了，风暴不好吗？', 4: '1'}
27	24		302							{2: '但是我的队伍里已经有风暴', 3: '25'}
28	25		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
29	26		201							{1: '1', 2: '1041001', 3: '1', 4: '-400'}
30	27		201							{1: '2', 2: '1041001', 3: '1', 4: '400'}
31	28		301							{1: '1', 2: '风暴&风暴', 3: '我可是最强的哦！', 4: '1', 5: '2'}
32	29		202							{1: '1', 2: '2', 6: '1'}
33	30		201							{1: '1', 2: '500004'}
34	31		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 3: '1'}
35	32		301							{1: '1', 2: '阿西莫夫', 3: '那不是更好吗，重复的构造体会合成而大幅强化。', 4: '1'}
36	33		302							{2: '合成？这是什么理论……', 3: '34'}
37	34		301				DialogDisable			{2: '阿西莫夫', 3: '我也不太清楚，大概是指因为对特定构造体的研究深入而使其机能变强吧……', 4: '1'}
38	35		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryTongxunHalfNew.prefab', 4: '1'}
39	36		201							{1: '1', 2: '1041001', 3: '2', 4: '-400'}
40	37		201							{1: '2', 2: '1041001', 3: '2', 4: '400'}
41	38		203					2000.0		{1: '1', 2: '0.25'}
42	39		203							{1: '2', 2: '0.25'}
43	40		501					250.0		{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '2'}
44	41		301			DialogEnable				{1: '1', 2: '风暴', 3: '隐藏的实力被揭露出来了！', 4: '1', 5: '2'}
45	42		302							{2: '好吧……', 3: '43'}
46	43		202		1		AniZhuanchangBegin			{1: '1', 2: '2'}
