Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory662.jpg'}
2	2		401							{1: '1', 2: '140'}
3	3		201							{1: '1', 2: '500568'}
4	4		301			DialogEnable				{1: '1', 3: '曾经闭锁的道路现在变得畅通无阻。'}
5	5		202							{1: '1', 6: '1'}
6	6		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineSpreadNew.prefab', 2: '2'}
7	7		401							{1: '2', 2: '1513'}
8	8		301							{3: '‘塔’内的结构随着里的行动发生了变化，他的面前出现了螺旋状的楼梯，他没有任何犹豫，一刻不停地向上跑去。'}
9	9		301							{3: '无论遇到多少难题，他都能找到解决的方法。'}
10	10		301							{3: '意识海中始终有一个熟悉的灯塔，如同高悬的启明星那样为他指引着方向。'}
11	11		301							{3: '即使他此刻和外界已经失去了所有的通讯手段，即使所有频段都无法收发任何信息，但只要远程链接一直保持，他与指挥官的思维信标就始终相连。'}
12	12		301							{3: '只要那座灯塔一直存在，他就明白灰鸦也在一同战斗，不需言语也能传达，这是属于他们的默契。'}
13	13		301				AniZhuanchangBegin			{3: '因此不论发生什么，他都不会让提法所说的那种未来真正到来。'}
14	14		505			DialogDisable				{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineSpreadNew.prefab'}
15	15		101				AniZhuanchangEnd			{1: 'Assets/Product/Texture/Image/BgStory/BgStory653.jpg'}
16	16		502							{1: 'RImgBg1Shake'}
17	17		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryFallNew.prefab', 2: '2'}
18	18		201							{1: '1', 2: '500568'}
19	19		301			DialogEnable				{1: '1', 3: '走上螺旋阶梯的顶端，里来到了一个浮在空中的圆形平台，踏上平台的一瞬间，脚底开始发出强烈的震动，圆盘突然以飞快的速度开始向上攀升。'}
20	20		301							{3: '风声在耳边呼啸，不论向上看还是向下看，视野中都只有不断延伸的黑红色深渊，诡谲的空间随着平台的上升不断扭曲拉长，如同没有尽头的长夜。'}
21	21		301							{3: '等待了许久，也没有看到一点升到顶端的迹象。'}
22	22		301							{2: '里', 3: '……看来，这里又是另一个谜题。', 4: '1'}
23	23		301							{3: '在空无一物的平台上，里看到了另一个身影。'}
24	24		203							{1: '1', 2: '0.25', 3: '-400'}
25	25		201							{1: '2', 2: '1011001', 4: '400'}
26	26		301		1		AniZhuanchangBegin			{1: '1', 3: '那是过去的自己。'}
