Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '1021001', 3: '4'}
4	4		301			DialogEnable				{1: '1', 2: '露西亚', 3: '………………', 4: '1'}
5	5		201							{1: '1', 2: '1031001'}
6	6		301							{1: '1', 2: '丽芙', 3: '露西亚，你在看什么？', 4: '1'}
7	7		203							{1: '1', 2: '0.25', 3: '-400'}
8	8		201							{1: '2', 2: '1021001', 3: '4', 4: '400'}
9	9		301							{1: '1', 2: '露西亚', 3: '最后一份原始意识数据体的相关整合资料。', 4: '2'}
10	10		301							{2: '露西亚', 3: '作战任务，就在今天。', 4: '2'}
11	11		301							{2: '丽芙', 3: '嗯。', 4: '1'}
12	12		201							{1: '1', 2: '1011001', 4: '-400'}
13	13		301							{1: '1', 2: '里', 3: '除却指挥官，这次的任务就只有我们三个吗？', 4: '1'}
14	14		301							{2: '露西亚', 3: '是的，这次任务的作战人员只有我们。', 4: '2'}
15	15		301							{2: '里', 3: '回收意识完成后，构造线路的战术辅助功能基本恢复正常了，对战力的提升是显著的。', 4: '1'}
16	16		301							{2: '露西亚', 3: '我们的战斗是有意义的。', 4: '2'}
17	17		202							{1: '1', 2: '2', 6: '1'}
18	18		201							{1: '1', 2: '1031001', 3: '1'}
19	19		301							{1: '1', 2: '丽芙', 3: '嗯！', 4: '1'}
20	20		201							{1: '1', 2: '1011001'}
21	21		301							{1: '1', 2: '里', 3: '那么，走吧，去完成最后的任务。', 4: '1'}
22	22		201							{1: '1', 2: '1021001'}
23	23		301							{1: '1', 2: '露西亚', 3: '指挥官，请下达作战指令。', 4: '1'}
24	24		302							{2: '走吧。', 3: '25', 4: '作战开始。', 5: '25'}
25	25		204							{1: '1', 2: '4'}
26	26		201							{1: '2', 2: '1011001', 4: '-600'}
27	27		201							{1: '3', 2: '1031001', 4: '600'}
28	28		301		1		AniZhuanchangBegin			{1: '1', 2: '露西亚', 3: '灰鸦小队，出发。', 4: '1'}
