Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory57.jpg'}
2	2		401							{1: '1', 2: '5'}
3	3		201							{1: '1', 2: '500038'}
4	4		301			DialogEnable				{1: '1', 2: '七实', 3: '今天是，十八岁的七实。七实已经是个大人了呢。', 4: '1'}
5	5		301							{2: '七实', 3: '那、今天记录些什么呢？', 4: '1'}
6	6		301							{2: '七实', 3: '对了，十八岁之后就可以通过‘格式塔’系统和其他人进行匹配，交到更多朋友了。', 4: '1'}
7	7		301							{2: '七实', 3: '七实的爸爸妈妈就是通过系统匹配认识，然后在一起的，是一项了不起的技术呢！', 4: '1'}
8	8		301							{2: '七实', 3: '如果可以的话，七实希望匹配到的那个人能够……拥有黑色的头发。……会是个男生吗?', 4: '1'}
9	9		301							{2: '七实', 3: '黑色的头发真的非常好看呢。……但如果，那个人，没有黑色的头发也不要紧。', 4: '1'}
10	10		301							{2: '七实', 3: '说不定系统也可以帮七实找到‘最适合七实’的那个人，就像爸爸和妈妈找到对方一样。', 4: '1'}
11	11		301		1		AniZhuanchangBegin			{2: '七实', 3: '然后七实一定会幸福，像爸爸妈妈一样幸福——', 4: '1'}
