Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory102.png'}
2	2		401							{1: '1', 2: '216'}
3	3		301			DialogEnable				{3: '在那之后，丽芙也加入了‘圣诞节大作战’的行动中。'}
4	4		301							{3: '从最初的只是单纯为了让伙伴振作的计划，到现在大家通力合作，为了打造只属于自己的首个圣诞节。'}
5	5		301							{3: '被划为临时据点的地方，是一栋位于旧时代俄罗斯北境、再普通不过的废楼。'}
6	6		301							{3: '在帕弥什席卷地球之后，土地早已废弃，到处都充斥着坍塌的废墟、胡乱生长的杂草、还有腐朽的设施。'}
7	7		301							{3: '然而在他们的努力下，这里早已蜕变成了一幢温馨的厅堂。'}
8	8		301							{3: '里面装满的，是大家的喜悦和欢欣。'}
9	9		201							{1: '1', 2: '1021001'}
10	10		301							{1: '1', 2: '露西亚', 3: '呼……总算是完成了。', 4: '1'}
11	11		203							{1: '1', 2: '0.25', 3: '-400'}
12	12		201							{1: '2', 2: '1031001', 4: '400'}
13	13		301							{1: '1', 2: '丽芙', 3: '指挥官，您觉得如何呢？', 4: '2'}
14	14		302							{2: '相当不错。', 3: '15', 4: '圣诞节来了！', 5: '15'}
15	15		201							{1: '1', 2: '1011001', 4: '-400'}
16	16		301							{1: '1', 2: '里', 3: '跟之前的样子比起来，现在可以算是完美的节日小屋了吧。', 4: '1'}
17	17		201							{1: '2', 2: '1041001', 4: '400'}
18	18		301							{1: '1', 2: '七实', 3: '七实累死了啦……不给七实一点好处的话，下次七实绝对不会再来给你们当苦力咯！', 4: '2'}
19	19		201							{1: '2', 2: '1031001', 4: '400'}
20	20		301							{1: '1', 2: '丽芙', 3: '七实也辛苦了。', 4: '2'}
21	21		201							{1: '1', 2: '1021001', 3: '1', 4: '-400'}
22	22		301							{1: '1', 2: '露西亚', 3: '抽走我搭花环时踩着的凳子，也的确是件很累的力气活。', 4: '1'}
23	23		204							{1: '2', 2: '1'}
24	24		301							{1: '1', 2: '丽芙', 3: '哈哈哈，我也是……明明很仔细地在打扫卫生，结果七实总会从外面踩着积雪进来。', 4: '2'}
25	25		202							{1: '1', 6: '1'}
26	26		203							{1: '2', 2: '0.25', 3: '-400'}
27	27		201							{1: '1', 2: '1041001', 3: '1', 4: '400'}
28	28		301							{1: '1', 2: '七实', 3: '诶嘿嘿～这样真的很好玩～丽芙你看到了吗？我的脚印走了一个鸭子的形状出来喔！', 4: '1'}
29	29		204							{1: '1'}
30	30		204							{1: '2', 2: '7'}
31	31		301							{2: '丽芙', 3: '啊！我刚刚才扫干净的地板——', 4: '2'}
32	32		201							{1: '2', 2: '1011001', 3: '10', 4: '-400'}
33	33		301							{1: '1', 2: '里', 3: '我觉得找个保姆来管理一下会比较好。', 4: '2'}
34	34		301							{2: '七实', 3: '七实不是小孩子！谁要管着七实，七实就用锯子咔啦咔啦！', 4: '1'}
35	35		201							{1: '2', 2: '1031001', 4: '-400'}
